ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,Empty,Empty,GADSDEN,AL,35901,ETOWAH,2565435200,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream C not a razor),100%,607 patients,AL_SCIP-INF-6
10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,Empty,Empty,GADSDEN,AL,35901,ETOWAH,2565435200,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,91%,280 patients,AL_SCIP-VTE-1
10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,Empty,Empty,GADSDEN,AL,35901,ETOWAH,2565435200,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,84%,280 patients,AL_SCIP-VTE-2
10047,GEORGIANA HOSPITAL,515 MIRANDA ST,Empty,Empty,GEORGIANA,AL,36033,BUTLER,3343762205,Acute Care Hospitals,Voluntary non-profit - Private,No,Heart Attack,AMIx1,Heart Attack Patients Given Aspirin at Arrival,53%,19 patients,AL_AMI-1
10047,GEORGIANA HOSPITAL,515 MIRANDA ST,Empty,Empty,GEORGIANA,AL,36033,BUTLER,3343762205,Acute Care Hospitals,Voluntary non-profit - Private,No,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,50%,16 patients,AL_AMI-2
10047,GEORGIANA HOSPITAL,515 MIRANDA ST,Empty,Empty,GEORGIANA,AL,36033,BUTLER,3343762205,Acute Care Hospitals,Voluntary non-profit - Private,No,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),100%,1 patients,AL_AMI-3
1xx47,GEORGIANA HOSPITAL,515 MIRANDA ST,Empty,Empty,GEORGIANA,AL,36033,BUTLER,3343762205,Acute Care Hospitals,Voluntary non-profit - Private,No,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,33%,6 patients,AL_AMI-4
10047,GEORGIANA HOSPITAL,515 MIRANDA Sx,Empty,Empty,GEORGIANA,AL,36033,BUTLER,3343762205,Acute Care Hospitals,Voluntary non-profit - Private,No,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,60%,15 patients,AL_AMI-5
10047,GEORGIANA HOSPITAL,515 MIRANxA ST,Empty,Empty,GEORGIANA,AL,36033,BUTLER,3343762205,Acute Care Hospitals,Voluntary non-profit - Private,No,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,Empty,0 patients,AL_AMI-7A
10047,GEORGIANA HOSPITAL,515 MIRANDA ST,Empty,Empty,GEORGIANA,AL,36033,BUTLER,3343762205,Acute Care Hospitals,Voluntary non-profit - Private,No,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,Empty,0 patients,AL_AMI-8A
10047,GEORGIANA HOSPITAL,515 MIRANDA ST,Empty,Empty,GEORGIANA,AL,36033,BUTLER,3343762205,Acute Care Hospitals,Voluntary non-profit - Private,No,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,53%,51 patients,AL_HF-1
10047,GEORGIAxA HOSPITAL,515 MIRANDA ST,Empty,Empty,GEORGIANA,AL,36033,BUTLER,3343762205,Acute Care Hospitals,Voluntary non-profit - Private,No,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,63%,59 patients,AL_HF-2
10047,GEORGIANA HOSPITAL,515 MIRANDA ST,Empty,Empty,GEORGIANA,AL,36033,BUTLER,3343762205,Acute Care Hospitals,Voluntary non-profit - Private,No,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),67%,6 patients,AL_HF-3
10047,GEORGIANA HOSPITAL,515 MIRANDA ST,Empty,Empty,GEORGIANA,AL,36033,BUTLER,3343762205,Acute Care Hospitals,Voluntary non-profit - Private,No,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,75%,8 patients,AL_HF-4
10047,GEORGIANA HOSPITAL,515 MIRANDA ST,Empty,Empty,GEORGIANA,AL,36033,BUTLER,3343762205,Acute Care Hospitals,Voluntary non-profit - Private,No,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,90%,39 patients,AL_PN-2
10047,GEORGIANA HOSPITAL,515 MIRANDA ST,Empty,Empty,GEORGIANA,AL,36033,BUTLER,3343762205,Acute Care Hospitals,Voluntary non-profit - Private,No,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,50%,2 patients,AL_PN-3B
10047,GEORGIANA HOSPITAL,515 MIRANDA ST,Empty,Empty,GEORGIANA,AL,36033,BUTxER,3343762205,Acute Care Hospitals,Voluntary non-profit - Private,No,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,80%,5 patients,AL_PN-4
10047,GEORGIANA HOSPITAL,515 MIRANDA ST,Empty,Empty,GEORGIANA,AL,36033,BUTLER,3343762205,Acute Care Hospitals,Voluntary non-profit - Private,No,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,97%,36 patients,AL_PN-5C
10047,GEORGIANA HOSPITAL,515 MIRxNDx ST,Empty,Empty,GEORGIANA,AL,36033,BUTLER,3343762205,Acute Care Hospitals,Voluntary non-profit - Private,No,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),50%,30 patients,AL_PN-6
10047,GEORGIANA HOSPITAL,515 MIRANDA ST,Empty,Empty,GEORGIANA,AL,36033,BUTLER,3343762205,Acute Care Hospitals,Voluntary non-profit - Private,No,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,65%,31 patients,AL_PN-7
10047,GEORGIANA HOSPITAL,515 MIRANDA ST,Empty,Empty,GEORGIANA,AL,36033,BUTLER,3343762205,Acute Care Hospitals,Voluntary non-profit - Private,No,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,Empty,Empty,AL_SCIP-CARD-2
10047,GEORGIANA HOSPITAL,515 MIRANDA ST,Empty,Empty,GEORGIANA,AL,36033,BUTLER,3343762205,Acute Care Hospitals,Voluntary non-profit - Private,No,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,Empty,Empty,AL_SCIP-INF-1
10047,GEORGIANA HOSPITAL,515 MIRANDA ST,Empty,Empty,GEOxGIANA,AL,36033,BUTLER,3343762205,Acute Care Hosxitals,Voluntary non-profit - Private,No,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,Empty,Empty,AL_SCIP-INF-2
10047,GEORGIANA HOSPITAL,515 MIRANDA ST,Empty,Empty,GEORGIANA,AL,36033,BUTLER,3343762205,Acute Care Hospitals,Voluntary non-profit - Private,No,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),Empty,Empty,AL_SCIP-INF-3
10047,GEORGIANA HOSPITAL,515 MIRANDA ST,Empty,Empty,GEORGIANA,AL,36033,BUTLER,3343762205,Acute Care Hospitals,Voluntary non-profit - Private,No,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,Empty,Empty,AL_SCIP-INF-4
10047,GEORGIANA HOSPITAL,515 MIRANDA ST,Empty,Empty,GEORGIANA,AL,36033,BUTLER,3343762205,Acute Care Hospitals,Voluntary non-profit - Private,No,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream C not a razor),Empty,Empty,AL_SCIP-INF-6
10047,GEORGIANA HOSPITAL,515 MIRANDA ST,Empty,Empty,GEORGIANA,AL,36033,BUTLER,3343762205,Acute Care Hospitals,Voluntary non-profit - Private,No,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,Empty,Empty,AL_SCIP-VTE-1
10047,GEORGIANA HOSPITAL,515 MIRANDA ST,Empty,Empty,GEORGIANA,AL,36033,BUTLER,3343762205,Acute Care Hospitals,Voluntary non-profit - Private,No,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,Empty,Empty,AL_SCIP-VTE-2
1004x,MEDICAL CENTER ENTERPRISE,400 N EDWARDS STREET,Empty,Empty,ENTERPRISE,AL,36330,COFFEE,3343470584,Acute Care Hospitals,Proprietary,Yes,Hexrt Attxck,AMI-1,Heart Attack Patients Given Aspirin at Arrival,100%,4 patients,AL_AMI-1
10049,MEDIxAL xENTER ENTERPRISE,400xNxEDWARDSxSTREET,Empty,Empty,ENTERPRISE,AL,36330,COFFEE,3343470584,Acute xare Hospitals,Proprietary,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,100%,1 patients,AL_AMI-2
10049,MEDICAL CENTER ENTERPRISE,400 N EDWARDS STREET,Empty,Empty,ENTERPRISE,AL,36330,COFFEE,3343470584,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),Empty,0 patients,AL_AMI-3
10049,MEDICAL CENTER ENTERPRISE,400 N EDWARDS STREET,Empty,Empty,ENTERPRISE,AL,36330,COFFEE,3343470584,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,Empty,0 patients,AL_AMI-4
10049,MEDICAL CENTER ENTERPRISE,400 N EDWARDS STREET,Empty,Empty,ENTERPRISE,AL,36330,COFFEE,3343470584,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,100%,2 patients,AL_AMI-5
10049,MEDICAL CENTER ENTERPRISE,400 N EDWARDS STREET,Empty,Empty,ENTERPRxSE,AL,36330,COFFEE,3343470584,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,Empty,0 patients,AL_AMI-7A
10049,MEDICAL CENTER ENTERPRISE,400 N EDWARDS STREET,Empty,Empty,ENTERPRISE,AL,36330,COFFEE,3343470584,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,Empty,0 patients,AL_AMI-8A
10049,MEDxCAL CENTER ENTERPRxSE,400 N EDWARDS STREET,Empty,Empty,ENTERPRISE,AL,36330,COFFEE,3343470584,Acute Care Hospitals,Proprietary,Yes,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,96%,70 patients,AL_HF-1
10049,MEDICAL CENTER ENTERPRISE,400 N EDWARDS STREET,Empty,Empty,ENTERPRISE,AL,36330,COFFEE,3343470584,Acute Care Hospitals,Proprietary,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,99%,82 patients,AL_HF-2
10049,MEDICAL CENTER ENTERPRISE,400 N EDWARDS STREET,Empty,Empty,ENTERPRISE,AL,36330,COFFEE,3343470584,AcutexCarexHospitals,Proprietary,Yes,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),100%,34 patients,AL_HF-3
10049,MEDICAL CENTER ENTERPRISE,400 N EDWARDS STREET,Empty,Empty,ENTERPRISE,AL,36330,COFFEE,3343470584,Acute Care Hospitals,Proprietary,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,100%,15 patients,AL_HF-4
10049,MEDICAL CENTER ENTERPRISE,400 N EDWARDS STREET,Empty,Empty,ENTERPRISE,AL,36330,CxFFEE,3343470584,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,100%,72 patients,AL_PN-2
10049,MEDICAL CENTER ENTERPRISE,400 N EDWARDS STREET,Empty,Empty,ENTERPRISE,AL,36330,COFFEE,3343470584,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,98%,49 patients,AL_PN-3B
10049,MEDICAL CENTER ENTERPRISE,400 N EDWARDS STREET,Empty,Empty,xNTxRPRISx,AL,36330,COFFEE,3343470584,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,100%,24 patients,AL_PN-4
10049,MEDICAL CENTER ENTERPRISE,400 N EDWARDS STREET,Empty,Empty,ENTERPRISE,AL,36330,COFFEE,3343470584,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,99%,85 patients,AL_PN-5C
10049,MEDICAL CENTER ENTERPRISE,400 N EDWARDS STREET,Empty,Empty,ENTERPRISE,AL,36330,COFFEE,3343470584,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),99%,67 patients,AL_PN-6
10049,MEDICAL CENTER ENTERPRISE,400 N EDWARDS STREET,Empty,Empty,ENTERPRISE,AL,36330,COFFEE,3343470584,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,100%,37 patients,AL_PN-7
10049,MEDICAL CENTER ENTERPRISE,400 N EDWARDS STREET,Empty,Empty,ENTERPRISE,AL,36330,COFFEE,3343470584,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,100%,27 paxienxs,AL_SCIP-CARD-2
10049,MEDICAL CENTER ENTERPRISE,400 N EDWARDS STREET,Empty,Empty,ENTERPRISE,AL,36330,COFFEE,3343470584,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,99%,397 patients,AL_SCIP-INF-1
10049,MEDICAL CENTER ENTERPRISE,400 N EDWARDS STREET,Empty,Empty,ENTERPRISE,AL,36330,COFFEE,3343470584,Acute Care Hospitals,Proprietary,Yes,Surgical xnfection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,100%,399 patients,AL_SCIP-INF-2
10049,MEDICAL CENTER ENTERPRISE,400 N EDWARDS STREET,Empty,Empty,ENTERPRISE,AL,36330,COFFEE,3343470584,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),100%,391 patients,AL_SCIP-INF-3
10049,MEDICAL CENTER ENTERPRISE,400 N EDWARDS STREET,Empty,Empty,ENTERPRISE,AL,36330,COFFEE,3343470584,AcutexCarexHospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,Empty,0 patients,AL_SCIP-INF-4
10049,MEDICAL CENTER ENTERPRISE,400 N EDWARDS STREET,Empty,Empty,ENTERPRISE,AL,36330,COFFEE,3343470584,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream C not a razor),100%,485 patients,AL_SCIP-INF-6
10049,MEDICAL CENTER ENTERPRISE,400 N EDWARDS STREET,Empty,Empty,ENTERPRISE,AL,36330,COFFEE,3343470584,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,100%,196 patients,AL_SCIP-VTE-1
10049,MEDICAL CENTER ENTERPRISE,400 N EDWARDS STREET,Empty,Empty,ENTERPRISE,AL,36330,COFFEE,3343470584,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,100%,196 patients,AL_SCIP-VTE-2
10050,ST VINCENTS BLOUNT,150 GILBREATH DRIVE,Empty,Empty,ONEONTA,AL,35121,BLOUNT,2052743000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,100%,7 patients,AL_AMI-1
10050,ST VINCENTS BLOUNT,150 GILBREATH DRIVE,Empty,Empty,ONEONTA,AL,35121,BLOUNT,2052743000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,100%,2 patients,AL_AMI-2
10050,ST VINCENTS BLOUNT,150 GILBREATH DRIVE,Empty,Empty,ONEONTA,AL,35121,BLOUNT,2052743000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),100%,2 patients,AL_AMI-3
10050,ST VINCENTS BLOUNT,150 GILBREATH DRIVE,Empty,Empty,ONEONTA,AL,35121,BLOUNT,2052743000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,Empty,0 patients,AL_AMI-4
10050,ST VINCENTS BLOUNT,150 GILBREATH DRIVE,Empty,Empty,ONEONTA,AL,35121,BLOUNT,2052743000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,100%,3 patients,AL_AMI-5
10050,ST VINCENTS BLOUNT,150 GILBREATH DRIVE,Empty,Empty,ONxONTA,AL,35121,BLOUNT,2052743000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,Empty,0 patients,AL_AMI-7A
10050,ST VINCENTS BLOUNT,150 GILxREATH DRIVE,Empty,Empty,ONEONTA,AL,35121,BLOUNT,2052743000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,Empty,0 patients,AL_AMI-8A
10050,ST VINCENTS BxOUNT,150 GILBREATH DRIVE,Empty,Empty,ONEONTA,AL,35121,BLOUNT,2052743000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,50%,24 patients,AL_HF-1
10050,ST VINCENTS BLOUNT,150 GILBREATH DRIVE,Empty,Empty,ONEONTA,AL,35121,BLOUNT,2052743000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,85%,34 patients,AL_HF-2
10050,ST VINCENTS BLOUNT,150 GILBREATH DRIVE,Empty,Empty,ONEONTA,AL,35121,BLOUNT,2052743000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),100%,7 patients,AL_HF-3
10050,ST VINCENTS BLOUNT,150 GILBREATH DRIVE,Empty,Empty,ONEONTA,AL,35121,BLOUNT,2052743000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,43%,7 patients,AL_HF-4
10050,ST VINCENTS BLOUNT,150 GILBREATH DRIVE,Empty,Empty,ONEONTA,AL,35121,BLOUNT,2052743000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,74%,92 patients,AL_PN-2
10050,ST VINCENTS BLOUNT,150 GILBREATH DRIVE,Empty,Empty,ONEONTA,AL,35121,BLOUNT,2052743000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,83%,103 patients,AL_PN-3B
10050,ST VINCENTS BLOUNT,150 GILBREATH DRIVE,Empty,Empty,ONEONTA,AL,35121,BLOUNT,2052743000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,83%,29 patients,AL_PN-4
10050,ST VINCENTS BLOUNT,150 GILBREATH DRIVE,Empty,Empty,ONEONTA,AL,35121,BLOUNT,2052743000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,98%,105 patients,AL_PN-5C
10050,ST VINCENTS BLOUNT,150 GILBREATH DRIVE,Empty,Empty,ONEONTA,AL,35121,BLOUNT,2052743000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),77%,74 patients,AL_PN-6
10050,ST VINCENTS BLOUNT,150 GILBREATH DRIVE,Empty,Empty,ONEONTA,AL,35121,BLOUNT,2052743000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,64%,55 patients,AL_PN-7
10050,ST VINCENTS BLOUNT,150 GILBREATH DRIVE,Empty,Empty,ONEONTA,AL,35121,BLOUNT,2052743000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-CARD-2,surgery pxtients who were txking hexrt drugs cxlled betx blockers before coming to the hospitxl who were kept on the betx blockers during the period just before xnd xfter their surgery,25%,8 patients,AL_SCIP-CARD-2
