tid,attr_name,attr_val
743,MeasureName,Heart Attack Patients Given Aspirin at Discharge
743,Score,60%
743,Sample,5 patients
743,Stateavg,AL_AMI-2
744,ProviderNumber,10036
744,HospitalName,ANDALUSIA REGIONAL HOSPITAL
744,Address1,849 SOUTH THREE NOTCH STREET
744,Address2,Empty
744,Address3,Empty
744,City,ANDALUSIA
744,State,AL
744,ZipCode,36420
744,CountyName,COVINGTON
744,PhoneNumber,3342228466
744,HospitalType,Acute Care Hospitals
744,HospitalOwner,Proprietary
744,EmergencyService,No
744,Condition,Heart Attack
744,MeasureCode,AMI-3
744,MeasureName,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
744,Score,100%
744,Sample,3 patients
744,Stateavg,AL_AMI-3
745,ProviderNumber,10036
745,HospitalName,ANDALUSIA REGIONAL HOSPITAL
745,Address1,849 SOUTH THREE NOTCH STREET
745,Address2,Empty
745,Address3,Empty
745,City,ANDALUSIA
745,State,AL
745,ZipCode,36420
745,CountyName,COVINGTON
745,PhoneNumber,3342228466
745,HospitalType,Acute Care Hospitals
745,HospitalOwner,Proprietary
745,EmergencyService,No
745,Condition,Heart Attack
745,MeasureCode,AMI-4
745,MeasureName,Heart Attack Patients Given Smoking Cessation Advice/Counseling
745,Score,Empty
745,Sample,0 patients
745,Stateavg,AL_AMI-4
746,ProviderNumber,10036
746,HospitalName,ANDALUSIA REGIONAL HOSPITAL
746,Address1,849 SOUTH THREE NOTCH STREET
746,Address2,Empty
746,Address3,Empty
746,City,ANDALUSIA
746,State,AL
746,ZipCode,36420
746,CountyName,COVINGTON
746,PhoneNumber,3342228466
746,HospitalType,Acute Care Hospitals
746,HospitalOwner,Proprietary
746,EmergencyService,No
746,Condition,Heart Attack
746,MeasureCode,AMI-5
746,MeasureName,Heart Attack Patients Given Beta Blocker at Discharge
746,Score,100%
746,Sample,6 patients
746,Stateavg,AL_AMI-5
747,ProviderNumber,10036
747,HospitalName,ANDALUSIA REGIONAL HOSPITAL
747,Address1,849 SOUTH THREE NOTCH STREET
747,Address2,Empty
747,Address3,Empty
747,City,ANDALUSIA
747,State,AL
747,ZipCode,36420
747,CountyName,COVINGTON
747,PhoneNumber,3342228466
747,HospitalType,Acute Care Hospitals
747,HospitalOwner,Proprietary
747,EmergencyService,No
747,Condition,Heart Attack
747,MeasureCode,AMI-7A
747,MeasureName,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival
747,Score,Empty
747,Sample,0 patients
747,Stateavg,AL_AMI-7A
748,ProviderNumber,10036
748,HospitalName,ANDALUSIA REGIONAL HOSPITAL
748,Address1,849 SOUTH THREE NOTCH STREET
748,Address2,Empty
748,Address3,Empty
748,City,ANDALUSIA
748,State,AL
748,ZipCode,36420
748,CountyName,COVINGTON
748,PhoneNumber,3342228466
748,HospitalType,Acute Care Hospitals
748,HospitalOwner,Proprietary
748,EmergencyService,No
748,Condition,Heart Attack
748,MeasureCode,AMI-8A
748,MeasureName,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival
748,Score,Empty
748,Sample,0 patients
748,Stateavg,AL_AMI-8A
749,ProviderNumber,10036
749,HospitalName,ANDALUSIA REGIONAL HOSPITAL
749,Address1,849 SOUTH THREE NOTCH STREET
749,Address2,Empty
749,Address3,Empty
749,City,ANDALUSIA
749,State,AL
749,ZipCode,36420
749,CountyName,COVINGTON
749,PhoneNumber,3342228466
749,HospitalType,Acute Care Hospitals
749,HospitalOwner,Proprietary
749,EmergencyService,No
749,Condition,Heart Failure
749,MeasureCode,HF-1
749,MeasureName,Heart Failure Patients Given Discharge Instructions
749,Score,100%
749,Sample,121 patients
749,Stateavg,AL_HF-1
750,ProviderNumber,10036
750,HospitalName,ANDALUSIA REGIONAL HOSPITAL
750,Address1,849 SOUTH THREE NOTCH STREET
750,Address2,Empty
750,Address3,Empty
750,City,ANDALUSIA
750,State,AL
750,ZipCode,36420
750,CountyName,COVINGTON
750,PhoneNumber,3342228466
750,HospitalType,Acute Care Hospitals
750,HospitalOwner,Proprietary
750,EmergencyService,No
750,Condition,Heart Failure
750,MeasureCode,HF-2
750,MeasureName,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function
750,Score,91%
750,Sample,139 patients
750,Stateavg,AL_HF-2
751,ProviderNumber,10036
751,HospitalName,ANDALUSIA REGIONAL HOSPITAL
751,Address1,849 SOUTH THREE NOTCH STREET
751,Address2,Empty
751,Address3,Empty
751,City,ANDALUSIA
751,State,AL
751,ZipCode,36420
751,CountyName,COVINGTON
751,PhoneNumber,3342228466
751,HospitalType,Acute Care Hospitals
751,HospitalOwner,Proprietary
751,EmergencyService,No
751,Condition,Heart Failure
751,MeasureCode,HF-3
751,MeasureName,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
751,Score,86%
751,Sample,21 patients
751,Stateavg,AL_HF-3
752,ProviderNumber,10036
752,HospitalName,ANDALUSIA REGIONAL HOSPITAL
752,Address1,849 SOUTH THREE NOTCH STREET
752,Address2,Empty
752,Address3,Empty
752,City,ANDALUSIA
752,State,AL
752,ZipCode,36420
752,CountyName,COVINGTON
752,PhoneNumber,3342228466
752,HospitalType,Acute Care Hospitals
752,HospitalOwner,Proprietary
752,EmergencyService,No
752,Condition,Heart Failure
752,MeasureCode,HF-4
752,MeasureName,Heart Failure Patients Given Smoking Cessation Advice/Counseling
752,Score,100%
752,Sample,32 patients
752,Stateavg,AL_HF-4
753,ProviderNumber,10036
753,HospitalName,ANDALUSIA REGIONAL HOSPITAL
753,Address1,849 SOUTH THREE NOTCH STREET
753,Address2,Empty
753,Address3,Empty
753,City,ANDALUSIA
753,State,AL
753,ZipCode,36420
753,CountyName,COVINGTON
753,PhoneNumber,3342228466
753,HospitalType,Acute Care Hospitals
753,HospitalOwner,Proprietary
753,EmergencyService,No
753,Condition,Pneumonia
753,MeasureCode,PN-2
753,MeasureName,Pneumonia Patients Assessed and Given Pneumococcal Vaccination
753,Score,100%
753,Sample,77 patients
753,Stateavg,AL_PN-2
754,ProviderNumber,10036
754,HospitalName,ANDALUSIA REGIONAL HOSPITAL
754,Address1,849 SOUTH THREE NOTCH STREET
754,Address2,Empty
754,Address3,Empty
754,City,ANDALUSIA
754,State,AL
754,ZipCode,36420
754,CountyName,COVINGTON
754,PhoneNumber,3342228466
754,HospitalType,Acute Care Hospitals
754,HospitalOwner,Proprietary
754,EmergencyService,No
754,Condition,Pneumonia
754,MeasureCode,PN-3B
754,MeasureName,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics
754,Score,89%
754,Sample,55 patients
754,Stateavg,AL_PN-3B
755,ProviderNumber,10036
755,HospitalName,ANDALUSIA REGIONAL HOSPITAL
755,Address1,849 SOUTH THREE NOTCH STREET
755,Address2,Empty
755,Address3,Empty
755,City,ANDALUSIA
755,State,AL
755,ZipCode,36420
755,CountyName,COVINGTON
755,PhoneNumber,3342228466
755,HospitalType,Acute Care Hospitals
755,HospitalOwner,Proprietary
755,EmergencyService,No
755,Condition,Pneumonia
755,MeasureCode,PN-4
755,MeasureName,Pneumonia Patients Given Smoking Cessation Advice/Counseling
755,Score,100%
755,Sample,43 patients
755,Stateavg,AL_PN-4
756,ProviderNumber,10036
756,HospitalName,ANDALUSIA REGIONAL HOSPITAL
756,Address1,849 SOUTH THREE NOTCH STREET
756,Address2,Empty
756,Address3,Empty
756,City,ANDALUSIA
756,State,AL
756,ZipCode,36420
756,CountyName,COVINGTON
756,PhoneNumber,3342228466
756,HospitalType,Acute Care Hospitals
756,HospitalOwner,Proprietary
756,EmergencyService,No
756,Condition,Pneumonia
756,MeasureCode,PN-5C
756,MeasureName,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival
756,Score,97%
756,Sample,93 patients
756,Stateavg,AL_PN-5C
757,ProviderNumber,10036
757,HospitalName,ANDALUSIA REGIONAL HOSPITAL
757,Address1,849 SOUTH THREE NOTCH STREET
757,Address2,Empty
757,Address3,Empty
757,City,ANDALUSIA
757,State,AL
757,ZipCode,36420
757,CountyName,COVINGTON
757,PhoneNumber,3342228466
757,HospitalType,Acute Care Hospitals
757,HospitalOwner,Proprietary
757,EmergencyService,No
757,Condition,Pneumonia
757,MeasureCode,PN-6
757,MeasureName,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)
757,Score,75%
757,Sample,64 patients
757,Stateavg,AL_PN-6
758,ProviderNumber,10036
758,HospitalName,ANDALUSIA REGIONAL HOSPITAL
758,Address1,849 SOUTH THREE NOTCH STREET
758,Address2,Empty
758,Address3,Empty
758,City,ANDALUSIA
758,State,AL
758,ZipCode,36420
758,CountyName,COVINGTON
758,PhoneNumber,3342228466
758,HospitalType,Acute Care Hospitals
758,HospitalOwner,Proprietary
758,EmergencyService,No
758,Condition,Pneumonia
758,MeasureCode,PN-7
758,MeasureName,Pneumonia Patients Assessed and Given Influenza Vaccination
758,Score,92%
758,Sample,52 patients
758,Stateavg,AL_PN-7
759,ProviderNumber,10036
759,HospitalName,ANDALUSIA REGIONAL HOSPITAL
759,Address1,849 SOUTH THREE NOTCH STREET
759,Address2,Empty
759,Address3,Empty
759,City,ANDALUSIA
759,State,AL
759,ZipCode,36420
759,CountyName,COVINGTON
759,PhoneNumber,3342228466
759,HospitalType,Acute Care Hospitals
759,HospitalOwner,Proprietary
759,EmergencyService,No
759,Condition,Surgical Infection Prevention
759,MeasureCode,SCIP-CARD-2
759,MeasureName,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery
759,Score,89%
759,Sample,19 patients
759,Stateavg,AL_SCIP-CARD-2
760,ProviderNumber,10036
760,HospitalName,ANDALUSIA REGIONAL HOSPITAL
760,Address1,849 SOUTH THREE NOTCH STREET
760,Address2,Empty
760,Address3,Empty
760,City,ANDALUSIA
760,State,AL
760,ZipCode,36420
760,CountyName,COVINGTON
760,PhoneNumber,3342228466
760,HospitalType,Acute Care Hospitals
760,HospitalOwner,Proprietary
760,EmergencyService,No
760,Condition,Surgical Infection Prevention
760,MeasureCode,SCIP-INF-1
760,MeasureName,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection
760,Score,97%
760,Sample,139 patients
760,Stateavg,AL_SCIP-INF-1
761,ProviderNumber,10036
761,HospitalName,ANDALUSIA REGIONAL HOSPITAL
761,Address1,849 SOUTH THREE NOTCH STREET
761,Address2,Empty
761,Address3,Empty
761,City,ANDALUSIA
761,State,AL
761,ZipCode,36420
761,CountyName,COVINGTON
761,PhoneNumber,3342228466
761,HospitalType,Acute Care Hospitals
761,HospitalOwner,Proprietary
761,EmergencyService,No
761,Condition,Surgical Infection Prevention
761,MeasureCode,SCIP-INF-2
761,MeasureName,surgery patients who were given the  right kind  of antibiotic to help prevent infection
761,Score,88%
761,Sample,141 patients
761,Stateavg,AL_SCIP-INF-2
762,ProviderNumber,10036
762,HospitalName,ANDALUSIA REGIONAL HOSPITAL
762,Address1,849 SOUTH THREE NOTCH STREET
762,Address2,Empty
762,Address3,Empty
762,City,ANDALUSIA
762,State,AL
762,ZipCode,36420
762,CountyName,COVINGTON
762,PhoneNumber,3342228466
762,HospitalType,Acute Care Hospitals
762,HospitalOwner,Proprietary
762,EmergencyService,No
762,Condition,Surgical Infection Prevention
762,MeasureCode,SCIP-INF-3
762,MeasureName,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
762,Score,99%
762,Sample,136 patients
762,Stateavg,AL_SCIP-INF-3
763,ProviderNumber,10036
763,HospitalName,ANDALUSIA REGIONAL HOSPITAL
763,Address1,849 SOUTH THREE NOTCH STREET
763,Address2,Empty
763,Address3,Empty
763,City,ANDALUSIA
763,State,AL
763,ZipCode,36420
763,CountyName,COVINGTON
763,PhoneNumber,3342228466
763,HospitalType,Acute Care Hospitals
763,HospitalOwner,Proprietary
763,EmergencyService,No
763,Condition,Surgical Infection Prevention
763,MeasureCode,SCIP-INF-4
763,MeasureName,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery
763,Score,Empty
763,Sample,0 patients
763,Stateavg,AL_SCIP-INF-4
764,ProviderNumber,10036
764,HospitalName,ANDALUSIA REGIONAL HOSPITAL
764,Address1,849 SOUTH THREE NOTCH STREET
764,Address2,Empty
764,Address3,Empty
764,City,ANDALUSIA
764,State,AL
764,ZipCode,36420
764,CountyName,COVINGTON
764,PhoneNumber,3342228466
764,HospitalType,Acute Care Hospitals
764,HospitalOwner,Proprietary
764,EmergencyService,No
764,Condition,Surgical Infection Prevention
764,MeasureCode,SCIP-INF-6
764,MeasureName,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream �C not a razor)
764,Score,100%
764,Sample,204 patients
764,Stateavg,AL_SCIP-INF-6
765,ProviderNumber,10036
765,HospitalName,ANDALUSIA REGIONAL HOSPITAL
765,Address1,849 SOUTH THREE NOTCH STREET
765,Address2,Empty
765,Address3,Empty
765,City,ANDALUSIA
765,State,AL
765,ZipCode,36420
765,CountyName,COVINGTON
765,PhoneNumber,3342228466
765,HospitalType,Acute Care Hospitals
765,HospitalOwner,Proprietary
765,EmergencyService,No
765,Condition,Surgical Infection Prevention
765,MeasureCode,SCIP-VTE-1
765,MeasureName,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries
765,Score,80%
765,Sample,66 patients
765,Stateavg,AL_SCIP-VTE-1
766,ProviderNumber,10036
766,HospitalName,ANDALUSIA REGIONAL HOSPITAL
766,Address1,849 SOUTH THREE NOTCH STREET
766,Address2,Empty
766,Address3,Empty
766,City,ANDALUSIA
766,State,AL
766,ZipCode,36420
766,CountyName,COVINGTON
766,PhoneNumber,3342228466
766,HospitalType,Acute Care Hospitals
766,HospitalOwner,Proprietary
766,EmergencyService,No
766,Condition,Surgical Infection Prevention
766,MeasureCode,SCIP-VTE-2
766,MeasureName,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery
766,Score,80%
766,Sample,66 patients
766,Stateavg,AL_SCIP-VTE-2
767,ProviderNumber,10038
767,HospitalName,STRINGFELLOW MEMORIAL HOSPITAL
767,Address1,301 EAST 18TH ST
767,Address2,Empty
767,Address3,Empty
767,City,ANNISTON
767,State,AL
767,ZipCode,36201
767,CountyName,CALHOUN
767,PhoneNumber,2562358900
767,HospitalType,Acute Care Hospitals
767,HospitalOwner,Proprietary
767,EmergencyService,Yes
767,Condition,Children s Asthma Care
767,MeasureCode,CAC-1
767,MeasureName,Children Who Received Reliever Medication While Hospitalized for Asthma
767,Score,100%
767,Sample,9 patients
767,Stateavg,AL_CAC-1
768,ProviderNumber,10038
768,HospitalName,STRINGFELLOW MEMORIAL HOSPITAL
768,Address1,301 EAST 18TH ST
768,Address2,Empty
768,Address3,Empty
768,City,ANNISTON
768,State,AL
768,ZipCode,36201
768,CountyName,CALHOUN
768,PhoneNumber,2562358900
768,HospitalType,Acute Care Hospitals
768,HospitalOwner,Proprietary
768,EmergencyService,Yes
768,Condition,Surgical Infection Prevention
768,MeasureCode,SCIP-INF-1
768,MeasureName,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection
768,Score,99%
768,Sample,96 patients
768,Stateavg,AL_SCIP-INF-1
769,ProviderNumber,10038
769,HospitalName,STRINGFELLOW MEMORIAL HOSPITAL
769,Address1,301 EAST 18TH ST
769,Address2,Empty
769,Address3,Empty
769,City,ANNISTON
769,State,AL
769,ZipCode,36201
769,CountyName,CALHOUN
769,PhoneNumber,2562358900
769,HospitalType,Acute Care Hospitals
769,HospitalOwner,Proprietary
769,EmergencyService,Yes
769,Condition,Surgical Infection Prevention
769,MeasureCode,SCIP-INF-2
769,MeasureName,surgery patients who were given the  right kind  of antibiotic to help prevent infection
769,Score,93%
769,Sample,98 patients
769,Stateavg,AL_SCIP-INF-2
770,ProviderNumber,10038
770,HospitalName,STRINGFELLOW MEMORIAL HOSPITAL
770,Address1,301 EAST 18TH ST
770,Address2,Empty
770,Address3,Empty
770,City,ANNISTON
770,State,AL
770,ZipCode,36201
770,CountyName,CALHOUN
770,PhoneNumber,2562358900
770,HospitalType,Acute Care Hospitals
770,HospitalOwner,Proprietary
770,EmergencyService,Yes
770,Condition,Surgical Infection Prevention
770,MeasureCode,SCIP-INF-3
770,MeasureName,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
770,Score,93%
770,Sample,95 patients
770,Stateavg,AL_SCIP-INF-3
771,ProviderNumber,10038
771,HospitalName,STRINGFELLOW MEMORIAL HOSPITAL
771,Address1,301 EAST 18TH ST
771,Address2,Empty
771,Address3,Empty
771,City,ANNISTON
771,State,AL
771,ZipCode,36201
771,CountyName,CALHOUN
771,PhoneNumber,2562358900
771,HospitalType,Acute Care Hospitals
771,HospitalOwner,Proprietary
771,EmergencyService,Yes
771,Condition,Surgical Infection Prevention
771,MeasureCode,SCIP-INF-4
771,MeasureName,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery
771,Score,Empty
771,Sample,0 patients
771,Stateavg,AL_SCIP-INF-4
772,ProviderNumber,10038
772,HospitalName,STRINGFELLOW MEMORIAL HOSPITAL
772,Address1,301 EAST 18TH ST
772,Address2,Empty
772,Address3,Empty
772,City,ANNISTON
772,State,AL
772,ZipCode,36201
772,CountyName,CALHOUN
772,PhoneNumber,2562358900
772,HospitalType,Acute Care Hospitals
772,HospitalOwner,Proprietary
772,EmergencyService,Yes
772,Condition,Surgical Infection Prevention
772,MeasureCode,SCIP-INF-6
772,MeasureName,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream �C not a razor)
772,Score,100%
772,Sample,195 patients
772,Stateavg,AL_SCIP-INF-6
773,ProviderNumber,10038
773,HospitalName,STRINGFELLOW MEMORIAL HOSPITAL
773,Address1,301 EAST 18TH ST
773,Address2,Empty
773,Address3,Empty
773,City,ANNISTON
773,State,AL
773,ZipCode,36201
773,CountyName,CALHOUN
773,PhoneNumber,2562358900
773,HospitalType,Acute Care Hospitals
773,HospitalOwner,Proprietary
773,EmergencyService,Yes
773,Condition,Surgical Infection Prevention
773,MeasureCode,SCIP-VTE-1
773,MeasureName,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries
773,Score,90%
773,Sample,117 patients
773,Stateavg,AL_SCIP-VTE-1
774,ProviderNumber,10038
774,HospitalName,STRINGFELLOW MEMORIAL HOSPITAL
774,Address1,301 EAST 18TH ST
774,Address2,Empty
774,Address3,Empty
774,City,ANNISTON
774,State,AL
774,ZipCode,36201
774,CountyName,CALHOUN
774,PhoneNumber,2562358900
774,HospitalType,Acute Care Hospitals
774,HospitalOwner,Proprietary
774,EmergencyService,Yes
774,Condition,Surgical Infection Prevention
774,MeasureCode,SCIP-VTE-2
774,MeasureName,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery
774,Score,89%
774,Sample,116 patients
774,Stateavg,AL_SCIP-VTE-2
775,ProviderNumber,10039
775,HospitalName,HUNTSVILLE HOSPITAL
775,Address1,101 SIVLEY RD
775,Address2,Empty
775,Address3,Empty
775,City,HUNTSVILLE
775,State,AL
775,ZipCode,35801
775,CountyName,MADISON
775,PhoneNumber,2562651000
775,HospitalType,Acute Care Hospitals
775,HospitalOwner,Government - Hospital District or Authority
