Row(rv_index=u'2011-12-05-AA-1544-SAN-ORD', rv_attr=u'Scheduled_Dept', assigned_val=u'11:25')
Row(rv_index=u'2011-12-18-AA-1544-SAN-ORD', rv_attr=u'Actual_Arrival', assigned_val=u'5:52')
Row(rv_index=u'2011-12-18-AA-1733-ORD-PHX', rv_attr=u'Actual_Arrival', assigned_val=u'December 18; 2011     ')
Row(rv_index=u'2011-12-18-AA-2268-PHX-ORD', rv_attr=u'Actual_Arrival', assigned_val=u'11:14')
Row(rv_index=u'2011-12-18-AA-2957-DFW-CVG', rv_attr=u'Actual_Arrival', assigned_val=u'11:12')
Row(rv_index=u'2011-12-18-AA-3756-ORD-SLC', rv_attr=u'Actual_Arrival', assigned_val=u'2:31')
Row(rv_index=u'2011-12-18-AA-3786-IAH-ORD', rv_attr=u'Actual_Arrival', assigned_val=u'6:23')
Row(rv_index=u'2011-12-18-AA-3804-PHL-ORD', rv_attr=u'Actual_Arrival', assigned_val=u'3:40')
Row(rv_index=u'2011-12-18-AA-3809-PHX-LAX', rv_attr=u'Actual_Arrival', assigned_val=u'6:17')
Row(rv_index=u'2011-12-18-AA-4307-ORD-DTW', rv_attr=u'Actual_Arrival', assigned_val=u'8:55')
Row(rv_index=u'2011-12-18-AA-431-MIA-SFO', rv_attr=u'Actual_Arrival', assigned_val=u'11:24')
Row(rv_index=u'2011-12-18-AA-466-IAH-MIA', rv_attr=u'Actual_Arrival', assigned_val=u'9:22')
Row(rv_index=u'2011-12-18-AA-616-DFW-DTW', rv_attr=u'Actual_Arrival', assigned_val=u'12:28')
Row(rv_index=u'2011-12-18-AA-643-MIA-ORD', rv_attr=u'Actual_Arrival', assigned_val=u'11:49')
Row(rv_index=u'2011-12-18-AA-649-ORD-SNA', rv_attr=u'Actual_Arrival', assigned_val=u'December 18; 2011     ')
Row(rv_index=u'2011-12-18-AA-789-ORD-DEN', rv_attr=u'Actual_Arrival', assigned_val=u'2:38')
Row(rv_index=u'2011-12-18-CO-1586-IAH-MCO', rv_attr=u'Actual_Arrival', assigned_val=u'10:36')
Row(rv_index=u'2011-12-18-CO-52-IAH-LAX', rv_attr=u'Actual_Arrival', assigned_val=u'9:12')
Row(rv_index=u'2011-12-18-CO-62-IAH-EWR', rv_attr=u'Actual_Arrival', assigned_val=u'8:26')
Row(rv_index=u'2011-12-18-CO-63-EWR-IAH', rv_attr=u'Actual_Arrival', assigned_val=u'8:32')
Row(rv_index=u'2011-12-18-UA-2708-EWR-CLT', rv_attr=u'Actual_Arrival', assigned_val=u'4:31')
Row(rv_index=u'2011-12-18-UA-3515-IAD-MSP', rv_attr=u'Actual_Arrival', assigned_val=u'10:18')
Row(rv_index=u'2011-12-18-UA-664-ORD-PHL', rv_attr=u'Actual_Arrival', assigned_val=u'4:39')
Row(rv_index=u'2011-12-19-AA-1434-DFW-MCO', rv_attr=u'Actual_Arrival', assigned_val=u'10:33')
Row(rv_index=u'2011-12-19-AA-1522-SFO-ORD', rv_attr=u'Actual_Arrival', assigned_val=u'December 20; 2011     ')
Row(rv_index=u'2011-12-19-AA-1664-MIA-ATL', rv_attr=u'Actual_Arrival', assigned_val=u'12:10')
Row(rv_index=u'2011-12-19-AA-1733-ORD-PHX', rv_attr=u'Actual_Arrival', assigned_val=u'December 19; 2011     ')
Row(rv_index=u'2011-12-19-AA-2525-DFW-MIA', rv_attr=u'Actual_Arrival', assigned_val=u'12:41')
Row(rv_index=u'2011-12-19-AA-3063-SLC-LAX', rv_attr=u'Actual_Arrival', assigned_val=u'December 19; 2011     ')
Row(rv_index=u'2011-12-19-AA-3468-CVG-MIA', rv_attr=u'Actual_Arrival', assigned_val=u'9:29')
Row(rv_index=u'2011-12-19-AA-3804-PHL-ORD', rv_attr=u'Actual_Arrival', assigned_val=u'3:43')
Row(rv_index=u'2011-12-19-AA-3823-LAX-DEN', rv_attr=u'Actual_Arrival', assigned_val=u'December 20; 2011     ')
Row(rv_index=u'2011-12-19-AA-4198-ORD-CLE', rv_attr=u'Actual_Arrival', assigned_val=u'12:45')
Row(rv_index=u'2011-12-19-AA-4307-ORD-DTW', rv_attr=u'Actual_Arrival', assigned_val=u'9:10')
Row(rv_index=u'2011-12-19-AA-4330-CVG-ORD', rv_attr=u'Actual_Arrival', assigned_val=u'3:45')
Row(rv_index=u'2011-12-19-AA-59-JFK-SFO', rv_attr=u'Actual_Arrival', assigned_val=u'10:33')
Row(rv_index=u'2011-12-19-AA-643-MIA-ORD', rv_attr=u'Actual_Arrival', assigned_val=u'9:58')
Row(rv_index=u'2011-12-19-AA-649-ORD-SNA', rv_attr=u'Actual_Arrival', assigned_val=u'December 19; 2011     ')
Row(rv_index=u'2011-12-19-CO-1614-LAX-IAH', rv_attr=u'Actual_Arrival', assigned_val=u'6:09')
Row(rv_index=u'2011-12-19-CO-45-EWR-MIA', rv_attr=u'Actual_Arrival', assigned_val=u'6:34')
Row(rv_index=u'2011-12-19-CO-62-IAH-EWR', rv_attr=u'Actual_Arrival', assigned_val=u'7:10')
Row(rv_index=u'2011-12-19-CO-63-EWR-IAH', rv_attr=u'Actual_Arrival', assigned_val=u'8:35')
Row(rv_index=u'2011-12-19-UA-257-JFK-SFO', rv_attr=u'Actual_Arrival', assigned_val=u'5:27')
Row(rv_index=u'2011-12-19-UA-2726-FLL-PHL', rv_attr=u'Actual_Arrival', assigned_val=u'6:16')
Row(rv_index=u'2011-12-19-UA-382-IAD-LAX', rv_attr=u'Actual_Arrival', assigned_val=u'3:24')
Row(rv_index=u'2011-12-19-UA-382-IAD-LAX', rv_attr=u'Actual_Arrival', assigned_val=u'3:19')
Row(rv_index=u'2011-12-19-UA-62-IAH-EWR', rv_attr=u'Actual_Arrival', assigned_val=u'7:10')
Row(rv_index=u'2011-12-19-UA-858-PVG-SFO', rv_attr=u'Actual_Arrival', assigned_val=u'7:55')
Row(rv_index=u'2011-12-20-AA-1434-DFW-MCO', rv_attr=u'Actual_Arrival', assigned_val=u'10:37')
Row(rv_index=u'2011-12-20-AA-1522-SFO-ORD', rv_attr=u'Actual_Arrival', assigned_val=u'December 21; 2011     ')
Row(rv_index=u'2011-12-20-AA-1640-MIA-MCO', rv_attr=u'Actual_Arrival', assigned_val=u'December 20; 2011     ')
Row(rv_index=u'2011-12-20-AA-1733-ORD-PHX', rv_attr=u'Actual_Arrival', assigned_val=u'December 20; 2011     ')
Row(rv_index=u'2011-12-20-AA-2050-ORD-MIA', rv_attr=u'Actual_Arrival', assigned_val=u'2:54')
Row(rv_index=u'2011-12-20-AA-2268-PHX-ORD', rv_attr=u'Actual_Arrival', assigned_val=u'11:14')
Row(rv_index=u'2011-12-20-AA-3809-PHX-LAX', rv_attr=u'Actual_Arrival', assigned_val=u'6:22')
Row(rv_index=u'2011-12-20-AA-415-BOS-ORD', rv_attr=u'Actual_Arrival', assigned_val=u'10:29')
Row(rv_index=u'2011-12-20-AA-4307-ORD-DTW', rv_attr=u'Actual_Arrival', assigned_val=u'9:04')
Row(rv_index=u'2011-12-20-AA-431-MIA-SFO', rv_attr=u'Actual_Arrival', assigned_val=u'11:30')
Row(rv_index=u'2011-12-20-AA-616-DFW-DTW', rv_attr=u'Actual_Arrival', assigned_val=u'12:40')
Row(rv_index=u'2011-12-20-AA-789-ORD-DEN', rv_attr=u'Actual_Arrival', assigned_val=u'2:16')
Row(rv_index=u'2011-12-20-AA-85-JFK-SFO', rv_attr=u'Actual_Arrival', assigned_val=u'6:34')
Row(rv_index=u'2011-12-20-CO-1561-PHX-IAH', rv_attr=u'Actual_Arrival', assigned_val=u'11:30')
Row(rv_index=u'2011-12-20-CO-16-LAX-EWR', rv_attr=u'Actual_Arrival', assigned_val=u'6:42')
Row(rv_index=u'2011-12-20-CO-45-EWR-MIA', rv_attr=u'Actual_Arrival', assigned_val=u'6:55')
Row(rv_index=u'2011-12-20-CO-47-IAH-LAX', rv_attr=u'Actual_Arrival', assigned_val=u'9:04')
Row(rv_index=u'2011-12-20-CO-50-CLE-EWR', rv_attr=u'Actual_Arrival', assigned_val=u'4:12')
Row(rv_index=u'2011-12-20-CO-52-IAH-LAX', rv_attr=u'Actual_Arrival', assigned_val=u'9:23')
Row(rv_index=u'2011-12-20-CO-89-IAH-EWR', rv_attr=u'Actual_Arrival', assigned_val=u'10:09')
Row(rv_index=u'2011-12-20-UA-248-PHX-ORD', rv_attr=u'Actual_Arrival', assigned_val=u'5:13')
Row(rv_index=u'2011-12-20-UA-248-PHX-ORD', rv_attr=u'Actual_Arrival', assigned_val=u'4:53')
Row(rv_index=u'2011-12-20-UA-257-JFK-SFO', rv_attr=u'Actual_Arrival', assigned_val=u'5:10')
Row(rv_index=u'2011-12-20-UA-37-EWR-MCO', rv_attr=u'Actual_Arrival', assigned_val=u'4:39')
Row(rv_index=u'2011-12-20-UA-414-LAX-SFO', rv_attr=u'Actual_Arrival', assigned_val=u'7:07')
Row(rv_index=u'2011-12-20-UA-6273-YYC-SFO', rv_attr=u'Actual_Arrival', assigned_val=u'9:37')
Row(rv_index=u'2011-12-20-UA-828-SFO-ORD', rv_attr=u'Actual_Arrival', assigned_val=u'5:15')
Row(rv_index=u'2011-12-22-AA-1221-MCO-ORD', rv_attr=u'Actual_Arrival', assigned_val=u'9:57')
Row(rv_index=u'2011-12-22-AA-1434-DFW-MCO', rv_attr=u'Actual_Arrival', assigned_val=u'10:44')
Row(rv_index=u'2011-12-22-AA-1544-SAN-ORD', rv_attr=u'Actual_Arrival', assigned_val=u'5:46')
Row(rv_index=u'2011-12-22-AA-1886-BOS-MIA', rv_attr=u'Actual_Arrival', assigned_val=u'2:15')
Row(rv_index=u'2011-12-22-AA-2268-PHX-ORD', rv_attr=u'Actual_Arrival', assigned_val=u'11:21')
Row(rv_index=u'2011-12-22-AA-3804-PHL-ORD', rv_attr=u'Actual_Arrival', assigned_val=u'3:53')
Row(rv_index=u'2011-12-22-AA-4198-ORD-CLE', rv_attr=u'Actual_Arrival', assigned_val=u'12:54')
Row(rv_index=u'2011-12-22-AA-4307-ORD-DTW', rv_attr=u'Actual_Arrival', assigned_val=u'9:10')
Row(rv_index=u'2011-12-22-AA-431-MIA-SFO', rv_attr=u'Actual_Arrival', assigned_val=u'11:45')
Row(rv_index=u'2011-12-22-AA-4330-CVG-ORD', rv_attr=u'Actual_Arrival', assigned_val=u'4:46')
Row(rv_index=u'2011-12-22-AA-466-IAH-MIA', rv_attr=u'Actual_Arrival', assigned_val=u'9:58')
Row(rv_index=u'2011-12-22-AA-484-DFW-MIA', rv_attr=u'Actual_Arrival', assigned_val=u'8:30')
Row(rv_index=u'2011-12-22-AA-518-MIA-JFK', rv_attr=u'Actual_Arrival', assigned_val=u'9:17')
Row(rv_index=u'2011-12-22-AA-616-DFW-DTW', rv_attr=u'Actual_Arrival', assigned_val=u'12:18')
Row(rv_index=u'2011-12-22-CO-1561-PHX-IAH', rv_attr=u'Actual_Arrival', assigned_val=u'12:14')
Row(rv_index=u'2011-12-22-CO-1586-IAH-MCO', rv_attr=u'Actual_Arrival', assigned_val=u'10:24')
Row(rv_index=u'2011-12-22-CO-1614-LAX-IAH', rv_attr=u'Actual_Arrival', assigned_val=u'8:13')
Row(rv_index=u'2011-12-22-CO-45-EWR-MIA', rv_attr=u'Actual_Arrival', assigned_val=u'6:50')
Row(rv_index=u'2011-12-22-CO-50-CLE-EWR', rv_attr=u'Actual_Arrival', assigned_val=u'4:23')
Row(rv_index=u'2011-12-22-CO-89-IAH-EWR', rv_attr=u'Actual_Arrival', assigned_val=u'10:09')
Row(rv_index=u'2011-12-22-UA-257-JFK-SFO', rv_attr=u'Actual_Arrival', assigned_val=u'5:49')
Row(rv_index=u'2011-12-22-UA-2708-EWR-CLT', rv_attr=u'Actual_Arrival', assigned_val=u'4:48')
Row(rv_index=u'2011-12-22-UA-3099-PHX-PHL', rv_attr=u'Actual_Arrival', assigned_val=u'5:58')
Row(rv_index=u'2011-12-22-UA-414-LAX-SFO', rv_attr=u'Actual_Arrival', assigned_val=u'7:26')
Row(rv_index=u'2011-12-22-UA-5487-SFO-MRY', rv_attr=u'Actual_Arrival', assigned_val=u'11:22')
Row(rv_index=u'2011-12-22-UA-858-PVG-SFO', rv_attr=u'Actual_Arrival', assigned_val=u'8:02')
Row(rv_index=u'2011-12-24-AA-1434-DFW-MCO', rv_attr=u'Actual_Arrival', assigned_val=u'10:37')
Row(rv_index=u'2011-12-24-AA-1640-MIA-MCO', rv_attr=u'Actual_Arrival', assigned_val=u'December 24; 2011     ')
Row(rv_index=u'2011-12-24-AA-1917-JFK-MCO', rv_attr=u'Actual_Arrival', assigned_val=u'6:04')
Row(rv_index=u'2011-12-24-AA-2525-DFW-MIA', rv_attr=u'Actual_Arrival', assigned_val=u'12:03')
Row(rv_index=u'2011-12-24-AA-271-MIA-LAX', rv_attr=u'Actual_Arrival', assigned_val=u'1:47')
Row(rv_index=u'2011-12-24-AA-431-MIA-SFO', rv_attr=u'Actual_Arrival', assigned_val=u'December 24; 2011     ')
Row(rv_index=u'2011-12-24-AA-4330-CVG-ORD', rv_attr=u'Actual_Arrival', assigned_val=u'3:48')
Row(rv_index=u'2011-12-24-AA-484-DFW-MIA', rv_attr=u'Actual_Arrival', assigned_val=u'7:46')
Row(rv_index=u'2011-12-24-CO-1586-IAH-MCO', rv_attr=u'Actual_Arrival', assigned_val=u'10:29')
Row(rv_index=u'2011-12-24-CO-52-IAH-LAX', rv_attr=u'Actual_Arrival', assigned_val=u'9:11')
Row(rv_index=u'2011-12-24-CO-58-DEN-IAH', rv_attr=u'Actual_Arrival', assigned_val=u'3:00')
Row(rv_index=u'2011-12-24-UA-2906-PHL-MCO', rv_attr=u'Actual_Arrival', assigned_val=u'7:23')
Row(rv_index=u'2011-12-24-UA-2945-PHL-CLT', rv_attr=u'Actual_Arrival', assigned_val=u'1:39')
Row(rv_index=u'2011-12-24-UA-3373-IAD-PHL', rv_attr=u'Actual_Arrival', assigned_val=u'9:37')
Row(rv_index=u'2011-12-24-UA-37-EDI-EWR', rv_attr=u'Actual_Arrival', assigned_val=u'12:36')
Row(rv_index=u'2011-12-24-UA-37-EWR-MCO', rv_attr=u'Actual_Arrival', assigned_val=u'4:20')
Row(rv_index=u'2011-12-24-UA-3925-IAD-ORF', rv_attr=u'Actual_Arrival', assigned_val=u'9:34')
Row(rv_index=u'2011-12-24-UA-414-LAX-SFO', rv_attr=u'Actual_Arrival', assigned_val=u'7:19')
Row(rv_index=u'2011-12-24-UA-6273-YYC-SFO', rv_attr=u'Actual_Arrival', assigned_val=u'9:37')
Row(rv_index=u'2011-12-24-UA-843-LAX-ORD', rv_attr=u'Actual_Arrival', assigned_val=u'8:19')
Row(rv_index=u'2011-12-25-AA-1165-JFK-MIA', rv_attr=u'Actual_Arrival', assigned_val=u'10:11')
Row(rv_index=u'2011-12-25-AA-1279-DFW-PHX', rv_attr=u'Actual_Arrival', assigned_val=u'2:22')
Row(rv_index=u'2011-12-25-AA-1544-SAN-ORD', rv_attr=u'Actual_Arrival', assigned_val=u'5:38')
Row(rv_index=u'2011-12-25-AA-1640-MIA-MCO', rv_attr=u'Actual_Arrival', assigned_val=u'December 25; 2011     ')
Row(rv_index=u'2011-12-25-AA-1886-BOS-MIA', rv_attr=u'Actual_Arrival', assigned_val=u'2:01')
Row(rv_index=u'2011-12-25-AA-1917-JFK-MCO', rv_attr=u'Actual_Arrival', assigned_val=u'5:37')
Row(rv_index=u'2011-12-25-AA-3468-CVG-MIA', rv_attr=u'Actual_Arrival', assigned_val=u'9:46')
Row(rv_index=u'2011-12-25-AA-3809-PHX-LAX', rv_attr=u'Actual_Arrival', assigned_val=u'6:13')
Row(rv_index=u'2011-12-25-AA-404-MIA-MCO', rv_attr=u'Actual_Arrival', assigned_val=u'7:46')
Row(rv_index=u'2011-12-25-AA-4198-ORD-CLE', rv_attr=u'Actual_Arrival', assigned_val=u'12:40')
Row(rv_index=u'2011-12-25-AA-4307-ORD-DTW', rv_attr=u'Actual_Arrival', assigned_val=u'8:43')
Row(rv_index=u'2011-12-25-AA-446-DFW-PHL', rv_attr=u'Actual_Arrival', assigned_val=u'3:31')
Row(rv_index=u'2011-12-25-AA-643-MIA-ORD', rv_attr=u'Actual_Arrival', assigned_val=u'10:39')
Row(rv_index=u'2011-12-25-CO-1090-BOS-IAH', rv_attr=u'Actual_Arrival', assigned_val=u'1:08')
Row(rv_index=u'2011-12-25-CO-1250-MIA-IAH', rv_attr=u'Actual_Arrival', assigned_val=u'5:07')
Row(rv_index=u'2011-12-25-CO-1586-IAH-MCO', rv_attr=u'Actual_Arrival', assigned_val=u'10:56')
Row(rv_index=u'2011-12-25-CO-45-EWR-MIA', rv_attr=u'Actual_Arrival', assigned_val=u'7:49')
Row(rv_index=u'2011-12-25-CO-47-IAH-LAX', rv_attr=u'Actual_Arrival', assigned_val=u'9:12')
Row(rv_index=u'2011-12-25-UA-233-LAX-JFK', rv_attr=u'Actual_Arrival', assigned_val=u'12:44')
Row(rv_index=u'2011-12-25-UA-2708-EWR-CLT', rv_attr=u'Actual_Arrival', assigned_val=u'5:03')
Row(rv_index=u'2011-12-25-UA-3099-PHX-PHL', rv_attr=u'Actual_Arrival', assigned_val=u'6:16')
Row(rv_index=u'2011-12-25-UA-382-IAD-LAX', rv_attr=u'Actual_Arrival', assigned_val=u'3:03')
Row(rv_index=u'2011-12-25-UA-382-IAD-LAX', rv_attr=u'Actual_Arrival', assigned_val=u'3:00')
Row(rv_index=u'2011-12-25-UA-414-LAX-SFO', rv_attr=u'Actual_Arrival', assigned_val=u'8:26')
Row(rv_index=u'2011-12-25-UA-854-SFO-IAH', rv_attr=u'Actual_Arrival', assigned_val=u'1:57')
Row(rv_index=u'2011-12-25-UA-858-PVG-SFO', rv_attr=u'Actual_Arrival', assigned_val=u'8:37')
Row(rv_index=u'2011-12-26-AA-1007-MIA-PHX', rv_attr=u'Actual_Arrival', assigned_val=u'7:42')
Row(rv_index=u'2011-12-26-AA-1640-MIA-MCO', rv_attr=u'Actual_Arrival', assigned_val=u'December 26; 2011     ')
Row(rv_index=u'2011-12-26-AA-1664-MIA-ATL', rv_attr=u'Actual_Arrival', assigned_val=u'12:12')
Row(rv_index=u'2011-12-26-AA-222-LAX-BOS', rv_attr=u'Actual_Arrival', assigned_val=u'3:18')
Row(rv_index=u'2011-12-26-AA-271-MIA-LAX', rv_attr=u'Actual_Arrival', assigned_val=u'2:08')
Row(rv_index=u'2011-12-26-AA-3804-PHL-ORD', rv_attr=u'Actual_Arrival', assigned_val=u'3:36')
Row(rv_index=u'2011-12-26-AA-3809-PHX-LAX', rv_attr=u'Actual_Arrival', assigned_val=u'6:28')
Row(rv_index=u'2011-12-26-AA-4307-ORD-DTW', rv_attr=u'Actual_Arrival', assigned_val=u'9:46')
Row(rv_index=u'2011-12-26-AA-431-MIA-SFO', rv_attr=u'Actual_Arrival', assigned_val=u'11:35')
Row(rv_index=u'2011-12-26-AA-59-JFK-SFO', rv_attr=u'Actual_Arrival', assigned_val=u'10:36')
Row(rv_index=u'2011-12-26-AA-649-ORD-SNA', rv_attr=u'Actual_Arrival', assigned_val=u'December 26; 2011     ')
Row(rv_index=u'2011-12-26-CO-1250-MIA-IAH', rv_attr=u'Actual_Arrival', assigned_val=u'4:46')
Row(rv_index=u'2011-12-26-CO-1561-PHX-IAH', rv_attr=u'Actual_Arrival', assigned_val=u'11:52')
Row(rv_index=u'2011-12-26-CO-1614-LAX-IAH', rv_attr=u'Actual_Arrival', assigned_val=u'5:27')
Row(rv_index=u'2011-12-26-CO-1694-LAX-IAH', rv_attr=u'Actual_Arrival', assigned_val=u'12:44')
Row(rv_index=u'2011-12-26-CO-45-EWR-MIA', rv_attr=u'Actual_Arrival', assigned_val=u'6:51')
Row(rv_index=u'2011-12-26-UA-3515-IAD-MSP', rv_attr=u'Actual_Arrival', assigned_val=u'10:19')
Row(rv_index=u'2011-12-26-UA-37-EWR-MCO', rv_attr=u'Actual_Arrival', assigned_val=u'4:13')
Row(rv_index=u'2011-12-26-UA-3925-IAD-ORF', rv_attr=u'Actual_Arrival', assigned_val=u'9:44')
Row(rv_index=u'2011-12-26-UA-397-JFK-SFO', rv_attr=u'Actual_Arrival', assigned_val=u'11:48')
Row(rv_index=u'2011-12-26-UA-6273-YYC-SFO', rv_attr=u'Actual_Arrival', assigned_val=u'10:56')
Row(rv_index=u'2011-12-27-AA-1279-DFW-PHX', rv_attr=u'Actual_Arrival', assigned_val=u'2:35')
Row(rv_index=u'2011-12-27-AA-1434-DFW-MCO', rv_attr=u'Actual_Arrival', assigned_val=u'11:02')
Row(rv_index=u'2011-12-27-AA-1544-SAN-ORD', rv_attr=u'Actual_Arrival', assigned_val=u'5:32')
Row(rv_index=u'2011-12-27-AA-1886-BOS-MIA', rv_attr=u'Actual_Arrival', assigned_val=u'2:11')
Row(rv_index=u'2011-12-27-AA-204-LAX-MCO', rv_attr=u'Actual_Arrival', assigned_val=u'December 28; 2011     ')
Row(rv_index=u'2011-12-27-AA-2312-DFW-DTW', rv_attr=u'Actual_Arrival', assigned_val=u'December 27; 2011     ')
Row(rv_index=u'2011-12-27-AA-2525-DFW-MIA', rv_attr=u'Actual_Arrival', assigned_val=u'11:11')
Row(rv_index=u'2011-12-27-AA-3-JFK-LAX', rv_attr=u'Actual_Arrival', assigned_val=u'2:49')
Row(rv_index=u'2011-12-27-AA-3756-ORD-SLC', rv_attr=u'Actual_Arrival', assigned_val=u'2:27')
Row(rv_index=u'2011-12-27-AA-3786-IAH-ORD', rv_attr=u'Actual_Arrival', assigned_val=u'6:32')
Row(rv_index=u'2011-12-27-AA-415-BOS-ORD', rv_attr=u'Actual_Arrival', assigned_val=u'10:29')
Row(rv_index=u'2011-12-27-AA-466-IAH-MIA', rv_attr=u'Actual_Arrival', assigned_val=u'9:03')
Row(rv_index=u'2011-12-27-AA-518-MIA-JFK', rv_attr=u'Actual_Arrival', assigned_val=u'9:08')
Row(rv_index=u'2011-12-27-CO-1023-IAH-DEN', rv_attr=u'Actual_Arrival', assigned_val=u'1:30')
Row(rv_index=u'2011-12-27-CO-1561-PHX-IAH', rv_attr=u'Actual_Arrival', assigned_val=u'11:23')
Row(rv_index=u'2011-12-27-CO-16-LAX-EWR', rv_attr=u'Actual_Arrival', assigned_val=u'8:49')
Row(rv_index=u'2011-12-27-CO-58-DEN-IAH', rv_attr=u'Actual_Arrival', assigned_val=u'2:49')
Row(rv_index=u'2011-12-27-CO-89-IAH-EWR', rv_attr=u'Actual_Arrival', assigned_val=u'10:32')
Row(rv_index=u'2011-12-27-UA-248-PHX-ORD', rv_attr=u'Actual_Arrival', assigned_val=u'5:08')
Row(rv_index=u'2011-12-27-UA-248-PHX-ORD', rv_attr=u'Actual_Arrival', assigned_val=u'5:02')
Row(rv_index=u'2011-12-27-UA-2704-DTW-PHX', rv_attr=u'Actual_Arrival', assigned_val=u'1:23')
Row(rv_index=u'2011-12-27-UA-3050-PHX-CLT', rv_attr=u'Actual_Arrival', assigned_val=u'4:52')
Row(rv_index=u'2011-12-27-UA-382-IAD-LAX', rv_attr=u'Actual_Arrival', assigned_val=u'2:32')
Row(rv_index=u'2011-12-27-UA-382-IAD-LAX', rv_attr=u'Actual_Arrival', assigned_val=u'2:38')
Row(rv_index=u'2011-12-27-UA-397-JFK-SFO', rv_attr=u'Actual_Arrival', assigned_val=u'11:40')
Row(rv_index=u'2011-12-27-UA-62-IAH-EWR', rv_attr=u'Actual_Arrival', assigned_val=u'6:45')
Row(rv_index=u'2011-12-27-UA-854-SFO-IAH', rv_attr=u'Actual_Arrival', assigned_val=u'1:24')
Row(rv_index=u'2011-12-28-AA-1007-MIA-PHX', rv_attr=u'Actual_Arrival', assigned_val=u'7:42')
Row(rv_index=u'2011-12-28-AA-1434-DFW-MCO', rv_attr=u'Actual_Arrival', assigned_val=u'10:55')
Row(rv_index=u'2011-12-28-AA-1664-MIA-ATL', rv_attr=u'Actual_Arrival', assigned_val=u'12:17')
Row(rv_index=u'2011-12-28-AA-1733-ORD-PHX', rv_attr=u'Actual_Arrival', assigned_val=u'December 28; 2011     ')
Row(rv_index=u'2011-12-28-AA-2050-ORD-MIA', rv_attr=u'Actual_Arrival', assigned_val=u'2:27')
Row(rv_index=u'2011-12-28-AA-3-JFK-LAX', rv_attr=u'Actual_Arrival', assigned_val=u'2:34')
Row(rv_index=u'2011-12-28-AA-3804-PHL-ORD', rv_attr=u'Actual_Arrival', assigned_val=u'3:46')
Row(rv_index=u'2011-12-28-AA-4307-ORD-DTW', rv_attr=u'Actual_Arrival', assigned_val=u'9:05')
Row(rv_index=u'2011-12-28-AA-649-ORD-SNA', rv_attr=u'Actual_Arrival', assigned_val=u'December 28; 2011     ')
Row(rv_index=u'2011-12-28-AA-789-ORD-DEN', rv_attr=u'Actual_Arrival', assigned_val=u'2:30')
Row(rv_index=u'2011-12-28-CO-1088-CLE-IAH', rv_attr=u'Actual_Arrival', assigned_val=u'10:52')
Row(rv_index=u'2011-12-28-CO-1586-IAH-MCO', rv_attr=u'Actual_Arrival', assigned_val=u'10:01')
Row(rv_index=u'2011-12-28-CO-1614-LAX-IAH', rv_attr=u'Actual_Arrival', assigned_val=u'5:35')
Row(rv_index=u'2011-12-28-CO-50-CLE-EWR', rv_attr=u'Actual_Arrival', assigned_val=u'5:12')
Row(rv_index=u'2011-12-28-UA-248-PHX-ORD', rv_attr=u'Actual_Arrival', assigned_val=u'5:13')
Row(rv_index=u'2011-12-28-UA-248-PHX-ORD', rv_attr=u'Actual_Arrival', assigned_val=u'7:43')
Row(rv_index=u'2011-12-28-UA-2515-DFW-CLT', rv_attr=u'Actual_Arrival', assigned_val=u'10:56')
Row(rv_index=u'2011-12-28-UA-3099-PHX-PHL', rv_attr=u'Actual_Arrival', assigned_val=u'6:29')
Row(rv_index=u'2011-12-28-UA-3925-IAD-ORF', rv_attr=u'Actual_Arrival', assigned_val=u'9:35')
Row(rv_index=u'2011-12-28-UA-397-JFK-SFO', rv_attr=u'Actual_Arrival', assigned_val=u'11:19')
Row(rv_index=u'2011-12-28-UA-843-LAX-ORD', rv_attr=u'Actual_Arrival', assigned_val=u'8:22')
Row(rv_index=u'2011-12-29-AA-2050-ORD-MIA', rv_attr=u'Actual_Arrival', assigned_val=u'2:33')
Row(rv_index=u'2011-12-29-AA-3804-PHL-ORD', rv_attr=u'Actual_Arrival', assigned_val=u'3:37')
Row(rv_index=u'2011-12-29-AA-3842-MSP-ORD', rv_attr=u'Actual_Arrival', assigned_val=u'7:07')
Row(rv_index=u'2011-12-29-AA-415-BOS-ORD', rv_attr=u'Actual_Arrival', assigned_val=u'10:15')
Row(rv_index=u'2011-12-29-AA-4330-CVG-ORD', rv_attr=u'Actual_Arrival', assigned_val=u'3:37')
Row(rv_index=u'2011-12-29-AA-446-DFW-PHL', rv_attr=u'Actual_Arrival', assigned_val=u'3:44')
Row(rv_index=u'2011-12-29-AA-484-DFW-MIA', rv_attr=u'Actual_Arrival', assigned_val=u'8:12')
Row(rv_index=u'2011-12-29-AA-643-MIA-ORD', rv_attr=u'Actual_Arrival', assigned_val=u'9:19')
Row(rv_index=u'2011-12-29-CO-1088-CLE-IAH', rv_attr=u'Actual_Arrival', assigned_val=u'10:53')
Row(rv_index=u'2011-12-29-CO-1193-EWR-MCO', rv_attr=u'Actual_Arrival', assigned_val=u'12:07')
Row(rv_index=u'2011-12-29-CO-1586-IAH-MCO', rv_attr=u'Actual_Arrival', assigned_val=u'10:08')
Row(rv_index=u'2011-12-29-CO-1614-LAX-IAH', rv_attr=u'Actual_Arrival', assigned_val=u'5:41')
Row(rv_index=u'2011-12-29-CO-1694-LAX-IAH', rv_attr=u'Actual_Arrival', assigned_val=u'12:44')
