aa	AA-1007-TPA-MIA	12/05/2011 01:55 PM	12/05/2011 02:11 PM	F78	12/05/2011 03:00 PM	12/05/2011 03:01 PM	D5
mytripandmore	UA-4922-MAF-IAH	4:40pDec 5	4:50pDec 5	 2	11:12pDec 5		 A26
flightarrival	UA-4922-MAF-IAH	2011-12-05 04:40 PM			2011-12-05 06:20 PM		
ua	UA-2901-PBI-CLT	Mon, Dec 5 8:20 AM	Mon, Dec 5 8:20 AM	B7	Mon, Dec 5 10:15 AM	Mon, Dec 5 10:07 AM	B16
airtravelcenter	UA-2901-PBI-CLT		12/5/11 8:34 AM (-05:00)			12/5/11 10:05 AM (-05:00)	
myrateplan	UA-2901-PBI-CLT		12/5/11 8:34 AM (-05:00)			12/5/11 10:05 AM (-05:00)	
helloflight	UA-2901-PBI-CLT		12/5/11 8:34 AM (-05:00)			12/5/11 10:05 AM (-05:00)	
flytecomm	UA-2901-PBI-CLT		12/5/11 8:34 AM (-05:00)			12/5/11 10:05 AM (-05:00)	
flights	UA-2901-PBI-CLT		2011-12-05 08:23 AM	B7		2011-12-05 10:07 AM	B16
businesstravellogue	UA-2901-PBI-CLT		2011-12-05 08:23 AM	B7		2011-12-05 10:07 AM	B16
flylouisville	UA-2901-PBI-CLT		2011-12-05 08:23 AM	B7		2011-12-05 10:07 AM	B16
flightview	UA-2901-PBI-CLT		8:34 AMDec 05			10:03 AMDec 05	
panynj	UA-2901-PBI-CLT		8:34 AMDec 05			10:03 AMDec 05	
gofox	UA-2901-PBI-CLT		8:34 AMDec 05			10:03 AMDec 05	
foxbusiness	UA-2901-PBI-CLT		8:34 AMDec 05			10:03 AMDec 05	
allegiantair	UA-2901-PBI-CLT		8:34 AMDec 05			10:03 AMDec 05	
boston	UA-2901-PBI-CLT		8:34 AMDec 05			10:03 AMDec 05	
travelocity	UA-2901-PBI-CLT	Dec 05 - 8:20am	Dec 05 - Contact Airline	Not provided by airline	Dec 05 - 10:15am	Dec 05 - Contact Airline	Not provided by airline
orbitz	UA-2901-PBI-CLT	8:20aDec 5	8:23aDec 5	 -	10:15aDec 5	10:07aDec 5	 -
weather	UA-2901-PBI-CLT	2011-12-05 08:20 AM			2011-12-05 10:15 AM		
usatoday	UA-2901-PBI-CLT	2011-12-05 08:20 AM			2011-12-05 10:15 AM		
flightarrival	UA-2901-PBI-CLT		8:34 AMDec 05			10:03 AMDec 05	
ua	UA-5192-IAD-IAH	Mon, Dec 5 12:30 PM	Mon, Dec 5 12:31 PM	A2A	Mon, Dec 5 2:56 PM	Mon, Dec 5 3:04 PM	B87
airtravelcenter	UA-5192-IAD-IAH		12/5/11 12:45 PM (-05:00)			12/5/11 2:51 PM (-06:00)	
myrateplan	UA-5192-IAD-IAH		12/5/11 12:45 PM (-05:00)			12/5/11 2:51 PM (-06:00)	
helloflight	UA-5192-IAD-IAH		12/5/11 12:45 PM (-05:00)			12/5/11 2:51 PM (-06:00)	
flytecomm	UA-5192-IAD-IAH		12/5/11 12:45 PM (-05:00)			12/5/11 2:51 PM (-06:00)	
flights	UA-5192-IAD-IAH		2011-12-05 12:31 PM	A2		2011-12-05 03:04 PM	87
businesstravellogue	UA-5192-IAD-IAH		2011-12-05 12:31 PM	A2		2011-12-05 03:04 PM	87
flylouisville	UA-5192-IAD-IAH		2011-12-05 12:31 PM	A2		2011-12-05 03:04 PM	87
flightstats	UA-5192-IAD-IAH	2011-12-05 12:30 PM	2011-12-05 12:31 PM		2011-12-05 2:56 PM	2011-12-05 3:04 PM	
quicktrip	UA-5192-IAD-IAH	2011-12-05 12:30 PM	2011-12-05 12:31 PM		2011-12-05 2:56 PM	2011-12-05 3:04 PM	
flightview	UA-5192-IAD-IAH		12:45 PMDec 05			2:56 PMDec 05	
panynj	UA-5192-IAD-IAH		12:45 PMDec 05			2:56 PMDec 05	
gofox	UA-5192-IAD-IAH		12:45 PMDec 05			2:56 PMDec 05	
foxbusiness	UA-5192-IAD-IAH		12:45 PMDec 05			2:56 PMDec 05	
allegiantair	UA-5192-IAD-IAH		12:45 PMDec 05			2:56 PMDec 05	
boston	UA-5192-IAD-IAH		12:45 PMDec 05			2:56 PMDec 05	
travelocity	UA-5192-IAD-IAH	Dec 05 - 12:30pm	Dec 05 - Contact Airline	Not provided by airline	Dec 05 - 2:56pm	Dec 05 - Contact Airline	Not provided by airline
orbitz	UA-5192-IAD-IAH	12:30pDec 5	12:31pDec 5	 -	2:56pDec 5	3:04pDec 5	 -
weather	UA-5192-IAD-IAH	2011-12-05 12:30 PM			2011-12-05 02:56 PM		
iad	UA-5192-IAD-IAH	2011-12-05 12:30 	2011-12-05 12:30 				
mytripandmore	UA-5192-IAD-IAH	12:30pDec 5	12:31pDec 5	 -	2:56pDec 5	3:04pDec 5	 -
aa	AA-1775-ORD-LAS	12/05/2011 11:55 AM	12/05/2011 12:00 PM	H11A	12/05/2011 01:55 PM	12/05/2011 01:32 PM	D37
flightexplorer	AA-1775-ORD-LAS		12/5/2011 12:00PM CST			12/5/2011 1:23PM PST	
airtravelcenter	AA-1775-ORD-LAS		12/5/11 12:00 PM (-06:00)			12/5/11 1:23 PM (-08:00)	
myrateplan	AA-1775-ORD-LAS		12/5/11 12:00 PM (-06:00)			12/5/11 1:23 PM (-08:00)	
helloflight	AA-1775-ORD-LAS		12/5/11 12:00 PM (-06:00)			12/5/11 1:23 PM (-08:00)	
flytecomm	AA-1775-ORD-LAS		12/5/11 12:00 PM (-06:00)			12/5/11 1:23 PM (-08:00)	
flightaware	AA-1775-ORD-LAS	2011-12-05 11:55AM CST	2011-12-05 12:00PM CST	 H11A 	2011-12-05 01:14PM PST	2011-12-05 01:22PM PST	 D37 
wunderground	AA-1775-ORD-LAS	2011-12-05 11:55AM CST	2011-12-05 12:00PM CST	 H11A 	2011-12-05 01:14PM PST	2011-12-05 01:22PM PST	 D37 
flights	AA-1775-ORD-LAS	11:55 AM  Mon 05-Dec-2011	12:00 PM  Mon 05-Dec-2011	H11A	01:55 PM  Mon 05-Dec-2011	01:32 PM  Mon 05-Dec-2011	D37
businesstravellogue	AA-1775-ORD-LAS	11:55 AM  Mon 05-Dec-2011	12:00 PM  Mon 05-Dec-2011	H11A	01:55 PM  Mon 05-Dec-2011	01:32 PM  Mon 05-Dec-2011	D37
flylouisville	AA-1775-ORD-LAS	11:55 AM  Mon 05-Dec-2011	12:00 PM  Mon 05-Dec-2011	H11A	01:55 PM  Mon 05-Dec-2011	01:32 PM  Mon 05-Dec-2011	D37
world-flight-tracker	AA-1775-ORD-LAS	2011-12-05 11:55 AM	2011-12-05 12:00 PM		2011-12-05 1:55 PM	2011-12-05 1:32 PM	
flightview	AA-1775-ORD-LAS	11:55 AM, Dec 05	12:00 PM, Dec 05	H11A	1:55 PM, Dec 05	1:36 PM, Dec 05	D37
panynj	AA-1775-ORD-LAS	11:55 AM, Dec 05	12:00 PM, Dec 05	H11A	1:55 PM, Dec 05	1:36 PM, Dec 05	D37
gofox	AA-1775-ORD-LAS	11:55 AM, Dec 05	12:00 PM, Dec 05		1:55 PM, Dec 05	1:36 PM, Dec 05	
foxbusiness	AA-1775-ORD-LAS	11:55 AM, Dec 05	12:00 PM, Dec 05	H11A	1:55 PM, Dec 05	1:36 PM, Dec 05	D37
allegiantair	AA-1775-ORD-LAS	11:55 AM, Dec 05	12:00 PM, Dec 05	H11A	1:55 PM, Dec 05	1:36 PM, Dec 05	D37
boston	AA-1775-ORD-LAS	11:55 AM, Dec 05	12:00 PM, Dec 05		1:55 PM, Dec 05	1:36 PM, Dec 05	
travelocity	AA-1775-ORD-LAS	Dec 05 - 11:55am	Dec 05 - 11:48am	H11A/T3	Dec 05 - 1:55pm	Dec 05 - 1:32pm	D37
orbitz	AA-1775-ORD-LAS	11:55aDec 5	11:48aDec 5	 H11A	1:55pDec 5	1:32pDec 5	 D37
weather	AA-1775-ORD-LAS	2011-12-05 11:55 AM			2011-12-05 01:55 PM		
usatoday	AA-1775-ORD-LAS	11:55 AM, Dec 05	12:00 PM, Dec 05		1:55 PM, Dec 05	1:36 PM, Dec 05	
mytripandmore	AA-1775-ORD-LAS	11:55aDec 5	11:48aDec 5	 H11A	1:55pDec 5	1:32pDec 5	 D37
flightarrival	AA-1775-ORD-LAS	11:55 AM, Dec 05	12:00 PM, Dec 05		1:55 PM, Dec 05	1:36 PM, Dec 05	
ua	UA-2856-MSP-CLT	Mon, Dec 5 7:00 AM	Mon, Dec 5 7:15 AM	C10	Mon, Dec 5 10:40 AM	Mon, Dec 5 10:49 AM	C8
airtravelcenter	UA-2856-MSP-CLT		12/5/11 7:32 AM (-06:00)			12/5/11 10:44 AM (-05:00)	
myrateplan	UA-2856-MSP-CLT		12/5/11 7:32 AM (-06:00)			12/5/11 10:44 AM (-05:00)	
helloflight	UA-2856-MSP-CLT		12/5/11 7:32 AM (-06:00)			12/5/11 10:44 AM (-05:00)	
flytecomm	UA-2856-MSP-CLT		12/5/11 7:32 AM (-06:00)			12/5/11 10:44 AM (-05:00)	
flights	UA-2856-MSP-CLT	07:00 AM  Mon 05-Dec-2011	07:15 AM  Mon 05-Dec-2011	C10	10:40 AM  Mon 05-Dec-2011	10:49 AM  Mon 05-Dec-2011	C8
businesstravellogue	UA-2856-MSP-CLT	07:00 AM  Mon 05-Dec-2011	07:15 AM  Mon 05-Dec-2011	C10	10:40 AM  Mon 05-Dec-2011	10:49 AM  Mon 05-Dec-2011	C8
flylouisville	UA-2856-MSP-CLT	07:00 AM  Mon 05-Dec-2011	07:15 AM  Mon 05-Dec-2011	C10	10:40 AM  Mon 05-Dec-2011	10:49 AM  Mon 05-Dec-2011	C8
flightstats	UA-2856-MSP-CLT	2011-12-05 7:00 AM	2011-12-05 7:15 AM		2011-12-05 10:40 AM	2011-12-05 10:49 AM	
quicktrip	UA-2856-MSP-CLT	2011-12-05 7:00 AM	2011-12-05 7:15 AM		2011-12-05 10:40 AM	2011-12-05 10:49 AM	
world-flight-tracker	UA-2856-MSP-CLT	2011-12-05 7:00 AM	2011-12-05 7:15 AM		2011-12-05 10:40 AM	2011-12-05 10:49 AM	
travelocity	UA-2856-MSP-CLT	Dec 05 - 7:00am	Dec 05 - Contact Airline	Not provided by airline	Dec 05 - 10:40am	Dec 05 - Contact Airline	Not provided by airline
orbitz	UA-2856-MSP-CLT	7:00aDec 5	7:15aDec 5	 -	10:40aDec 5	10:49aDec 5	 -
weather	UA-2856-MSP-CLT	2011-12-05 07:00 AM			2011-12-05 10:40 AM		
ifly	UA-2856-MSP-CLT	2011-12-05 7:00 AM	2011-12-05 7:15 AM		2011-12-05 10:40 AM	2011-12-05 10:49 AM	
ua	UA-2316-PBI-CLT	Mon, Dec 5 2:50 PM	Mon, Dec 5 2:50 PM	B7	Mon, Dec 5 4:43 PM	Mon, Dec 5 4:51 PM	C4
airtravelcenter	UA-2316-PBI-CLT		12/5/11 3:04 PM (-05:00)			12/5/11 4:22 PM (-05:00)	
myrateplan	UA-2316-PBI-CLT		12/5/11 3:04 PM (-05:00)			12/5/11 4:22 PM (-05:00)	
helloflight	UA-2316-PBI-CLT		12/5/11 3:04 PM (-05:00)			12/5/11 4:22 PM (-05:00)	
flytecomm	UA-2316-PBI-CLT		12/5/11 3:04 PM (-05:00)			12/5/11 4:22 PM (-05:00)	
flights	UA-2316-PBI-CLT	02:50 PM  Mon 05-Dec-2011	02:49 PM  Mon 05-Dec-2011	B7	04:43 PM  Mon 05-Dec-2011	04:51 PM  Mon 05-Dec-2011	C4
businesstravellogue	UA-2316-PBI-CLT	02:50 PM  Mon 05-Dec-2011	02:49 PM  Mon 05-Dec-2011	B7	04:43 PM  Mon 05-Dec-2011	04:51 PM  Mon 05-Dec-2011	C4
flylouisville	UA-2316-PBI-CLT	02:50 PM  Mon 05-Dec-2011	02:49 PM  Mon 05-Dec-2011	B7	04:43 PM  Mon 05-Dec-2011	04:51 PM  Mon 05-Dec-2011	C4
world-flight-tracker	UA-2316-PBI-CLT	2011-12-05 2:50 PM	2011-12-05 2:49 PM		2011-12-05 4:43 PM	2011-12-05 4:51 PM	
flightview	UA-2316-PBI-CLT	2:50 PM, Dec 05	3:04 PM, Dec 05		4:43 PM, Dec 05	4:40 PM, Dec 05	
panynj	UA-2316-PBI-CLT	2:50 PM, Dec 05	3:04 PM, Dec 05		4:43 PM, Dec 05	4:40 PM, Dec 05	
gofox	UA-2316-PBI-CLT	2:50 PM, Dec 05	3:04 PM, Dec 05		4:43 PM, Dec 05	4:40 PM, Dec 05	
foxbusiness	UA-2316-PBI-CLT	2:50 PM, Dec 05	3:04 PM, Dec 05		4:43 PM, Dec 05	4:40 PM, Dec 05	
allegiantair	UA-2316-PBI-CLT	2:50 PM, Dec 05	3:04 PM, Dec 05		4:43 PM, Dec 05	4:40 PM, Dec 05	
boston	UA-2316-PBI-CLT	2:50 PM, Dec 05	3:04 PM, Dec 05		4:43 PM, Dec 05	4:40 PM, Dec 05	
travelocity	UA-2316-PBI-CLT	Dec 05 - 2:50pm	Dec 05 - Contact Airline	Not provided by airline	Dec 05 - 4:43pm	Dec 05 - Contact Airline	Not provided by airline
orbitz	UA-2316-PBI-CLT	2:50pDec 5	2:49pDec 5	 -	4:43pDec 5	4:51pDec 5	 -
weather	UA-2316-PBI-CLT	2011-12-05 02:50 PM			2011-12-05 04:43 PM		
usatoday	UA-2316-PBI-CLT	2011-12-05 02:50 PM			2011-12-05 04:43 PM		
flightarrival	UA-2316-PBI-CLT	2011-12-05 02:50 PM			2011-12-05 04:43 PM		
CO	CO-4775-CLE-CVG	Mon., Dec.05, 2011 4:45 p.m.	Mon., Dec.05, 2011 5:25 p.m.		Mon., Dec.05, 2011 6:00 p.m.	Mon., Dec.05, 2011 6:55 p.m.	
airtravelcenter	CO-4775-CLE-CVG		12/5/11 5:34 PM (-05:00)			12/5/11 6:34 PM (-05:00)	
myrateplan	CO-4775-CLE-CVG		12/5/11 5:34 PM (-05:00)			12/5/11 6:34 PM (-05:00)	
helloflight	CO-4775-CLE-CVG		12/5/11 5:34 PM (-05:00)			12/5/11 6:34 PM (-05:00)	
flytecomm	CO-4775-CLE-CVG		12/5/11 5:34 PM (-05:00)			12/5/11 6:34 PM (-05:00)	
flights	CO-4775-CLE-CVG		2011-12-05 05:25 PM	D17D		2011-12-05 06:55 PM	2
businesstravellogue	CO-4775-CLE-CVG		2011-12-05 05:25 PM	D17D		2011-12-05 06:55 PM	2
flylouisville	CO-4775-CLE-CVG		2011-12-05 05:25 PM	D17D		2011-12-05 06:55 PM	2
flightstats	CO-4775-CLE-CVG	2011-12-05 4:45 PM	2011-12-05 5:25 PM		2011-12-05 6:00 PM	2011-12-05 6:55 PM	
quicktrip	CO-4775-CLE-CVG	2011-12-05 4:45 PM	2011-12-05 5:25 PM		2011-12-05 6:00 PM	2011-12-05 6:55 PM	
flightview	CO-4775-CLE-CVG		5:34 PMDec 05			6:55 PMDec 05	
panynj	CO-4775-CLE-CVG		5:34 PMDec 05			6:55 PMDec 05	
gofox	CO-4775-CLE-CVG		5:34 PMDec 05			6:55 PMDec 05	
foxbusiness	CO-4775-CLE-CVG		5:34 PMDec 05			6:55 PMDec 05	
allegiantair	CO-4775-CLE-CVG		5:34 PMDec 05			6:55 PMDec 05	
boston	CO-4775-CLE-CVG		5:34 PMDec 05			6:40 PMDec 05	
orbitz	CO-4775-CLE-CVG	4:45pDec 5	5:25pDec 5	 -	6:00pDec 5	6:55pDec 5	 -
orbitz	CO-4775-CLE-CVG	4:45pDec 5	5:25pDec 5	 D17D	6:00pDec 5	6:55pDec 5	 2
weather	CO-4775-CLE-CVG	2011-12-05 04:45 PM			2011-12-05 06:00 PM		
flightarrival	CO-4775-CLE-CVG		5:34 PMDec 05			6:40 PMDec 05	
aa	AA-144-LAX-IAD	12/05/2011 03:45 PM	12/05/2011 04:02 PM	46A	12/05/2011 11:25 PM	12/05/2011 11:29 PM	B71
flightexplorer	AA-144-LAX-IAD	12/5/2011 4:03PM PST			12/5/2011 11:30PM EST		
flightexplorer	AA-144-LAX-IAD		12/5/2011 4:03PM PST			12/5/2011 11:20PM EST	
airtravelcenter	AA-144-LAX-IAD		12/5/11 4:03 PM (-08:00)			12/5/11 11:14 PM (-05:00)	
myrateplan	AA-144-LAX-IAD		12/5/11 4:03 PM (-08:00)			12/5/11 11:14 PM (-05:00)	
helloflight	AA-144-LAX-IAD		12/5/11 4:03 PM (-08:00)			12/5/11 11:14 PM (-05:00)	
flytecomm	AA-144-LAX-IAD		12/5/11 4:03 PM (-08:00)			12/5/11 11:14 PM (-05:00)	
flightaware	AA-144-LAX-IAD	2011-12-05 03:45PM PST	2011-12-05 04:03PM PST	 46A 	2011-12-05 11:02PM EST	2011-12-05 11:19PM EST	 B71 
wunderground	AA-144-LAX-IAD	2011-12-05 03:45PM PST	2011-12-05 04:03PM PST	 46A 	2011-12-05 11:02PM EST	2011-12-05 11:19PM EST	 B71 
flights	AA-144-LAX-IAD	03:45 PM  Mon 05-Dec-2011	04:02 PM  Mon 05-Dec-2011	46A	11:25 PM  Mon 05-Dec-2011	11:29 PM  Mon 05-Dec-2011	B71
businesstravellogue	AA-144-LAX-IAD	03:45 PM  Mon 05-Dec-2011	04:02 PM  Mon 05-Dec-2011	46A	11:25 PM  Mon 05-Dec-2011	11:29 PM  Mon 05-Dec-2011	B71
flylouisville	AA-144-LAX-IAD	03:45 PM  Mon 05-Dec-2011	04:02 PM  Mon 05-Dec-2011	46A	11:25 PM  Mon 05-Dec-2011	11:29 PM  Mon 05-Dec-2011	B71
flightstats	AA-144-LAX-IAD	2011-12-05 3:45 PM	2011-12-05 4:02 PM		2011-12-05 11:25 PM	2011-12-05 11:29 PM	
quicktrip	AA-144-LAX-IAD	2011-12-05 3:45 PM	2011-12-05 4:02 PM		2011-12-05 11:25 PM	2011-12-05 11:29 PM	
world-flight-tracker	AA-144-LAX-IAD	2011-12-05 3:45 PM	2011-12-05 4:02 PM		2011-12-05 11:25 PM	2011-12-05 11:29 PM	
flightview	AA-144-LAX-IAD	3:45 PM, Dec 05	4:03 PM, Dec 05	Terminal T4 - 46A	11:25 PM, Dec 05	11:29 PM, Dec 05	B71
panynj	AA-144-LAX-IAD	3:45 PM, Dec 05	4:03 PM, Dec 05	Terminal T4 - 46A	11:25 PM, Dec 05	11:29 PM, Dec 05	B71
gofox	AA-144-LAX-IAD	3:45 PM, Dec 05	4:03 PM, Dec 05		11:25 PM, Dec 05	11:29 PM, Dec 05	
foxbusiness	AA-144-LAX-IAD	3:45 PM, Dec 05	4:03 PM, Dec 05	Terminal T4 - 46A	11:25 PM, Dec 05	11:29 PM, Dec 05	B71
allegiantair	AA-144-LAX-IAD	3:45 PM, Dec 05	4:03 PM, Dec 05	Terminal T4 - 46A	11:25 PM, Dec 05	11:29 PM, Dec 05	B71
boston	AA-144-LAX-IAD	3:45 PM, Dec 05	4:03 PM, Dec 05		11:25 PM, Dec 05	11:22 PM, Dec 05	
travelocity	AA-144-LAX-IAD	Dec 05 - 3:45pm	Dec 05 - 3:37pm	46A/T4	Dec 05 - 11:25pm	Dec 05 - 11:29pm	B71
orbitz	AA-144-LAX-IAD	3:45pDec 5	3:37pDec 5	 46A	11:25pDec 5	11:29pDec 5	 B71
weather	AA-144-LAX-IAD	2011-12-05 03:45 PM			2011-12-05 11:25 PM		
iad	AA-144-LAX-IAD				2011-12-05 23:25 	2011-12-05 23:27 	
usatoday	AA-144-LAX-IAD	3:45 PM, Dec 05	4:03 PM, Dec 05		11:25 PM, Dec 05	11:22 PM, Dec 05	
flightarrival	AA-144-LAX-IAD	2011-12-05 3:45 PM	2011-12-05 4:02 PM		2011-12-05 11:25 PM	2011-12-05 11:29 PM	
ua	UA-385-LAX-ORD	Mon, Dec 5 1:00 PM	Mon, Dec 5 12:59 PM	83	Mon, Dec 5 7:00 PM	Mon, Dec 5 6:54 PM	B14
flightexplorer	UA-385-LAX-ORD		12/5/2011 1:15PM PST			12/5/2011 6:44PM CST	
airtravelcenter	UA-385-LAX-ORD		12/5/11 1:16 PM (-08:00)			12/5/11 6:45 PM (-06:00)	
myrateplan	UA-385-LAX-ORD		12/5/11 1:16 PM (-08:00)			12/5/11 6:45 PM (-06:00)	
helloflight	UA-385-LAX-ORD		12/5/11 1:16 PM (-08:00)			12/5/11 6:45 PM (-06:00)	
flytecomm	UA-385-LAX-ORD		12/5/11 1:16 PM (-08:00)			12/5/11 6:45 PM (-06:00)	
flightaware	UA-385-LAX-ORD	2011-12-05 01:00PM PST	2011-12-05 01:15PM PST	 83 	2011-12-05 06:46PM CST	2011-12-05 06:45PM CST	 B14 
wunderground	UA-385-LAX-ORD	2011-12-05 01:00PM PST	2011-12-05 01:15PM PST	 83 	2011-12-05 06:46PM CST	2011-12-05 06:45PM CST	 B14 
flights	UA-385-LAX-ORD	01:00 PM  Mon 05-Dec-2011	12:59 PM  Mon 05-Dec-2011	83	07:00 PM  Mon 05-Dec-2011	06:54 PM  Mon 05-Dec-2011	B14
businesstravellogue	UA-385-LAX-ORD	01:00 PM  Mon 05-Dec-2011	12:59 PM  Mon 05-Dec-2011	83	07:00 PM  Mon 05-Dec-2011	06:54 PM  Mon 05-Dec-2011	B14
flylouisville	UA-385-LAX-ORD	01:00 PM  Mon 05-Dec-2011	12:59 PM  Mon 05-Dec-2011	83	07:00 PM  Mon 05-Dec-2011	06:54 PM  Mon 05-Dec-2011	B14
flightstats	UA-385-LAX-ORD	2011-12-05 1:00 PM	2011-12-05 12:59 PM		2011-12-05 7:00 PM	2011-12-05 6:54 PM	
quicktrip	UA-385-LAX-ORD	2011-12-05 1:00 PM	2011-12-05 12:59 PM		2011-12-05 7:00 PM	2011-12-05 6:54 PM	
world-flight-tracker	UA-385-LAX-ORD	2011-12-05 1:00 PM	2011-12-05 12:59 PM		2011-12-05 7:00 PM	2011-12-05 6:54 PM	
flightview	UA-385-LAX-ORD	1:00 PM, Dec 05	1:16 PM, Dec 05	83	7:00 PM, Dec 05	6:54 PM, Dec 05	B14
panynj	UA-385-LAX-ORD	1:00 PM, Dec 05	1:16 PM, Dec 05	83	7:00 PM, Dec 05	6:54 PM, Dec 05	B14
gofox	UA-385-LAX-ORD	1:00 PM, Dec 05	1:16 PM, Dec 05		7:00 PM, Dec 05	6:54 PM, Dec 05	
foxbusiness	UA-385-LAX-ORD	1:00 PM, Dec 05	1:16 PM, Dec 05	83	7:00 PM, Dec 05	6:54 PM, Dec 05	B14
allegiantair	UA-385-LAX-ORD	1:00 PM, Dec 05	1:16 PM, Dec 05	83	7:00 PM, Dec 05	6:54 PM, Dec 05	B14
boston	UA-385-LAX-ORD	1:00 PM, Dec 05	1:16 PM, Dec 05		7:00 PM, Dec 05	6:50 PM, Dec 05	
travelocity	UA-385-LAX-ORD	Dec 05 - Not Available	Dec 05 - 1:15pm	83	Dec 05 - Not Available	Dec 05 - 6:54pm	B14
orbitz	UA-385-LAX-ORD	1:00pDec 5	12:59pDec 5	 83	7:00pDec 5	6:54pDec 5	 B14
weather	UA-385-LAX-ORD	2011-12-05 01:00 PM			2011-12-05 07:00 PM		
ord	UA-385-LAX-ORD	2011-12-05 1:00 PM		83	2011-12-05 7:00 PM		B14
ifly	UA-385-LAX-ORD	2011-12-05 1:00 PM	2011-12-05 12:59 PM		2011-12-05 7:00 PM	2011-12-05 6:54 PM	
flightwise	UA-385-LAX-ORD	2011-12-05 01:00PM PST	2011-12-05 01:15PM PST	 83 	2011-12-05 06:46PM CST	2011-12-05 06:45PM CST	 B14 
ua	UA-2458-DTW-CLT	Mon, Dec 5 5:14 PM	Mon, Dec 5 5:14 PM	D26	Mon, Dec 5 7:05 PM	Mon, Dec 5 7:25 PM	B2
airtravelcenter	UA-2458-DTW-CLT		12/5/11 5:47 PM (-05:00)			12/5/11 7:20 PM (-05:00)	
myrateplan	UA-2458-DTW-CLT		12/5/11 5:47 PM (-05:00)			12/5/11 7:20 PM (-05:00)	
helloflight	UA-2458-DTW-CLT		12/5/11 5:47 PM (-05:00)			12/5/11 7:20 PM (-05:00)	
flytecomm	UA-2458-DTW-CLT		12/5/11 5:47 PM (-05:00)			12/5/11 7:20 PM (-05:00)	
flights	UA-2458-DTW-CLT	05:14 PM  Mon 05-Dec-2011	05:06 PM  Mon 05-Dec-2011	D26	07:05 PM  Mon 05-Dec-2011	07:25 PM  Mon 05-Dec-2011	B2
businesstravellogue	UA-2458-DTW-CLT	05:14 PM  Mon 05-Dec-2011	05:06 PM  Mon 05-Dec-2011	D26	07:05 PM  Mon 05-Dec-2011	07:25 PM  Mon 05-Dec-2011	B2
flylouisville	UA-2458-DTW-CLT	05:14 PM  Mon 05-Dec-2011	05:06 PM  Mon 05-Dec-2011	D26	07:05 PM  Mon 05-Dec-2011	07:25 PM  Mon 05-Dec-2011	B2
world-flight-tracker	UA-2458-DTW-CLT	2011-12-05 5:14 PM	2011-12-05 5:06 PM		2011-12-05 7:05 PM	2011-12-05 7:25 PM	
flightview	UA-2458-DTW-CLT	5:14 PM, Dec 05	5:47 PM, Dec 05		7:05 PM, Dec 05	7:22 PM, Dec 05	
panynj	UA-2458-DTW-CLT	5:14 PM, Dec 05	5:47 PM, Dec 05		7:05 PM, Dec 05	7:22 PM, Dec 05	
gofox	UA-2458-DTW-CLT	5:14 PM, Dec 05	5:47 PM, Dec 05		7:05 PM, Dec 05	7:22 PM, Dec 05	
foxbusiness	UA-2458-DTW-CLT	5:14 PM, Dec 05	5:47 PM, Dec 05		7:05 PM, Dec 05	7:22 PM, Dec 05	
allegiantair	UA-2458-DTW-CLT	5:14 PM, Dec 05	5:47 PM, Dec 05		7:05 PM, Dec 05	7:22 PM, Dec 05	
boston	UA-2458-DTW-CLT	5:14 PM, Dec 05	5:47 PM, Dec 05		7:05 PM, Dec 05	7:22 PM, Dec 05	
travelocity	UA-2458-DTW-CLT	Dec 05 - 5:14pm	Dec 05 - Contact Airline	Not provided by airline	Dec 05 - 7:05pm	Dec 05 - Contact Airline	Not provided by airline
orbitz	UA-2458-DTW-CLT	5:14pDec 5	5:06pDec 5	 -	7:05pDec 5	7:25pDec 5	 -
weather	UA-2458-DTW-CLT	2011-12-05 05:14 PM			2011-12-05 07:05 PM		
usatoday	UA-2458-DTW-CLT	5:14 PM, Dec 05	5:47 PM, Dec 05		7:05 PM, Dec 05	7:22 PM, Dec 05	
aa	AA-1824-PHX-DFW	12/05/2011 05:40 PM	12/05/2011 06:05 PM	4	12/05/2011 08:50 PM	12/05/2011 09:08 PM	C2
flightexplorer	AA-1824-PHX-DFW		12/5/2011 6:05PM MST			12/5/2011 8:56PM CST	
airtravelcenter	AA-1824-PHX-DFW		12/5/11 6:05 PM (-07:00)			12/5/11 8:56 PM (-06:00)	
myrateplan	AA-1824-PHX-DFW		12/5/11 6:05 PM (-07:00)			12/5/11 8:56 PM (-06:00)	
helloflight	AA-1824-PHX-DFW		12/5/11 6:05 PM (-07:00)			12/5/11 8:56 PM (-06:00)	
flytecomm	AA-1824-PHX-DFW		12/5/11 6:05 PM (-07:00)			12/5/11 8:56 PM (-06:00)	
flightaware	AA-1824-PHX-DFW	2011-12-05 05:40PM MST	2011-12-05 06:05PM MST	 4 	2011-12-05 08:24PM CST	2011-12-05 08:56PM CST	 C2 
wunderground	AA-1824-PHX-DFW	2011-12-05 05:40PM MST	2011-12-05 06:05PM MST	 4 	2011-12-05 08:24PM CST	2011-12-05 08:56PM CST	 C2 
flights	AA-1824-PHX-DFW	05:40 PM  Mon 05-Dec-2011	06:05 PM  Mon 05-Dec-2011	4	08:50 PM  Mon 05-Dec-2011	09:08 PM  Mon 05-Dec-2011	C2
