CO	CO-4237-EWR-DTW	Sat., Dec.24, 2011 12:33 p.m.	Sat., Dec.24, 2011 12:40 p.m.		Sat., Dec.24, 2011 2:38 p.m.	Sat., Dec.24, 2011 2:33 p.m.	
businesstravellogue	AA-2885-DFW-CVG	06:00 PM  Sat 24-Dec-2011	06:04 PM  Sat 24-Dec-2011	B23	09:10 PM  Sat 24-Dec-2011	09:06 PM  Sat 24-Dec-2011	1
flylouisville	AA-2885-DFW-CVG	06:00 PM  Sat 24-Dec-2011	06:04 PM  Sat 24-Dec-2011	B23	09:10 PM  Sat 24-Dec-2011	09:06 PM  Sat 24-Dec-2011	1
flightstats	AA-2885-DFW-CVG	2011-12-24 6:00 PM	2011-12-24 6:04 PM		2011-12-24 9:10 PM	2011-12-24 9:06 PM	
quicktrip	AA-2885-DFW-CVG	2011-12-24 6:00 PM	2011-12-24 6:04 PM		2011-12-24 9:10 PM	2011-12-24 9:06 PM	
world-flight-tracker	AA-2885-DFW-CVG	2011-12-24 6:00 PM	2011-12-24 6:04 PM		2011-12-24 9:10 PM	2011-12-24 9:06 PM	
flightview	AA-2885-DFW-CVG	6:00 PM, Dec 24	6:21 PM, Dec 24	B23	9:10 PM, Dec 24	8:58 PM, Dec 24	Terminal 2
panynj	AA-2885-DFW-CVG	6:00 PM, Dec 24	6:21 PM, Dec 24	B23	9:10 PM, Dec 24	8:58 PM, Dec 24	Terminal 2
gofox	AA-2885-DFW-CVG	6:00 PM, Dec 24	6:21 PM, Dec 24		9:10 PM, Dec 24	8:58 PM, Dec 24	
foxbusiness	AA-2885-DFW-CVG	6:00 PM, Dec 24	6:21 PM, Dec 24	B23	9:10 PM, Dec 24	8:58 PM, Dec 24	Terminal 2
allegiantair	AA-2885-DFW-CVG	6:00 PM, Dec 24	6:21 PM, Dec 24	B23	9:10 PM, Dec 24	8:58 PM, Dec 24	Terminal 2
boston	AA-2885-DFW-CVG	6:00 PM, Dec 24	6:21 PM, Dec 24		9:10 PM, Dec 24	8:58 PM, Dec 24	
travelocity	AA-2885-DFW-CVG	Dec 24 - 6:00pm	Dec 24 - 6:04pm	B23/B	Dec 24 - 9:10pm	Dec 24 - 9:06pm	1
orbitz	AA-2885-DFW-CVG	6:00pDec 24	6:04pDec 24	 B23	9:10pDec 24	9:06pDec 24	 1
weather	AA-2885-DFW-CVG	2011-12-24 06:00 PM			2011-12-24 09:10 PM		
dfw	AA-2885-DFW-CVG	2011-12-24 6:00 pm		B23			
usatoday	AA-2885-DFW-CVG	2011-12-24 6:00 PM	2011-12-24 6:04 PM		2011-12-24 9:10 PM	2011-12-24 9:06 PM	
flightwise	AA-2885-DFW-CVG	2011-12-24 06:01PM CST	2011-12-24 06:21PM CST	 B23 	2011-12-24 08:59PM EST	2011-12-24 08:54PM EST	 1 
ua	UA-5877-IAD-YOW	Sat, Dec 24 5:40 PM	Sat, Dec 24 5:36 PM	C20	Sat, Dec 24 7:12 PM	Sat, Dec 24 7:03 PM	--
airtravelcenter	UA-5877-IAD-YOW	12/24/11 5:40 PM (-05:00)			12/24/11 7:12 PM (-05:00)		
myrateplan	UA-5877-IAD-YOW	12/24/11 5:40 PM (-05:00)			12/24/11 7:12 PM (-05:00)		
helloflight	UA-5877-IAD-YOW	12/24/11 5:40 PM (-05:00)			12/24/11 7:12 PM (-05:00)		
flytecomm	UA-5877-IAD-YOW	12/24/11 5:40 PM (-05:00)			12/24/11 7:12 PM (-05:00)		
flights	UA-5877-IAD-YOW	05:40 PM  Sat 24-Dec-2011	05:36 PM  Sat 24-Dec-2011		07:12 PM  Sat 24-Dec-2011	07:03 PM  Sat 24-Dec-2011	
businesstravellogue	UA-5877-IAD-YOW	05:40 PM  Sat 24-Dec-2011	05:36 PM  Sat 24-Dec-2011		07:12 PM  Sat 24-Dec-2011	07:03 PM  Sat 24-Dec-2011	
flylouisville	UA-5877-IAD-YOW	05:40 PM  Sat 24-Dec-2011	05:36 PM  Sat 24-Dec-2011		07:12 PM  Sat 24-Dec-2011	07:03 PM  Sat 24-Dec-2011	
world-flight-tracker	UA-5877-IAD-YOW	2011-12-24 5:40 PM	2011-12-24 5:36 PM		2011-12-24 7:12 PM	2011-12-24 7:03 PM	
flightview	UA-5877-IAD-YOW	5:40 PM, Dec 24	5:53 PM, Dec 24		7:12 PM, Dec 24	7:03 PM, Dec 24	
panynj	UA-5877-IAD-YOW	5:40 PM, Dec 24	5:53 PM, Dec 24		7:12 PM, Dec 24	7:03 PM, Dec 24	
gofox	UA-5877-IAD-YOW	5:40 PM, Dec 24	5:53 PM, Dec 24		7:12 PM, Dec 24	7:03 PM, Dec 24	
foxbusiness	UA-5877-IAD-YOW	5:40 PM, Dec 24	5:53 PM, Dec 24		7:12 PM, Dec 24	7:03 PM, Dec 24	
allegiantair	UA-5877-IAD-YOW	5:40 PM, Dec 24	5:53 PM, Dec 24		7:12 PM, Dec 24	7:03 PM, Dec 24	
boston	UA-5877-IAD-YOW	5:40 PM, Dec 24	5:53 PM, Dec 24		7:12 PM, Dec 24	6:54 PM, Dec 24	
travelocity	UA-5877-IAD-YOW	Dec 24 - Not Available	Dec 24 - 5:52pm	C20	Dec 24 - Not Available	Dec 24 - 7:03pm	CHK
orbitz	UA-5877-IAD-YOW	5:40pDec 24	5:36pDec 24	 C20	7:12pDec 24	7:03pDec 24	 -
weather	UA-5877-IAD-YOW	2011-12-24 05:40 PM			2011-12-24 07:12 PM		
iad	UA-5877-IAD-YOW	2011-12-24 17:40 	2011-12-24 17:40 				
mytripandmore	UA-5877-IAD-YOW	5:40pDec 24	5:36pDec 24	 C20	7:12pDec 24	7:03pDec 24	 -
aa	AA-276-LAX-MIA	December 24, 2011               10:55 PM    	December 24, 2011     	 42B	December 25, 2011               06:40 AM    	December 25, 2011     	 D38    
flightexplorer	AA-276-LAX-MIA		12/24/2011 12:19AM PST			12/24/2011 7:39AM EST	
flightexplorer	AA-276-LAX-MIA	12/24/2011 10:55PM PST			12/25/2011 6:40AM EST		
airtravelcenter	AA-276-LAX-MIA		12/24/11 11:23 PM (-08:00)			12/25/11 6:40 AM (-05:00)	
myrateplan	AA-276-LAX-MIA		12/24/11 11:23 PM (-08:00)			12/25/11 6:40 AM (-05:00)	
helloflight	AA-276-LAX-MIA		12/24/11 11:23 PM (-08:00)			12/25/11 6:40 AM (-05:00)	
flytecomm	AA-276-LAX-MIA		12/24/11 11:23 PM (-08:00)			12/25/11 6:40 AM (-05:00)	
flightaware	AA-276-LAX-MIA	2011-12-24 10:55PM PST	2011-12-24 12:18AM PST	 40 	2011-12-24 06:16AM EST	2011-12-24 07:36AM EST	 D48 
wunderground	AA-276-LAX-MIA	2011-12-24 10:55PM PST	2011-12-24 12:18AM PST	 40 	2011-12-24 06:16AM EST	2011-12-24 07:36AM EST	 D48 
flights	AA-276-LAX-MIA	10:55 PM  Sat 24-Dec-2011		42B	06:40 AM  Sun 25-Dec-2011		D38
businesstravellogue	AA-276-LAX-MIA	10:55 PM  Sat 24-Dec-2011		42B	06:40 AM  Sun 25-Dec-2011		D38
flylouisville	AA-276-LAX-MIA	10:55 PM  Sat 24-Dec-2011		42B	06:40 AM  Sun 25-Dec-2011		D38
flightstats	AA-276-LAX-MIA	2011-12-24 10:55 PM	2011-12-24 10:55 PM (Estimated)		2011-12-24 6:40 AM	2011-12-24 6:40 AM (Estimated)	
quicktrip	AA-276-LAX-MIA	2011-12-24 10:55 PM	2011-12-24 10:55 PM (Estimated)		2011-12-24 6:40 AM	2011-12-24 6:40 AM (Estimated)	
world-flight-tracker	AA-276-LAX-MIA	2011-12-24 10:55 PM	2011-12-24 10:55 PM (Estimated)		2011-12-24 6:40 AM	2011-12-24 6:40 AM (Estimated)	
flightview	AA-276-LAX-MIA	10:55 PM, Dec 24		Terminal 4 - 42B	6:40 AM, Dec 25		D38
panynj	AA-276-LAX-MIA	10:55 PM, Dec 24		Terminal 4 - 42B	6:40 AM, Dec 25		D38
gofox	AA-276-LAX-MIA	10:55 PM, Dec 24			6:40 AM, Dec 25		
foxbusiness	AA-276-LAX-MIA	10:55 PM, Dec 24		Terminal 4 - 42B	6:40 AM, Dec 25		D38
allegiantair	AA-276-LAX-MIA	10:55 PM, Dec 24		Terminal 4 - 42B	6:40 AM, Dec 25		D38
boston	AA-276-LAX-MIA		12:19 AMDec 24			7:37 AMDec 24	
boston	AA-276-LAX-MIA	10:55 PMDec 24			6:40 AMDec 25		
travelocity	AA-276-LAX-MIA	Dec 24 - 10:55pm	Dec 24 - Not Available	42B/T4	Dec 25 - 6:40am	Dec 25 - Not Available	D38
orbitz	AA-276-LAX-MIA	10:55pDec 24		 42B	6:40aDec 25		 D38
weather	AA-276-LAX-MIA	2011-12-24 10:55 PM	2011-12-24 12:19 AM		2011-12-24 06:40 AM	2011-12-24 07:36 AM	
mia	AA-276-LAX-MIA				6:40A 12-25-11		
ifly	AA-276-LAX-MIA	2011-12-24 10:55 PM	2011-12-24 10:55 PM (Estimated)		2011-12-24 6:40 AM	2011-12-24 6:40 AM (Estimated)	
usatoday	AA-276-LAX-MIA	10:55 PMDec 24			6:40 AMDec 25		
mytripandmore	AA-276-LAX-MIA	10:55pDec 24		 42B	6:40aDec 25		 D38
flightwise	AA-276-LAX-MIA	2011-12-24 10:55PM PST	2011-12-24 12:18AM PST	 40 	2011-12-24 06:16AM EST	2011-12-24 07:36AM EST	 D48 
ua	UA-3506-MSP-ORD	Sat, Dec 24 11:50 AM	Sat, Dec 24 11:45 AM            On Time	E6	Sat, Dec 24 1:08 PM	Sat, Dec 24 1:10 PM	B21
airtravelcenter	UA-3506-MSP-ORD		12/24/11 12:03 PM (-06:00)			12/24/11 12:59 PM (-06:00)	
myrateplan	UA-3506-MSP-ORD		12/24/11 12:03 PM (-06:00)			12/24/11 12:59 PM (-06:00)	
helloflight	UA-3506-MSP-ORD		12/24/11 12:03 PM (-06:00)			12/24/11 12:59 PM (-06:00)	
flytecomm	UA-3506-MSP-ORD		12/24/11 12:03 PM (-06:00)			12/24/11 12:59 PM (-06:00)	
flightaware	UA-3506-MSP-ORD	2011-12-24 11:50AM CST	2011-12-24 12:03PM CST	 E6 	2011-12-24 01:10PM CST	2011-12-24 12:57PM CST	 B21 
wunderground	UA-3506-MSP-ORD	2011-12-24 11:50AM CST	2011-12-24 12:03PM CST	 E6 	2011-12-24 01:10PM CST	2011-12-24 12:57PM CST	 B21 
flights	UA-3506-MSP-ORD		2011-12-24 11:45 AM	E6		2011-12-24 01:10 PM	B21
businesstravellogue	UA-3506-MSP-ORD		2011-12-24 11:45 AM	E6		2011-12-24 01:10 PM	B21
flylouisville	UA-3506-MSP-ORD		2011-12-24 11:45 AM	E6		2011-12-24 01:10 PM	B21
flightview	UA-3506-MSP-ORD		12:03 PMDec 24			1:10 PMDec 24	
panynj	UA-3506-MSP-ORD		12:03 PMDec 24			1:10 PMDec 24	
gofox	UA-3506-MSP-ORD		12:03 PMDec 24			1:10 PMDec 24	
foxbusiness	UA-3506-MSP-ORD		12:03 PMDec 24			1:10 PMDec 24	
allegiantair	UA-3506-MSP-ORD		12:03 PMDec 24			1:10 PMDec 24	
boston	UA-3506-MSP-ORD		12:03 PMDec 24			1:02 PMDec 24	
orbitz	UA-3506-MSP-ORD	11:50aDec 24	11:45aDec 24	 E6	1:08pDec 24	1:10pDec 24	 B21
ord	UA-3506-MSP-ORD	2011-12-24 11:50 AM		E6	2011-12-24 1:08 PM		B21
mytripandmore	UA-3506-MSP-ORD	11:50aDec 24	11:45aDec 24	 E6	1:08pDec 24	1:10pDec 24	 B21
flightarrival	UA-3506-MSP-ORD		12:03 PMDec 24			1:02 PMDec 24	
aa	AA-3859-IAH-ORD	December 24, 2011               07:10 AM    	December 24, 2011               07:03 AM    	 A29	December 24, 2011               09:40 AM    	December 24, 2011               09:16 AM    	 G8    
flightexplorer	AA-3859-IAH-ORD		12/24/2011 7:14AM CST			12/24/2011 9:05AM CST	
airtravelcenter	AA-3859-IAH-ORD		12/24/11 7:14 AM (-06:00)			12/24/11 9:05 AM (-06:00)	
myrateplan	AA-3859-IAH-ORD		12/24/11 7:14 AM (-06:00)			12/24/11 9:05 AM (-06:00)	
helloflight	AA-3859-IAH-ORD		12/24/11 7:14 AM (-06:00)			12/24/11 9:05 AM (-06:00)	
flytecomm	AA-3859-IAH-ORD		12/24/11 7:14 AM (-06:00)			12/24/11 9:05 AM (-06:00)	
flightaware	AA-3859-IAH-ORD	2011-12-24 07:10AM CST	2011-12-24 07:14AM CST	 A29 	2011-12-24 09:15AM CST	2011-12-24 09:02AM CST	 G8 
wunderground	AA-3859-IAH-ORD	2011-12-24 07:10AM CST	2011-12-24 07:14AM CST	 A29 	2011-12-24 09:15AM CST	2011-12-24 09:02AM CST	 G8 
flights	AA-3859-IAH-ORD	07:10 AM  Sat 24-Dec-2011	07:03 AM  Sat 24-Dec-2011	29	09:40 AM  Sat 24-Dec-2011	09:16 AM  Sat 24-Dec-2011	G8
businesstravellogue	AA-3859-IAH-ORD	07:10 AM  Sat 24-Dec-2011	07:03 AM  Sat 24-Dec-2011	29	09:40 AM  Sat 24-Dec-2011	09:16 AM  Sat 24-Dec-2011	G8
flylouisville	AA-3859-IAH-ORD	07:10 AM  Sat 24-Dec-2011	07:03 AM  Sat 24-Dec-2011	29	09:40 AM  Sat 24-Dec-2011	09:16 AM  Sat 24-Dec-2011	G8
flightstats	AA-3859-IAH-ORD	2011-12-24 7:10 AM	2011-12-24 7:03 AM		2011-12-24 9:40 AM	2011-12-24 9:16 AM	
quicktrip	AA-3859-IAH-ORD	2011-12-24 7:10 AM	2011-12-24 7:03 AM		2011-12-24 9:40 AM	2011-12-24 9:16 AM	
world-flight-tracker	AA-3859-IAH-ORD	2011-12-24 7:10 AM	2011-12-24 7:03 AM		2011-12-24 9:40 AM	2011-12-24 9:16 AM	
flightview	AA-3859-IAH-ORD	7:10 AM, Dec 24	7:14 AM, Dec 24	A29	9:40 AM, Dec 24	9:08 AM, Dec 24	Terminal 3
panynj	AA-3859-IAH-ORD	7:10 AM, Dec 24	7:14 AM, Dec 24	A29	9:40 AM, Dec 24	9:08 AM, Dec 24	Terminal 3
gofox	AA-3859-IAH-ORD	7:10 AM, Dec 24	7:14 AM, Dec 24		9:40 AM, Dec 24	9:08 AM, Dec 24	
foxbusiness	AA-3859-IAH-ORD	7:10 AM, Dec 24	7:14 AM, Dec 24	A29	9:40 AM, Dec 24	9:08 AM, Dec 24	Terminal 3
allegiantair	AA-3859-IAH-ORD	7:10 AM, Dec 24	7:14 AM, Dec 24	A29	9:40 AM, Dec 24	9:08 AM, Dec 24	Terminal 3
boston	AA-3859-IAH-ORD	7:10 AM, Dec 24	7:14 AM, Dec 24		9:40 AM, Dec 24	9:08 AM, Dec 24	
travelocity	AA-3859-IAH-ORD	Dec 24 - 7:10am	Dec 24 - 7:03am	A29	Dec 24 - 9:40am	Dec 24 - 9:16am	G8/T3
orbitz	AA-3859-IAH-ORD	7:10aDec 24	7:03aDec 24	 A29	9:40aDec 24	9:16aDec 24	 G8
weather	AA-3859-IAH-ORD	2011-12-24 07:10 AM			2011-12-24 09:40 AM		
ord	AA-3859-IAH-ORD	2011-12-24 7:10 AM		29	2011-12-24 9:40 AM		G8
ifly	AA-3859-IAH-ORD	2011-12-24 7:10 AM	2011-12-24 7:03 AM		2011-12-24 9:40 AM	2011-12-24 9:16 AM	
mytripandmore	AA-3859-IAH-ORD	7:10aDec 24	7:03aDec 24	 A29	9:40aDec 24	9:16aDec 24	 G8
flightarrival	AA-3859-IAH-ORD	2011-12-24 7:10 AM	2011-12-24 7:03 AM		2011-12-24 9:40 AM	2011-12-24 9:16 AM	
ua	UA-523-IAD-DEN	Sat, Dec 24 4:11 PM	Sat, Dec 24 4:29 PM	C23	Sat, Dec 24 6:09 PM	Sat, Dec 24 6:26 PM	B42
airtravelcenter	UA-523-IAD-DEN		12/24/11 4:50 PM (-05:00)			12/24/11 6:25 PM (-07:00)	
myrateplan	UA-523-IAD-DEN		12/24/11 4:50 PM (-05:00)			12/24/11 6:25 PM (-07:00)	
helloflight	UA-523-IAD-DEN		12/24/11 4:50 PM (-05:00)			12/24/11 6:25 PM (-07:00)	
flytecomm	UA-523-IAD-DEN		12/24/11 4:50 PM (-05:00)			12/24/11 6:25 PM (-07:00)	
flightaware	UA-523-IAD-DEN	2011-12-24 04:11PM EST	2011-12-24 04:50PM EST	 C23 	2011-12-24 05:53PM MST	2011-12-24 06:19PM MST	 B42 
wunderground	UA-523-IAD-DEN	2011-12-24 04:11PM EST	2011-12-24 04:50PM EST	 C23 	2011-12-24 05:53PM MST	2011-12-24 06:19PM MST	 B42 
flights	UA-523-IAD-DEN	04:11 PM  Sat 24-Dec-2011	04:29 PM  Sat 24-Dec-2011	C23	06:09 PM  Sat 24-Dec-2011	06:26 PM  Sat 24-Dec-2011	B42
businesstravellogue	UA-523-IAD-DEN	04:11 PM  Sat 24-Dec-2011	04:29 PM  Sat 24-Dec-2011	C23	06:09 PM  Sat 24-Dec-2011	06:26 PM  Sat 24-Dec-2011	B42
flylouisville	UA-523-IAD-DEN	04:11 PM  Sat 24-Dec-2011	04:29 PM  Sat 24-Dec-2011	C23	06:09 PM  Sat 24-Dec-2011	06:26 PM  Sat 24-Dec-2011	B42
world-flight-tracker	UA-523-IAD-DEN	2011-12-24 4:11 PM	2011-12-24 4:29 PM		2011-12-24 6:09 PM	2011-12-24 6:26 PM	
flightview	UA-523-IAD-DEN	4:11 PM, Dec 24	4:50 PM, Dec 24	C23	6:09 PM, Dec 24	6:26 PM, Dec 24	B42
panynj	UA-523-IAD-DEN	4:11 PM, Dec 24	4:50 PM, Dec 24	C23	6:09 PM, Dec 24	6:26 PM, Dec 24	B42
gofox	UA-523-IAD-DEN	4:11 PM, Dec 24	4:50 PM, Dec 24		6:09 PM, Dec 24	6:26 PM, Dec 24	
foxbusiness	UA-523-IAD-DEN	4:11 PM, Dec 24	4:50 PM, Dec 24	C23	6:09 PM, Dec 24	6:26 PM, Dec 24	B42
allegiantair	UA-523-IAD-DEN	4:11 PM, Dec 24	4:50 PM, Dec 24	C23	6:09 PM, Dec 24	6:26 PM, Dec 24	B42
boston	UA-523-IAD-DEN	4:11 PM, Dec 24	4:50 PM, Dec 24		6:09 PM, Dec 24	6:24 PM, Dec 24	
travelocity	UA-523-IAD-DEN	Dec 24 - Not Available	Dec 24 - 4:50pm	C23	Dec 24 - Not Available	Dec 24 - 6:26pm	B42
orbitz	UA-523-IAD-DEN	4:11pDec 24	4:29pDec 24	 C23	6:09pDec 24	6:26pDec 24	 B42
weather	UA-523-IAD-DEN	2011-12-24 04:11 PM			2011-12-24 06:09 PM		
iad	UA-523-IAD-DEN	2011-12-24 16:11 	2011-12-24 16:29 				
usatoday	UA-523-IAD-DEN	2011-12-24 04:11 PM			2011-12-24 06:09 PM		
mytripandmore	UA-523-IAD-DEN	4:11pDec 24	4:29pDec 24	 C23	6:09pDec 24	6:26pDec 24	 B42
aa	AA-939-MIA-CUR	December 24, 2011               04:05 PM    	December 24, 2011               03:56 PM    	 D34	December 24, 2011               07:55 PM    	December 24, 2011               07:38 PM    	    
airtravelcenter	AA-939-MIA-CUR		12/24/11 4:08 PM (-05:00)			12/24/11 7:37 PM (-04:00)	
myrateplan	AA-939-MIA-CUR		12/24/11 4:08 PM (-05:00)			12/24/11 7:37 PM (-04:00)	
helloflight	AA-939-MIA-CUR		12/24/11 4:08 PM (-05:00)			12/24/11 7:37 PM (-04:00)	
flytecomm	AA-939-MIA-CUR		12/24/11 4:08 PM (-05:00)			12/24/11 7:37 PM (-04:00)	
flights	AA-939-MIA-CUR	04:05 PM  Sat 24-Dec-2011	03:56 PM  Sat 24-Dec-2011		07:55 PM  Sat 24-Dec-2011	07:38 PM  Sat 24-Dec-2011	
businesstravellogue	AA-939-MIA-CUR	04:05 PM  Sat 24-Dec-2011	03:56 PM  Sat 24-Dec-2011		07:55 PM  Sat 24-Dec-2011	07:38 PM  Sat 24-Dec-2011	
flylouisville	AA-939-MIA-CUR	04:05 PM  Sat 24-Dec-2011	03:56 PM  Sat 24-Dec-2011		07:55 PM  Sat 24-Dec-2011	07:38 PM  Sat 24-Dec-2011	
world-flight-tracker	AA-939-MIA-CUR	2011-12-24 4:05 PM	2011-12-24 3:56 PM		2011-12-24 7:55 PM	2011-12-24 7:38 PM	
flightview	AA-939-MIA-CUR	4:05 PM, Dec 24	4:08 PM, Dec 24		7:55 PM, Dec 24	7:35 PM, Dec 24	
panynj	AA-939-MIA-CUR	4:05 PM, Dec 24	4:08 PM, Dec 24		7:55 PM, Dec 24	7:35 PM, Dec 24	
gofox	AA-939-MIA-CUR	4:05 PM, Dec 24	4:08 PM, Dec 24		7:55 PM, Dec 24	7:35 PM, Dec 24	
foxbusiness	AA-939-MIA-CUR	4:05 PM, Dec 24	4:08 PM, Dec 24		7:55 PM, Dec 24	7:35 PM, Dec 24	
allegiantair	AA-939-MIA-CUR	4:05 PM, Dec 24	4:08 PM, Dec 24		7:55 PM, Dec 24	7:35 PM, Dec 24	
boston	AA-939-MIA-CUR	4:05 PM, Dec 24	4:08 PM, Dec 24		7:55 PM, Dec 24	7:35 PM, Dec 24	
travelocity	AA-939-MIA-CUR	Dec 24 - 4:05pm	Dec 24 - 3:56pm	D34	Dec 24 - 7:55pm	Dec 24 - 7:38pm	Not provided by airline
orbitz	AA-939-MIA-CUR	4:05pDec 24	3:56pDec 24	 D34	7:55pDec 24	7:38pDec 24	 -
weather	AA-939-MIA-CUR	2011-12-24 04:05 PM			2011-12-24 07:55 PM		
usatoday	AA-939-MIA-CUR	4:05 PM, Dec 24	4:08 PM, Dec 24		7:55 PM, Dec 24	7:35 PM, Dec 24	
aa	AA-1798-LAX-SFO	December 24, 2011               07:15 PM    	December 24, 2011               07:10 PM    	 46A	December 24, 2011               08:30 PM    	December 24, 2011               08:20 PM    	 58A    
flightexplorer	AA-1798-LAX-SFO		12/24/2011 7:24PM PST			12/24/2011 8:13PM PST	
airtravelcenter	AA-1798-LAX-SFO		12/24/11 7:24 PM (-08:00)			12/24/11 8:13 PM (-08:00)	
myrateplan	AA-1798-LAX-SFO		12/24/11 7:24 PM (-08:00)			12/24/11 8:13 PM (-08:00)	
helloflight	AA-1798-LAX-SFO		12/24/11 7:24 PM (-08:00)			12/24/11 8:13 PM (-08:00)	
flytecomm	AA-1798-LAX-SFO		12/24/11 7:24 PM (-08:00)			12/24/11 8:13 PM (-08:00)	
flightaware	AA-1798-LAX-SFO	2011-12-24 07:15PM PST	2011-12-24 07:24PM PST	 46A 	2011-12-24 08:20PM PST	2011-12-24 08:18PM PST	 58A 
wunderground	AA-1798-LAX-SFO	2011-12-24 07:15PM PST	2011-12-24 07:24PM PST	 46A 	2011-12-24 08:20PM PST	2011-12-24 08:18PM PST	 58A 
flights	AA-1798-LAX-SFO	07:15 PM  Sat 24-Dec-2011	07:10 PM  Sat 24-Dec-2011	46A	08:30 PM  Sat 24-Dec-2011	08:20 PM  Sat 24-Dec-2011	58A
businesstravellogue	AA-1798-LAX-SFO	07:15 PM  Sat 24-Dec-2011	07:10 PM  Sat 24-Dec-2011	46A	08:30 PM  Sat 24-Dec-2011	08:20 PM  Sat 24-Dec-2011	58A
flylouisville	AA-1798-LAX-SFO	07:15 PM  Sat 24-Dec-2011	07:10 PM  Sat 24-Dec-2011	46A	08:30 PM  Sat 24-Dec-2011	08:20 PM  Sat 24-Dec-2011	58A
flightstats	AA-1798-LAX-SFO	2011-12-24 7:15 PM	2011-12-24 7:10 PM		2011-12-24 8:30 PM	2011-12-24 8:20 PM	
quicktrip	AA-1798-LAX-SFO	2011-12-24 7:15 PM	2011-12-24 7:10 PM		2011-12-24 8:30 PM	2011-12-24 8:20 PM	
world-flight-tracker	AA-1798-LAX-SFO	2011-12-24 7:15 PM	2011-12-24 7:10 PM		2011-12-24 8:30 PM	2011-12-24 8:20 PM	
flightview	AA-1798-LAX-SFO	7:15 PM, Dec 24	7:24 PM, Dec 24	Terminal 4 - 46A	8:30 PM, Dec 24	8:20 PM, Dec 24	Terminal 2 - 58A
panynj	AA-1798-LAX-SFO	7:15 PM, Dec 24	7:24 PM, Dec 24	Terminal 4 - 46A	8:30 PM, Dec 24	8:20 PM, Dec 24	Terminal 2 - 58A
gofox	AA-1798-LAX-SFO	7:15 PM, Dec 24	7:24 PM, Dec 24		8:30 PM, Dec 24	8:20 PM, Dec 24	
foxbusiness	AA-1798-LAX-SFO	7:15 PM, Dec 24	7:24 PM, Dec 24	Terminal 4 - 46A	8:30 PM, Dec 24	8:20 PM, Dec 24	Terminal 2 - 58A
allegiantair	AA-1798-LAX-SFO	7:15 PM, Dec 24	7:24 PM, Dec 24	Terminal 4 - 46A	8:30 PM, Dec 24	8:20 PM, Dec 24	Terminal 2 - 58A
boston	AA-1798-LAX-SFO	7:15 PM, Dec 24	7:24 PM, Dec 24		8:30 PM, Dec 24	8:18 PM, Dec 24	
travelocity	AA-1798-LAX-SFO	Dec 24 - 7:15pm	Dec 24 - 7:10pm	46A/T4	Dec 24 - 8:30pm	Dec 24 - 8:20pm	58A
orbitz	AA-1798-LAX-SFO	7:15pDec 24	7:10pDec 24	 46A	8:30pDec 24	8:20pDec 24	 58A
weather	AA-1798-LAX-SFO	2011-12-24 07:15 PM			2011-12-24 08:30 PM		
sfo	AA-1798-LAX-SFO				2011-12-24 8:30 PM		58
ifly	AA-1798-LAX-SFO	2011-12-24 7:15 PM	2011-12-24 7:10 PM		2011-12-24 8:30 PM	2011-12-24 8:20 PM	
usatoday	AA-1798-LAX-SFO	2011-12-24 07:15 PM			2011-12-24 08:30 PM		
mytripandmore	AA-1798-LAX-SFO	7:15pDec 24	7:10pDec 24	 46A	8:30pDec 24	8:20pDec 24	 58A
flightwise	AA-1798-LAX-SFO	2011-12-24 07:15PM PST	2011-12-24 07:24PM PST	 46A 	2011-12-24 08:20PM PST	2011-12-24 08:18PM PST	 58A 
flightarrival	AA-1798-LAX-SFO	2011-12-24 07:15 PM			2011-12-24 08:30 PM		
ua	UA-2527-PHL-FLL	Sat, Dec 24 11:55 AM	Sat, Dec 24 11:55 AM	B3	Sat, Dec 24 2:44 PM	Sat, Dec 24 2:35 PM	E3
airtravelcenter	UA-2527-PHL-FLL	12/24/11 11:55 AM (-05:00)			12/24/11 2:44 PM (-05:00)		
myrateplan	UA-2527-PHL-FLL	12/24/11 11:55 AM (-05:00)			12/24/11 2:44 PM (-05:00)		
helloflight	UA-2527-PHL-FLL	12/24/11 11:55 AM (-05:00)			12/24/11 2:44 PM (-05:00)		
flytecomm	UA-2527-PHL-FLL	12/24/11 11:55 AM (-05:00)			12/24/11 2:44 PM (-05:00)		
flights	UA-2527-PHL-FLL	11:55 AM  Sat 24-Dec-2011	11:54 AM  Sat 24-Dec-2011	B3	02:44 PM  Sat 24-Dec-2011	02:35 PM  Sat 24-Dec-2011	E3
businesstravellogue	UA-2527-PHL-FLL	11:55 AM  Sat 24-Dec-2011	11:54 AM  Sat 24-Dec-2011	B3	02:44 PM  Sat 24-Dec-2011	02:35 PM  Sat 24-Dec-2011	E3
flylouisville	UA-2527-PHL-FLL	11:55 AM  Sat 24-Dec-2011	11:54 AM  Sat 24-Dec-2011	B3	02:44 PM  Sat 24-Dec-2011	02:35 PM  Sat 24-Dec-2011	E3
flightstats	UA-2527-PHL-FLL	2011-12-24 11:55 AM	2011-12-24 11:54 AM		2011-12-24 2:44 PM	2011-12-24 2:35 PM	
quicktrip	UA-2527-PHL-FLL	2011-12-24 11:55 AM	2011-12-24 11:54 AM		2011-12-24 2:44 PM	2011-12-24 2:35 PM	
