aa	AA-1007-TPA-MIA	December 8, 2011               01:55 PM    	December 8, 2011               01:55 PM    	 F80	December 8, 2011               03:00 PM    	December 8, 2011               02:55 PM    	 D12    
ua	UA-938-DEN-ORD	Thu, Dec 8 4:16 PM	Thu, Dec 8 4:17 PM	B29	Thu, Dec 8 7:35 PM	Thu, Dec 8 7:37 PM	B16
flightexplorer	UA-938-DEN-ORD		12/8/2011 4:30PM MST			12/8/2011 7:22PM CST	
flightexplorer	UA-938-DEN-ORD		12/8/2011 4:32PM MST			12/8/2011 7:25PM CST	
airtravelcenter	UA-938-DEN-ORD		12/8/11 4:27 PM (-07:00)			12/8/11 7:15 PM (-06:00)	
myrateplan	UA-938-DEN-ORD		12/8/11 4:27 PM (-07:00)			12/8/11 7:15 PM (-06:00)	
helloflight	UA-938-DEN-ORD		12/8/11 4:27 PM (-07:00)			12/8/11 7:15 PM (-06:00)	
flytecomm	UA-938-DEN-ORD		12/8/11 4:27 PM (-07:00)			12/8/11 7:15 PM (-06:00)	
flights	UA-938-DEN-ORD		2011-12-08 04:17 PM	B29		2011-12-08 07:37 PM	B16
businesstravellogue	UA-938-DEN-ORD		2011-12-08 04:17 PM	B29		2011-12-08 07:37 PM	B16
flylouisville	UA-938-DEN-ORD		2011-12-08 04:17 PM	B29		2011-12-08 07:37 PM	B16
flightstats	UA-938-DEN-ORD	2011-12-08 4:16 PM	2011-12-08 4:17 PM		2011-12-08 7:35 PM	2011-12-08 7:37 PM	
quicktrip	UA-938-DEN-ORD	2011-12-08 4:16 PM	2011-12-08 4:17 PM		2011-12-08 7:35 PM	2011-12-08 7:37 PM	
flightview	UA-938-DEN-ORD		4:32 PMDec 08			7:37 PMDec 08	
panynj	UA-938-DEN-ORD		4:32 PMDec 08			7:37 PMDec 08	
gofox	UA-938-DEN-ORD		4:32 PMDec 08			7:37 PMDec 08	
foxbusiness	UA-938-DEN-ORD		4:32 PMDec 08			7:37 PMDec 08	
allegiantair	UA-938-DEN-ORD		4:32 PMDec 08			7:37 PMDec 08	
boston	UA-938-DEN-ORD		4:32 PMDec 08			7:23 PMDec 08	
travelocity	UA-938-DEN-ORD	Dec 08 - Not Available	Dec 08 - 4:31pm	B29	Dec 08 - Not Available	Dec 08 - 7:37pm	B16
orbitz	UA-938-DEN-ORD	4:16pDec 8	4:17pDec 8	 B29	7:35pDec 8	7:37pDec 8	 B16
weather	UA-938-DEN-ORD	2011-12-08 04:16 PM			2011-12-08 07:35 PM		
den	UA-938-DEN-ORD	2011-12-08 4:16 PM		B29			
ord	UA-938-DEN-ORD	2011-12-08 4:16 PM		B29	2011-12-08 7:35 PM		B16
ifly	UA-938-DEN-ORD	2011-12-08 4:16 PM	2011-12-08 4:17 PM		2011-12-08 7:35 PM	2011-12-08 7:37 PM	
flightarrival	UA-938-DEN-ORD		4:32 PMDec 08			7:23 PMDec 08	
CO	CO-1223-EWR-LAX	Thu., Dec.08, 2011 8:30 a.m.	Thu., Dec.08, 2011 8:27 a.m.		Thu., Dec.08, 2011 11:49 a.m.	Thu., Dec.08, 2011 11:36 a.m.	
flightexplorer	CO-1223-EWR-LAX		12/8/2011 8:46AM EST			12/8/2011 11:24AM PST	
airtravelcenter	CO-1223-EWR-LAX	12/8/11 8:30 AM (-05:00)			12/8/11 11:49 AM (-08:00)		
myrateplan	CO-1223-EWR-LAX	12/8/11 8:30 AM (-05:00)			12/8/11 11:49 AM (-08:00)		
helloflight	CO-1223-EWR-LAX	12/8/11 8:30 AM (-05:00)			12/8/11 11:49 AM (-08:00)		
flytecomm	CO-1223-EWR-LAX	12/8/11 8:30 AM (-05:00)			12/8/11 11:49 AM (-08:00)		
flightaware	CO-1223-EWR-LAX	2011-12-08 08:30AM EST	2011-12-08 08:47AM EST	 C71 	2011-12-08 11:39AM PST	2011-12-08 11:26AM PST	 60 
wunderground	CO-1223-EWR-LAX	2011-12-08 08:30AM EST	2011-12-08 08:47AM EST	 C71 	2011-12-08 11:39AM PST	2011-12-08 11:26AM PST	 60 
flights	CO-1223-EWR-LAX	08:30 AM  Thu 08-Dec-2011	08:27 AM  Thu 08-Dec-2011	71	11:49 AM  Thu 08-Dec-2011	11:36 AM  Thu 08-Dec-2011	60
businesstravellogue	CO-1223-EWR-LAX	08:30 AM  Thu 08-Dec-2011	08:27 AM  Thu 08-Dec-2011	71	11:49 AM  Thu 08-Dec-2011	11:36 AM  Thu 08-Dec-2011	60
flylouisville	CO-1223-EWR-LAX	08:30 AM  Thu 08-Dec-2011	08:27 AM  Thu 08-Dec-2011	71	11:49 AM  Thu 08-Dec-2011	11:36 AM  Thu 08-Dec-2011	60
flightstats	CO-1223-EWR-LAX	2011-12-08 8:30 AM	2011-12-08 8:27 AM		2011-12-08 11:49 AM	2011-12-08 11:36 AM	
quicktrip	CO-1223-EWR-LAX	2011-12-08 8:30 AM	2011-12-08 8:27 AM		2011-12-08 11:49 AM	2011-12-08 11:36 AM	
world-flight-tracker	CO-1223-EWR-LAX	2011-12-08 8:30 AM	2011-12-08 8:27 AM		2011-12-08 11:49 AM	2011-12-08 11:36 AM	
flightview	CO-1223-EWR-LAX	8:30 AM, Dec 08	8:47 AM, Dec 08	Term C - C71	11:49 AM, Dec 08	11:36 AM, Dec 08	Term 6 - 60
panynj	CO-1223-EWR-LAX	8:30 AM, Dec 08	8:47 AM, Dec 08	Term C - C71	11:49 AM, Dec 08	11:36 AM, Dec 08	Term 6 - 60
gofox	CO-1223-EWR-LAX	8:30 AM, Dec 08	8:47 AM, Dec 08		11:49 AM, Dec 08	11:36 AM, Dec 08	
foxbusiness	CO-1223-EWR-LAX	8:30 AM, Dec 08	8:47 AM, Dec 08	Term C - C71	11:49 AM, Dec 08	11:36 AM, Dec 08	Term 6 - 60
allegiantair	CO-1223-EWR-LAX	8:30 AM, Dec 08	8:47 AM, Dec 08	Term C - C71	11:49 AM, Dec 08	11:36 AM, Dec 08	Term 6 - 60
boston	CO-1223-EWR-LAX	8:30 AM, Dec 08	8:47 AM, Dec 08		11:49 AM, Dec 08	11:27 AM, Dec 08	
travelocity	CO-1223-EWR-LAX	Dec 08 - 8:30am	Dec 08 - 8:27am	C71	Dec 08 - 11:49am	Dec 08 - 11:36am	60
orbitz	CO-1223-EWR-LAX	8:30aDec 8	8:27aDec 8	 C71	11:49aDec 8	11:36aDec 8	 60
weather	CO-1223-EWR-LAX	2011-12-08 08:30 AM			2011-12-08 11:49 AM		
usatoday	CO-1223-EWR-LAX	8:30 AM, Dec 08	8:47 AM, Dec 08		11:49 AM, Dec 08	11:27 AM, Dec 08	
flightwise	CO-1223-EWR-LAX	2011-12-08 08:30AM EST	2011-12-08 08:47AM EST	 C71 	2011-12-08 11:39AM PST	2011-12-08 11:26AM PST	 60 
ua	UA-2471-CLT-DTW	Thu, Dec 8 6:20 PM	Thu, Dec 8 6:20 PM            Delayed	B7	Thu, Dec 8 8:14 PM	Thu, Dec 8 8:15 PM	D25
airtravelcenter	UA-2471-CLT-DTW		12/8/11 6:40 PM (-05:00)			12/8/11 7:54 PM (-05:00)	
myrateplan	UA-2471-CLT-DTW		12/8/11 6:40 PM (-05:00)			12/8/11 7:54 PM (-05:00)	
helloflight	UA-2471-CLT-DTW		12/8/11 6:40 PM (-05:00)			12/8/11 7:54 PM (-05:00)	
flytecomm	UA-2471-CLT-DTW		12/8/11 6:40 PM (-05:00)			12/8/11 7:54 PM (-05:00)	
flightaware	UA-2471-CLT-DTW	2011-12-08 06:20PM EST	2011-12-08 06:41PM EST		2011-12-08 08:04PM EST	2011-12-08 08:01PM EST	
wunderground	UA-2471-CLT-DTW	2011-12-08 06:20PM EST	2011-12-08 06:41PM EST		2011-12-08 08:04PM EST	2011-12-08 08:01PM EST	
flights	UA-2471-CLT-DTW		2011-12-08 06:13 PM	B7		2011-12-08 08:15 PM	D25
businesstravellogue	UA-2471-CLT-DTW		2011-12-08 06:13 PM	B7		2011-12-08 08:15 PM	D25
flylouisville	UA-2471-CLT-DTW		2011-12-08 06:13 PM	B7		2011-12-08 08:15 PM	D25
flightstats	UA-2471-CLT-DTW	2011-12-08 6:20 PM	2011-12-08 6:13 PM		2011-12-08 8:14 PM	2011-12-08 8:15 PM	
quicktrip	UA-2471-CLT-DTW	2011-12-08 6:20 PM	2011-12-08 6:13 PM		2011-12-08 8:14 PM	2011-12-08 8:15 PM	
flightview	UA-2471-CLT-DTW		6:41 PMDec 08			8:00 PMDec 08	
panynj	UA-2471-CLT-DTW		6:41 PMDec 08			8:00 PMDec 08	
gofox	UA-2471-CLT-DTW		6:41 PMDec 08			8:00 PMDec 08	
foxbusiness	UA-2471-CLT-DTW		6:41 PMDec 08			8:00 PMDec 08	
allegiantair	UA-2471-CLT-DTW		6:41 PMDec 08			8:00 PMDec 08	
boston	UA-2471-CLT-DTW		6:41 PMDec 08			8:00 PMDec 08	
orbitz	UA-2471-CLT-DTW	6:20pDec 8	6:13pDec 8	 -	8:14pDec 8	8:15pDec 8	 -
aa	AA-74-LAX-IAD	December 8, 2011               11:00 PM    	December 8, 2011     	 48A	December 9, 2011               06:40 AM    	December 9, 2011     	 B71    
flightexplorer	AA-74-LAX-IAD		12/7/2011 11:15PM PST			12/8/2011 6:23AM EST	
flightexplorer	AA-74-LAX-IAD	12/8/2011 11:00PM PST			12/9/2011 6:40AM EST		
airtravelcenter	AA-74-LAX-IAD		12/8/11 11:36 PM (-08:00)			12/9/11 6:52 AM (-05:00)	
myrateplan	AA-74-LAX-IAD		12/8/11 11:36 PM (-08:00)			12/9/11 6:52 AM (-05:00)	
helloflight	AA-74-LAX-IAD		12/8/11 11:36 PM (-08:00)			12/9/11 6:52 AM (-05:00)	
flytecomm	AA-74-LAX-IAD		12/8/11 11:36 PM (-08:00)			12/9/11 6:52 AM (-05:00)	
flightaware	AA-74-LAX-IAD	2011-12-08 11:00PM PST	2011-12-08 11:15PM PST	 42B 	2011-12-08 06:15AM EST	2011-12-08 06:23AM EST	 B73 
wunderground	AA-74-LAX-IAD	2011-12-08 11:00PM PST	2011-12-08 11:15PM PST	 42B 	2011-12-08 06:15AM EST	2011-12-08 06:23AM EST	 B73 
flights	AA-74-LAX-IAD	11:00 PM  Thu 08-Dec-2011		48A	06:40 AM  Fri 09-Dec-2011		B71
businesstravellogue	AA-74-LAX-IAD	11:00 PM  Thu 08-Dec-2011		48A	06:40 AM  Fri 09-Dec-2011		B71
flylouisville	AA-74-LAX-IAD	11:00 PM  Thu 08-Dec-2011		48A	06:40 AM  Fri 09-Dec-2011		B71
flightstats	AA-74-LAX-IAD	2011-12-08 11:00 PM			2011-12-08 6:40 AM		
quicktrip	AA-74-LAX-IAD	2011-12-08 11:00 PM			2011-12-08 6:40 AM		
world-flight-tracker	AA-74-LAX-IAD	2011-12-08 11:00 PM			2011-12-08 6:40 AM		
flightview	AA-74-LAX-IAD	11:00 PM, Dec 08		Terminal 4 - 48A	6:40 AM, Dec 09		B71
panynj	AA-74-LAX-IAD	11:00 PM, Dec 08		Terminal 4 - 48A	6:40 AM, Dec 09		B71
gofox	AA-74-LAX-IAD	11:00 PM, Dec 08			6:40 AM, Dec 09		
foxbusiness	AA-74-LAX-IAD	11:00 PM, Dec 08		Terminal 4 - 48A	6:40 AM, Dec 09		B71
allegiantair	AA-74-LAX-IAD	11:00 PM, Dec 08		Terminal 4 - 48A	6:40 AM, Dec 09		B71
boston	AA-74-LAX-IAD	11:00 PM, Dec 08	Not Available		6:40 AM, Dec 09	Not Available	
travelocity	AA-74-LAX-IAD	Dec 08 - 11:00pm	Dec 08 - Not Available	48A/T4	Dec 09 - 6:40am	Dec 09 - Not Available	B71
orbitz	AA-74-LAX-IAD	11:00pDec 8		 48A	6:40aDec 9		 B71
weather	AA-74-LAX-IAD	2011-12-08 11:00 PM	2011-12-08 11:15 PM		2011-12-08 06:40 AM	2011-12-08 06:23 AM	
flightarrival	AA-74-LAX-IAD	2011-12-08 11:00 PM	2011-12-08 11:15 PM		2011-12-08 06:40 AM	2011-12-08 06:23 AM	
aa	AA-1826-MFE-DFW	December 8, 2011               06:15 AM    	December 8, 2011               06:03 AM    		December 8, 2011               07:50 AM    	December 8, 2011               07:38 AM    	 C16    
flightexplorer	AA-1826-MFE-DFW		12/8/2011 6:14AM CST			12/8/2011 7:20AM CST	
airtravelcenter	AA-1826-MFE-DFW		12/8/11 6:14 AM (-06:00)			12/8/11 7:20 AM (-06:00)	
myrateplan	AA-1826-MFE-DFW		12/8/11 6:14 AM (-06:00)			12/8/11 7:20 AM (-06:00)	
helloflight	AA-1826-MFE-DFW		12/8/11 6:14 AM (-06:00)			12/8/11 7:20 AM (-06:00)	
flytecomm	AA-1826-MFE-DFW		12/8/11 6:14 AM (-06:00)			12/8/11 7:20 AM (-06:00)	
flights	AA-1826-MFE-DFW		2011-12-08 06:15 AM			2011-12-08 07:50 AM	A36
businesstravellogue	AA-1826-MFE-DFW		2011-12-08 06:15 AM			2011-12-08 07:50 AM	A36
flylouisville	AA-1826-MFE-DFW		2011-12-08 06:15 AM			2011-12-08 07:50 AM	A36
flightview	AA-1826-MFE-DFW		6:14 AMDec 08			7:28 AMDec 08	
panynj	AA-1826-MFE-DFW		6:14 AMDec 08			7:28 AMDec 08	
gofox	AA-1826-MFE-DFW		6:14 AMDec 08			7:28 AMDec 08	
foxbusiness	AA-1826-MFE-DFW		6:14 AMDec 08			7:28 AMDec 08	
allegiantair	AA-1826-MFE-DFW		6:14 AMDec 08			7:28 AMDec 08	
boston	AA-1826-MFE-DFW		6:14 AMDec 08			7:28 AMDec 08	
travelocity	AA-1826-MFE-DFW	Dec 08 - 6:15am	Dec 08 - 6:03am	Not provided by airline	Dec 08 - 7:50am	Dec 08 - 7:38am	C16/C
orbitz	AA-1826-MFE-DFW	6:15aDec 8	6:03aDec 8	 -	7:50aDec 8	7:38aDec 8	 C16
usatoday	AA-1826-MFE-DFW		6:14 AMDec 08			7:28 AMDec 08	
mytripandmore	AA-1826-MFE-DFW	6:15aDec 8	6:03aDec 8	 -	7:50aDec 8	7:38aDec 8	 C16
flightarrival	AA-1826-MFE-DFW		6:14 AMDec 08			7:28 AMDec 08	
ua	UA-1091-IAH-ORD	Thu, Dec 8 7:00 PM	Thu, Dec 8 6:56 PM            On Time	C-41	Thu, Dec 8 9:35 PM	Thu, Dec 8 9:19 PM	B2
flightexplorer	UA-1091-IAH-ORD		12/8/2011 7:10PM CST			12/8/2011 9:12PM CST	
airtravelcenter	UA-1091-IAH-ORD	12/8/11 7:00 PM (-06:00)			12/8/11 9:35 PM (-06:00)		
myrateplan	UA-1091-IAH-ORD	12/8/11 7:00 PM (-06:00)			12/8/11 9:35 PM (-06:00)		
helloflight	UA-1091-IAH-ORD	12/8/11 7:00 PM (-06:00)			12/8/11 9:35 PM (-06:00)		
flytecomm	UA-1091-IAH-ORD	12/8/11 7:00 PM (-06:00)			12/8/11 9:35 PM (-06:00)		
flightaware	UA-1091-IAH-ORD	2011-12-08 07:00PM CST	2011-12-08 07:11PM CST	 41 	2011-12-08 09:25PM CST	2011-12-08 09:09PM CST	 B2 
wunderground	UA-1091-IAH-ORD	2011-12-08 07:00PM CST	2011-12-08 07:11PM CST	 41 	2011-12-08 09:25PM CST	2011-12-08 09:09PM CST	 B2 
flights	UA-1091-IAH-ORD		2011-12-08 06:56 PM	41		2011-12-08 09:19 PM	B2
businesstravellogue	UA-1091-IAH-ORD		2011-12-08 06:56 PM	41		2011-12-08 09:19 PM	B2
flylouisville	UA-1091-IAH-ORD		2011-12-08 06:56 PM	41		2011-12-08 09:19 PM	B2
flightstats	UA-1091-IAH-ORD	2011-12-08 7:00 PM	2011-12-08 6:56 PM		2011-12-08 9:35 PM	2011-12-08 9:19 PM	
quicktrip	UA-1091-IAH-ORD	2011-12-08 7:00 PM	2011-12-08 6:56 PM		2011-12-08 9:35 PM	2011-12-08 9:19 PM	
flightview	UA-1091-IAH-ORD		7:11 PMDec 08			9:19 PMDec 08	
panynj	UA-1091-IAH-ORD		7:11 PMDec 08			9:19 PMDec 08	
gofox	UA-1091-IAH-ORD		7:11 PMDec 08			9:19 PMDec 08	
foxbusiness	UA-1091-IAH-ORD		7:11 PMDec 08			9:19 PMDec 08	
allegiantair	UA-1091-IAH-ORD		7:11 PMDec 08			9:19 PMDec 08	
boston	UA-1091-IAH-ORD		7:11 PMDec 08			9:14 PMDec 08	
orbitz	UA-1091-IAH-ORD	7:00pDec 8	6:56pDec 8	 41	9:35pDec 8	9:19pDec 8	 B2
ord	UA-1091-IAH-ORD	2011-12-08 12/7 7:00 PM		37	2011-12-08 12/7 9:35 PM		B2
usatoday	UA-1091-IAH-ORD		7:11 PMDec 08			9:14 PMDec 08	
flightarrival	UA-1091-IAH-ORD	2011-12-08 7:00 PM	2011-12-08 6:56 PM		2011-12-08 9:35 PM	2011-12-08 9:19 PM	
ua	UA-1472-EWR-MCO	Thu, Dec 8 11:15 AM	Thu, Dec 8 11:25 AM	C73	Thu, Dec 8 2:10 PM	Thu, Dec 8 2:25 PM	36
flightexplorer	UA-1472-EWR-MCO		12/8/2011 11:48AM EST			12/8/2011 2:16PM EST	
airtravelcenter	UA-1472-EWR-MCO	12/8/11 11:15 AM (-05:00)			12/8/11 2:10 PM (-05:00)		
myrateplan	UA-1472-EWR-MCO	12/8/11 11:15 AM (-05:00)			12/8/11 2:10 PM (-05:00)		
helloflight	UA-1472-EWR-MCO	12/8/11 11:15 AM (-05:00)			12/8/11 2:10 PM (-05:00)		
flytecomm	UA-1472-EWR-MCO	12/8/11 11:15 AM (-05:00)			12/8/11 2:10 PM (-05:00)		
flightaware	UA-1472-EWR-MCO	2011-12-08 11:15AM EST	2011-12-08 11:49AM EST	 C73 	2011-12-08 01:53PM EST	2011-12-08 02:17PM EST	 36 
wunderground	UA-1472-EWR-MCO	2011-12-08 11:15AM EST	2011-12-08 11:49AM EST	 C73 	2011-12-08 01:53PM EST	2011-12-08 02:17PM EST	 36 
flights	UA-1472-EWR-MCO	11:15 AM  Thu 08-Dec-2011	11:25 AM  Thu 08-Dec-2011	73	02:10 PM  Thu 08-Dec-2011	02:25 PM  Thu 08-Dec-2011	36
businesstravellogue	UA-1472-EWR-MCO	11:15 AM  Thu 08-Dec-2011	11:25 AM  Thu 08-Dec-2011	73	02:10 PM  Thu 08-Dec-2011	02:25 PM  Thu 08-Dec-2011	36
flylouisville	UA-1472-EWR-MCO	11:15 AM  Thu 08-Dec-2011	11:25 AM  Thu 08-Dec-2011	73	02:10 PM  Thu 08-Dec-2011	02:25 PM  Thu 08-Dec-2011	36
world-flight-tracker	UA-1472-EWR-MCO	2011-12-08 11:15 AM	2011-12-08 11:25 AM		2011-12-08 2:10 PM	2011-12-08 2:25 PM	
flightview	UA-1472-EWR-MCO	11:15 AM, Dec 08	11:49 AM, Dec 08	Term C - C73	2:10 PM, Dec 08	2:25 PM, Dec 08	Term B - 36
panynj	UA-1472-EWR-MCO	11:15 AM, Dec 08	11:49 AM, Dec 08	Term C - C73	2:10 PM, Dec 08	2:25 PM, Dec 08	Term B - 36
gofox	UA-1472-EWR-MCO	11:15 AM, Dec 08	11:49 AM, Dec 08		2:10 PM, Dec 08	2:25 PM, Dec 08	
foxbusiness	UA-1472-EWR-MCO	11:15 AM, Dec 08	11:49 AM, Dec 08	Term C - C73	2:10 PM, Dec 08	2:25 PM, Dec 08	Term B - 36
allegiantair	UA-1472-EWR-MCO	11:15 AM, Dec 08	11:49 AM, Dec 08	Term C - C73	2:10 PM, Dec 08	2:25 PM, Dec 08	Term B - 36
boston	UA-1472-EWR-MCO	11:15 AM, Dec 08	11:49 AM, Dec 08		2:10 PM, Dec 08	2:18 PM, Dec 08	
travelocity	UA-1472-EWR-MCO	Dec 08 - 11:15am	Dec 08 - Contact Airline	Not provided by airline	Dec 08 - 2:10pm	Dec 08 - Contact Airline	Not provided by airline
orbitz	UA-1472-EWR-MCO	11:15aDec 8	11:25aDec 8	 C73	2:10pDec 8	2:25pDec 8	 36
weather	UA-1472-EWR-MCO	2011-12-08 11:15 AM			2011-12-08 02:10 PM		
usatoday	UA-1472-EWR-MCO	2011-12-08 11:15 AM			2011-12-08 02:10 PM		
mytripandmore	UA-1472-EWR-MCO	11:15aDec 8	11:25aDec 8	 C73	2:10pDec 8	2:25pDec 8	 36
flightarrival	UA-1472-EWR-MCO	11:15 AM, Dec 08	11:49 AM, Dec 08		2:10 PM, Dec 08	2:18 PM, Dec 08	
ua	UA-2427-ORD-CLT	Thu, Dec 8 10:35 AM	Thu, Dec 8 10:35 AM	F10	Thu, Dec 8 1:27 PM	Thu, Dec 8 1:05 PM	B9
airtravelcenter	UA-2427-ORD-CLT		12/8/11 10:39 AM (-06:00)			12/8/11 1:01 PM (-05:00)	
myrateplan	UA-2427-ORD-CLT		12/8/11 10:39 AM (-06:00)			12/8/11 1:01 PM (-05:00)	
helloflight	UA-2427-ORD-CLT		12/8/11 10:39 AM (-06:00)			12/8/11 1:01 PM (-05:00)	
flytecomm	UA-2427-ORD-CLT		12/8/11 10:39 AM (-06:00)			12/8/11 1:01 PM (-05:00)	
flights	UA-2427-ORD-CLT	10:35 AM  Thu 08-Dec-2011	10:24 AM  Thu 08-Dec-2011	F10	01:27 PM  Thu 08-Dec-2011	01:05 PM  Thu 08-Dec-2011	B9
businesstravellogue	UA-2427-ORD-CLT	10:35 AM  Thu 08-Dec-2011	10:24 AM  Thu 08-Dec-2011	F10	01:27 PM  Thu 08-Dec-2011	01:05 PM  Thu 08-Dec-2011	B9
flylouisville	UA-2427-ORD-CLT	10:35 AM  Thu 08-Dec-2011	10:24 AM  Thu 08-Dec-2011	F10	01:27 PM  Thu 08-Dec-2011	01:05 PM  Thu 08-Dec-2011	B9
world-flight-tracker	UA-2427-ORD-CLT	2011-12-08 10:35 AM	2011-12-08 10:24 AM		2011-12-08 1:27 PM	2011-12-08 1:05 PM	
flightview	UA-2427-ORD-CLT	10:35 AM, Dec 08	10:39 AM, Dec 08		1:27 PM, Dec 08	1:04 PM, Dec 08	
panynj	UA-2427-ORD-CLT	10:35 AM, Dec 08	10:39 AM, Dec 08		1:27 PM, Dec 08	1:04 PM, Dec 08	
gofox	UA-2427-ORD-CLT	10:35 AM, Dec 08	10:39 AM, Dec 08		1:27 PM, Dec 08	1:04 PM, Dec 08	
foxbusiness	UA-2427-ORD-CLT	10:35 AM, Dec 08	10:39 AM, Dec 08		1:27 PM, Dec 08	1:04 PM, Dec 08	
allegiantair	UA-2427-ORD-CLT	10:35 AM, Dec 08	10:39 AM, Dec 08		1:27 PM, Dec 08	1:04 PM, Dec 08	
boston	UA-2427-ORD-CLT	10:35 AM, Dec 08	10:39 AM, Dec 08		1:27 PM, Dec 08	1:04 PM, Dec 08	
travelocity	UA-2427-ORD-CLT	Dec 08 - 10:35am	Dec 08 - Contact Airline	Not provided by airline	Dec 08 - 1:27pm	Dec 08 - Contact Airline	Not provided by airline
orbitz	UA-2427-ORD-CLT	10:35aDec 8	10:24aDec 8	 -	1:27pDec 8	1:05pDec 8	 -
weather	UA-2427-ORD-CLT	2011-12-08 10:35 AM			2011-12-08 01:27 PM		
usatoday	UA-2427-ORD-CLT	10:35 AM, Dec 08	10:39 AM, Dec 08		1:27 PM, Dec 08	1:04 PM, Dec 08	
flightarrival	UA-2427-ORD-CLT	2011-12-08 10:35 AM			2011-12-08 01:27 PM		
ua	UA-1117-EWR-SFO	Thu, Dec 8 3:35 PM	Thu, Dec 8 4:05 PM	C94	Thu, Dec 8 6:57 PM	Thu, Dec 8 7:06 PM	88
flightexplorer	UA-1117-EWR-SFO		12/8/2011 4:25PM EST			12/8/2011 7:14PM PST	
airtravelcenter	UA-1117-EWR-SFO	12/8/11 3:35 PM (-05:00)			12/8/11 6:57 PM (-08:00)		
myrateplan	UA-1117-EWR-SFO	12/8/11 3:35 PM (-05:00)			12/8/11 6:57 PM (-08:00)		
helloflight	UA-1117-EWR-SFO	12/8/11 3:35 PM (-05:00)			12/8/11 6:57 PM (-08:00)		
flytecomm	UA-1117-EWR-SFO	12/8/11 3:35 PM (-05:00)			12/8/11 6:57 PM (-08:00)		
flightaware	UA-1117-EWR-SFO	2011-12-08 03:35PM EST	2011-12-08 04:26PM EST	 C94 	2011-12-08 06:43PM PST	2011-12-08 07:14PM PST	 88 
wunderground	UA-1117-EWR-SFO	2011-12-08 03:35PM EST	2011-12-08 04:26PM EST	 C94 	2011-12-08 06:43PM PST	2011-12-08 07:14PM PST	 88 
flights	UA-1117-EWR-SFO	03:35 PM  Thu 08-Dec-2011		94	06:57 PM  Thu 08-Dec-2011		88
businesstravellogue	UA-1117-EWR-SFO	03:35 PM  Thu 08-Dec-2011		94	06:57 PM  Thu 08-Dec-2011		88
flylouisville	UA-1117-EWR-SFO	03:35 PM  Thu 08-Dec-2011		94	06:57 PM  Thu 08-Dec-2011		88
flightstats	UA-1117-EWR-SFO	2011-12-08 3:35 PM	2011-12-08 4:05 PM		2011-12-08 6:57 PM	2011-12-08 7:06 PM (Estimated)	
quicktrip	UA-1117-EWR-SFO	2011-12-08 3:35 PM	2011-12-08 4:05 PM		2011-12-08 6:57 PM	2011-12-08 7:06 PM (Estimated)	
world-flight-tracker	UA-1117-EWR-SFO	2011-12-08 3:35 PM	2011-12-08 4:05 PM		2011-12-08 6:57 PM	2011-12-08 7:06 PM (Estimated)	
flightview	UA-1117-EWR-SFO	3:35 PM, Dec 08	4:26 PM, Dec 08		6:57 PM, Dec 08		
panynj	UA-1117-EWR-SFO	3:35 PM, Dec 08	4:26 PM, Dec 08		6:57 PM, Dec 08		
gofox	UA-1117-EWR-SFO	3:35 PM, Dec 08	4:26 PM, Dec 08		6:57 PM, Dec 08		
foxbusiness	UA-1117-EWR-SFO	3:35 PM, Dec 08	4:26 PM, Dec 08		6:57 PM, Dec 08		
allegiantair	UA-1117-EWR-SFO	3:35 PM, Dec 08	4:26 PM, Dec 08		6:57 PM, Dec 08		
boston	UA-1117-EWR-SFO	3:35 PM, Dec 08	4:26 PM, Dec 08		6:57 PM, Dec 08	7:18 PM, Dec 08&nbsp(Estimated)	
travelocity	UA-1117-EWR-SFO	Dec 08 - 3:35pm	Dec 08 - Contact Airline	Not provided by airline	Dec 08 - 6:57pm	Dec 08 - Contact Airline	Not provided by airline
orbitz	UA-1117-EWR-SFO	3:35pDec 8	4:05pDec 8	 C94	7:15pDec 8		 88
weather	UA-1117-EWR-SFO	2011-12-08 03:35 PM	2011-12-08 04:26 PM		2011-12-08 06:57 PM	2011-12-08 07:10 PM	
flightwise	UA-1117-EWR-SFO	2011-12-08 03:35PM EST	2011-12-08 04:26PM EST	 C94 	2011-12-08 06:43PM PST	2011-12-08 07:14PM PST	 88 
flightarrival	UA-1117-EWR-SFO	2011-12-08 03:35 PM	2011-12-08 04:26 PM		2011-12-08 06:57 PM	2011-12-08 07:10 PM	
ua	UA-386-DEN-BOS	Thu, Dec 8 12:43 PM	Thu, Dec 8 12:35 PM            On Time	B27	Thu, Dec 8 6:27 PM	Thu, Dec 8 5:51 PM	C20
flightexplorer	UA-386-DEN-BOS		12/8/2011 12:44PM MST			12/8/2011 5:45PM EST	
airtravelcenter	UA-386-DEN-BOS		12/8/11 12:46 PM (-07:00)			12/8/11 5:48 PM (-05:00)	
myrateplan	UA-386-DEN-BOS		12/8/11 12:46 PM (-07:00)			12/8/11 5:48 PM (-05:00)	
helloflight	UA-386-DEN-BOS		12/8/11 12:46 PM (-07:00)			12/8/11 5:48 PM (-05:00)	
flytecomm	UA-386-DEN-BOS		12/8/11 12:46 PM (-07:00)			12/8/11 5:48 PM (-05:00)	
flightaware	UA-386-DEN-BOS	2011-12-08 12:43PM MST	2011-12-08 12:46PM MST	 B27 	2011-12-08 06:06PM EST	2011-12-08 05:46PM EST	 C20 
