CO	CO-4237-EWR-DTW	Sat., Dec.17, 2011 12:33 p.m.	Sat., Dec.17, 2011 12:34 p.m.		Sat., Dec.17, 2011 2:38 p.m.	Sat., Dec.17, 2011 2:23 p.m.	
orbitz	AA-404-MIA-MCO	6:45aDec 17	6:40aDec 17	 E5	7:45aDec 17	7:41aDec 17	 15
weather	AA-404-MIA-MCO	2011-12-17 06:45 AM	2011-12-17 06:55 AM		2011-12-17 07:45 AM	2011-12-17 07:32 AM	
mco	AA-404-MIA-MCO				2011-12-17 Sat  07:45	2011-12-17 Sat  07:38	15?
ifly	AA-404-MIA-MCO	2011-12-17 6:45 AM	2011-12-17 6:40 AM		2011-12-17 7:45 AM	2011-12-17 7:41 AM	
mytripandmore	AA-404-MIA-MCO	6:45aDec 17	6:40aDec 17	 E5	7:45aDec 17	7:41aDec 17	 15
flightarrival	AA-404-MIA-MCO	2011-12-17 06:45 AM	2011-12-17 06:55 AM		2011-12-17 07:45 AM	2011-12-17 07:32 AM	
ua	UA-4237-DTW-EWR	Sat, Dec 17 3:03 PM	Sat, Dec 17 3:20 PM            Delayed	--	Sat, Dec 17 4:59 PM	Sat, Dec 17 5:36 PM	A26
airtravelcenter	UA-4237-DTW-EWR	12/17/11 3:03 PM (-05:00)			12/17/11 4:59 PM (-05:00)		
myrateplan	UA-4237-DTW-EWR	12/17/11 3:03 PM (-05:00)			12/17/11 4:59 PM (-05:00)		
helloflight	UA-4237-DTW-EWR	12/17/11 3:03 PM (-05:00)			12/17/11 4:59 PM (-05:00)		
flytecomm	UA-4237-DTW-EWR	12/17/11 3:03 PM (-05:00)			12/17/11 4:59 PM (-05:00)		
flights	UA-4237-DTW-EWR		2011-12-17 03:20 PM	D2		2011-12-17 05:36 PM	26
businesstravellogue	UA-4237-DTW-EWR		2011-12-17 03:20 PM	D2		2011-12-17 05:36 PM	26
flylouisville	UA-4237-DTW-EWR		2011-12-17 03:20 PM	D2		2011-12-17 05:36 PM	26
flightview	UA-4237-DTW-EWR		4:05 PMDec 17			5:36 PMDec 17	
panynj	UA-4237-DTW-EWR		4:05 PMDec 17			5:36 PMDec 17	
gofox	UA-4237-DTW-EWR		4:05 PMDec 17			5:36 PMDec 17	
foxbusiness	UA-4237-DTW-EWR		4:05 PMDec 17			5:36 PMDec 17	
allegiantair	UA-4237-DTW-EWR		4:05 PMDec 17			5:36 PMDec 17	
boston	UA-4237-DTW-EWR		4:05 PMDec 17			5:29 PMDec 17	
orbitz	UA-4237-DTW-EWR	3:03pDec 17	3:20pDec 17	 -	4:59pDec 17	5:36pDec 17	 -
ua	UA-1693-MCO-IAH	Sat, Dec 17 8:44 AM	Sat, Dec 17 8:35 AM	36	Sat, Dec 17 10:26 AM	Sat, Dec 17 10:14 AM	C-41
flightexplorer	UA-1693-MCO-IAH		12/17/2011 8:50AM EST			12/17/2011 10:06AM CST	
airtravelcenter	UA-1693-MCO-IAH		12/17/11 8:50 AM (-05:00)			12/17/11 9:57 AM (-06:00)	
myrateplan	UA-1693-MCO-IAH		12/17/11 8:50 AM (-05:00)			12/17/11 9:57 AM (-06:00)	
helloflight	UA-1693-MCO-IAH		12/17/11 8:50 AM (-05:00)			12/17/11 9:57 AM (-06:00)	
flytecomm	UA-1693-MCO-IAH		12/17/11 8:50 AM (-05:00)			12/17/11 9:57 AM (-06:00)	
flightaware	UA-1693-MCO-IAH	2011-12-17 08:44AM EST	2011-12-17 08:51AM EST	 36 	2011-12-17 10:16AM CST	2011-12-17 10:07AM CST	 41 
wunderground	UA-1693-MCO-IAH	2011-12-17 08:44AM EST	2011-12-17 08:51AM EST	 36 	2011-12-17 10:16AM CST	2011-12-17 10:07AM CST	 41 
flights	UA-1693-MCO-IAH	08:44 AM  Sat 17-Dec-2011	08:35 AM  Sat 17-Dec-2011	36	10:26 AM  Sat 17-Dec-2011	10:14 AM  Sat 17-Dec-2011	41
businesstravellogue	UA-1693-MCO-IAH	08:44 AM  Sat 17-Dec-2011	08:35 AM  Sat 17-Dec-2011	36	10:26 AM  Sat 17-Dec-2011	10:14 AM  Sat 17-Dec-2011	41
flylouisville	UA-1693-MCO-IAH	08:44 AM  Sat 17-Dec-2011	08:35 AM  Sat 17-Dec-2011	36	10:26 AM  Sat 17-Dec-2011	10:14 AM  Sat 17-Dec-2011	41
flightstats	UA-1693-MCO-IAH	2011-12-17 8:44 AM	2011-12-17 8:35 AM		2011-12-17 10:26 AM	2011-12-17 10:14 AM	
quicktrip	UA-1693-MCO-IAH	2011-12-17 8:44 AM	2011-12-17 8:35 AM		2011-12-17 10:26 AM	2011-12-17 10:14 AM	
world-flight-tracker	UA-1693-MCO-IAH	2011-12-17 8:44 AM	2011-12-17 8:35 AM		2011-12-17 10:26 AM	2011-12-17 10:14 AM	
flightview	UA-1693-MCO-IAH	8:44 AM, Dec 17	8:51 AM, Dec 17	Term B - 36	10:26 AM, Dec 17	10:14 AM, Dec 17	Term C - C41
panynj	UA-1693-MCO-IAH	8:44 AM, Dec 17	8:51 AM, Dec 17	Term B - 36	10:26 AM, Dec 17	10:14 AM, Dec 17	Term C - C41
gofox	UA-1693-MCO-IAH	8:44 AM, Dec 17	8:51 AM, Dec 17		10:26 AM, Dec 17	10:14 AM, Dec 17	
foxbusiness	UA-1693-MCO-IAH	8:44 AM, Dec 17	8:51 AM, Dec 17	Term B - 36	10:26 AM, Dec 17	10:14 AM, Dec 17	Term C - C41
allegiantair	UA-1693-MCO-IAH	8:44 AM, Dec 17	8:51 AM, Dec 17	Term B - 36	10:26 AM, Dec 17	10:14 AM, Dec 17	Term C - C41
boston	UA-1693-MCO-IAH	8:44 AM, Dec 17	8:51 AM, Dec 17		10:26 AM, Dec 17	10:07 AM, Dec 17	
travelocity	UA-1693-MCO-IAH	Dec 17 - 8:44am	Dec 17 - Contact Airline	Not provided by airline	Dec 17 - 10:26am	Dec 17 - Contact Airline	Not provided by airline
orbitz	UA-1693-MCO-IAH	8:44aDec 17	8:35aDec 17	 36	10:26aDec 17	10:14aDec 17	 41
weather	UA-1693-MCO-IAH	2011-12-17 08:44 AM	2011-12-17 08:51 AM		2011-12-17 10:26 AM	2011-12-17 09:57 AM	
ifly	UA-1693-MCO-IAH	2011-12-17 8:44 AM	2011-12-17 8:35 AM		2011-12-17 10:26 AM	2011-12-17 10:14 AM	
usatoday	UA-1693-MCO-IAH	2011-12-17 8:44 AM	2011-12-17 8:35 AM		2011-12-17 10:26 AM	2011-12-17 10:14 AM	
CO	CO-1712-IAH-SFO	Sat., Dec.17, 2011 9:15 p.m.	Sat., Dec.17, 2011 9:33 p.m.		Sat., Dec.17, 2011 11:49 p.m.	Sat., Dec.17, 2011 11:28 p.m.	
flightexplorer	CO-1712-IAH-SFO		12/17/2011 9:51PM CST			12/17/2011 11:14PM PST	
airtravelcenter	CO-1712-IAH-SFO	12/17/11 9:15 PM (-06:00)			12/17/11 11:49 PM (-08:00)		
myrateplan	CO-1712-IAH-SFO	12/17/11 9:15 PM (-06:00)			12/17/11 11:49 PM (-08:00)		
helloflight	CO-1712-IAH-SFO	12/17/11 9:15 PM (-06:00)			12/17/11 11:49 PM (-08:00)		
flytecomm	CO-1712-IAH-SFO	12/17/11 9:15 PM (-06:00)			12/17/11 11:49 PM (-08:00)		
flightaware	CO-1712-IAH-SFO	2011-12-17 09:15PM CST	2011-12-17 09:52PM CST	 37 	2011-12-17 11:01PM PST	2011-12-17 11:16PM PST	 89 
wunderground	CO-1712-IAH-SFO	2011-12-17 09:15PM CST	2011-12-17 09:52PM CST	 37 	2011-12-17 11:01PM PST	2011-12-17 11:16PM PST	 89 
flights	CO-1712-IAH-SFO		2011-12-17 09:33 PM	37		2011-12-17 11:49 PM	89
businesstravellogue	CO-1712-IAH-SFO		2011-12-17 09:33 PM	37		2011-12-17 11:49 PM	89
flylouisville	CO-1712-IAH-SFO		2011-12-17 09:33 PM	37		2011-12-17 11:49 PM	89
flightstats	CO-1712-IAH-SFO	2011-12-17 9:15 PM	2011-12-17 9:33 PM		2011-12-17 11:49 PM	2011-12-17 11:28 PM (Estimated)	
quicktrip	CO-1712-IAH-SFO	2011-12-17 9:15 PM	2011-12-17 9:33 PM		2011-12-17 11:49 PM	2011-12-17 11:28 PM (Estimated)	
flightview	CO-1712-IAH-SFO		9:52 PMDec 17			11:20 PMDec 17	
panynj	CO-1712-IAH-SFO		9:52 PMDec 17			11:20 PMDec 17	
gofox	CO-1712-IAH-SFO		9:52 PMDec 17			11:20 PMDec 17	
foxbusiness	CO-1712-IAH-SFO		9:52 PMDec 17			11:20 PMDec 17	
allegiantair	CO-1712-IAH-SFO		9:52 PMDec 17			11:20 PMDec 17	
boston	CO-1712-IAH-SFO		9:52 PMDec 17			11:18 PMDec 17	
orbitz	CO-1712-IAH-SFO	9:15pDec 17	9:33pDec 17	 37	10:51pDec 17		 89
sfo	CO-1712-IAH-SFO				2011-12-17 11:49 PM		89
ifly	CO-1712-IAH-SFO	2011-12-17 9:15 PM	2011-12-17 9:33 PM		2011-12-17 11:49 PM	2011-12-17 11:28 PM (Estimated)	
usatoday	CO-1712-IAH-SFO		9:52 PMDec 17			11:18 PMDec 17	
flightarrival	CO-1712-IAH-SFO	2011-12-17 9:15 PM	2011-12-17 9:33 PM		2011-12-17 11:49 PM	2011-12-17 11:28 PM (Estimated)	
aa	AA-1974-LAX-BNA	December 17, 2011               11:40 AM    	December 17, 2011     	 47B	December 17, 2011               05:30 PM    	December 17, 2011     	 C2    
flightexplorer	AA-1974-LAX-BNA	12/17/2011 12:00PM PST			12/17/2011 5:30PM CST		
airtravelcenter	AA-1974-LAX-BNA		12/17/11 12:00 PM (-08:00)			12/17/11 5:30 PM (-06:00)	
myrateplan	AA-1974-LAX-BNA		12/17/11 12:00 PM (-08:00)			12/17/11 5:30 PM (-06:00)	
helloflight	AA-1974-LAX-BNA		12/17/11 12:00 PM (-08:00)			12/17/11 5:30 PM (-06:00)	
flytecomm	AA-1974-LAX-BNA		12/17/11 12:00 PM (-08:00)			12/17/11 5:30 PM (-06:00)	
flightaware	AA-1974-LAX-BNA	2011-12-17 11:40AM PST	2011-12-17 12:00PM PST	 47B 	2011-12-17 05:10PM CST	2011-12-17 05:30PM CST	 C2 
wunderground	AA-1974-LAX-BNA	2011-12-17 11:40AM PST	2011-12-17 12:00PM PST	 47B 	2011-12-17 05:10PM CST	2011-12-17 05:30PM CST	 C2 
flights	AA-1974-LAX-BNA	2011-12-17 11:40 AM		47B	2011-12-17 05:30 PM		C2
businesstravellogue	AA-1974-LAX-BNA	2011-12-17 11:40 AM		47B	2011-12-17 05:30 PM		C2
flylouisville	AA-1974-LAX-BNA	2011-12-17 11:40 AM		47B	2011-12-17 05:30 PM		C2
flightview	AA-1974-LAX-BNA	11:40 AMDec 17			5:10 PMDec 17		
panynj	AA-1974-LAX-BNA	11:40 AMDec 17			5:10 PMDec 17		
gofox	AA-1974-LAX-BNA	11:40 AMDec 17			5:10 PMDec 17		
foxbusiness	AA-1974-LAX-BNA	11:40 AMDec 17			5:10 PMDec 17		
allegiantair	AA-1974-LAX-BNA	11:40 AMDec 17			5:10 PMDec 17		
boston	AA-1974-LAX-BNA	11:40 AMDec 17			5:10 PMDec 17		
orbitz	AA-1974-LAX-BNA	11:40aDec 17		 47B	5:30pDec 17		 C2
CO	CO-1293-FLL-EWR	Sat., Dec.17, 2011 6:00 a.m.	Sat., Dec.17, 2011 6:00 a.m.		Sat., Dec.17, 2011 8:50 a.m.	Sat., Dec.17, 2011 8:59 a.m.	
flightexplorer	CO-1293-FLL-EWR		12/17/2011 6:23AM EST			12/17/2011 8:52AM EST	
airtravelcenter	CO-1293-FLL-EWR	12/17/11 6:00 AM (-05:00)			12/17/11 8:50 AM (-05:00)		
myrateplan	CO-1293-FLL-EWR	12/17/11 6:00 AM (-05:00)			12/17/11 8:50 AM (-05:00)		
helloflight	CO-1293-FLL-EWR	12/17/11 6:00 AM (-05:00)			12/17/11 8:50 AM (-05:00)		
flytecomm	CO-1293-FLL-EWR	12/17/11 6:00 AM (-05:00)			12/17/11 8:50 AM (-05:00)		
flightaware	CO-1293-FLL-EWR	2011-12-17 06:00AM EST	2011-12-17 06:24AM EST	 C3 	2011-12-17 08:31AM EST	2011-12-17 08:48AM EST	 C95 
wunderground	CO-1293-FLL-EWR	2011-12-17 06:00AM EST	2011-12-17 06:24AM EST	 C3 	2011-12-17 08:31AM EST	2011-12-17 08:48AM EST	 C95 
flights	CO-1293-FLL-EWR	06:00 AM  Sat 17-Dec-2011	06:00 AM  Sat 17-Dec-2011	C3	08:50 AM  Sat 17-Dec-2011	08:59 AM  Sat 17-Dec-2011	95
businesstravellogue	CO-1293-FLL-EWR	06:00 AM  Sat 17-Dec-2011	06:00 AM  Sat 17-Dec-2011	C3	08:50 AM  Sat 17-Dec-2011	08:59 AM  Sat 17-Dec-2011	95
flylouisville	CO-1293-FLL-EWR	06:00 AM  Sat 17-Dec-2011	06:00 AM  Sat 17-Dec-2011	C3	08:50 AM  Sat 17-Dec-2011	08:59 AM  Sat 17-Dec-2011	95
flightstats	CO-1293-FLL-EWR	2011-12-17 6:00 AM	2011-12-17 6:00 AM		2011-12-17 8:50 AM	2011-12-17 8:59 AM	
quicktrip	CO-1293-FLL-EWR	2011-12-17 6:00 AM	2011-12-17 6:00 AM		2011-12-17 8:50 AM	2011-12-17 8:59 AM	
world-flight-tracker	CO-1293-FLL-EWR	2011-12-17 6:00 AM	2011-12-17 6:00 AM		2011-12-17 8:50 AM	2011-12-17 8:59 AM	
flightview	CO-1293-FLL-EWR	6:00 AM, Dec 17	6:24 AM, Dec 17	Term 1 - C3	8:50 AM, Dec 17	8:59 AM, Dec 17	Term C - C95
panynj	CO-1293-FLL-EWR	6:00 AM, Dec 17	6:24 AM, Dec 17	Term 1 - C3	8:50 AM, Dec 17	8:59 AM, Dec 17	Term C - C95
gofox	CO-1293-FLL-EWR	6:00 AM, Dec 17	6:24 AM, Dec 17		8:50 AM, Dec 17	8:59 AM, Dec 17	
foxbusiness	CO-1293-FLL-EWR	6:00 AM, Dec 17	6:24 AM, Dec 17	Term 1 - C3	8:50 AM, Dec 17	8:59 AM, Dec 17	Term C - C95
allegiantair	CO-1293-FLL-EWR	6:00 AM, Dec 17	6:24 AM, Dec 17	Term 1 - C3	8:50 AM, Dec 17	8:59 AM, Dec 17	Term C - C95
boston	CO-1293-FLL-EWR	6:00 AM, Dec 17	6:24 AM, Dec 17		8:50 AM, Dec 17	8:49 AM, Dec 17	
orbitz	CO-1293-FLL-EWR	6:00aDec 17	6:00aDec 17	 C3	8:50aDec 17	8:59aDec 17	 C95
weather	CO-1293-FLL-EWR	2011-12-17 06:00 AM			2011-12-17 08:50 AM		
usatoday	CO-1293-FLL-EWR	2011-12-17 06:00 AM			2011-12-17 08:50 AM		
flightwise	CO-1293-FLL-EWR	2011-12-17 06:00AM EST	2011-12-17 06:24AM EST	 C3 	2011-12-17 08:31AM EST	2011-12-17 08:48AM EST	 C95 
ua	UA-3373-PHL-IAD	Sat, Dec 17 10:15 AM	Sat, Dec 17 10:14 AM            On Time	D7	Sat, Dec 17 11:18 AM	Sat, Dec 17 11:19 AM	A4D
airtravelcenter	UA-3373-PHL-IAD	12/17/11 10:15 AM (-05:00)			12/17/11 11:18 AM (-05:00)		
myrateplan	UA-3373-PHL-IAD	12/17/11 10:15 AM (-05:00)			12/17/11 11:18 AM (-05:00)		
helloflight	UA-3373-PHL-IAD	12/17/11 10:15 AM (-05:00)			12/17/11 11:18 AM (-05:00)		
flytecomm	UA-3373-PHL-IAD	12/17/11 10:15 AM (-05:00)			12/17/11 11:18 AM (-05:00)		
flightaware	UA-3373-PHL-IAD	2011-12-17 10:15AM EST	2011-12-17 10:40AM EST	 D7 	2011-12-17 11:02AM EST	2011-12-17 11:13AM EST	 A4D 
wunderground	UA-3373-PHL-IAD	2011-12-17 10:15AM EST	2011-12-17 10:40AM EST	 D7 	2011-12-17 11:02AM EST	2011-12-17 11:13AM EST	 A4D 
flights	UA-3373-PHL-IAD		2011-12-17 10:14 AM	D7		2011-12-17 11:19 AM	A4
businesstravellogue	UA-3373-PHL-IAD		2011-12-17 10:14 AM	D7		2011-12-17 11:19 AM	A4
flylouisville	UA-3373-PHL-IAD		2011-12-17 10:14 AM	D7		2011-12-17 11:19 AM	A4
flightview	UA-3373-PHL-IAD		10:40 AMDec 17			11:19 AMDec 17	
panynj	UA-3373-PHL-IAD		10:40 AMDec 17			11:19 AMDec 17	
gofox	UA-3373-PHL-IAD		10:40 AMDec 17			11:19 AMDec 17	
foxbusiness	UA-3373-PHL-IAD		10:40 AMDec 17			11:19 AMDec 17	
allegiantair	UA-3373-PHL-IAD		10:40 AMDec 17			11:19 AMDec 17	
boston	UA-3373-PHL-IAD		10:40 AMDec 17			11:14 AMDec 17	
orbitz	UA-3373-PHL-IAD	10:15aDec 17	10:14aDec 17	 D7	11:18aDec 17	11:19aDec 17	 A4D
iad	UA-3373-PHL-IAD				2011-12-17 11:18 	2011-12-17 11:19 	
mytripandmore	UA-3373-PHL-IAD	10:15aDec 17	10:14aDec 17	 D7	11:18aDec 17	11:19aDec 17	 A4D
aa	AA-1920-LAX-SFO	December 17, 2011               07:00 AM    	December 17, 2011               06:57 AM    	 45	December 17, 2011               08:15 AM    	December 17, 2011               08:06 AM    	 55    
airtravelcenter	AA-1920-LAX-SFO		12/17/11 7:15 AM (-08:00)			12/17/11 7:59 AM (-08:00)	
myrateplan	AA-1920-LAX-SFO		12/17/11 7:15 AM (-08:00)			12/17/11 7:59 AM (-08:00)	
helloflight	AA-1920-LAX-SFO		12/17/11 7:15 AM (-08:00)			12/17/11 7:59 AM (-08:00)	
flytecomm	AA-1920-LAX-SFO		12/17/11 7:15 AM (-08:00)			12/17/11 7:59 AM (-08:00)	
flightaware	AA-1920-LAX-SFO	2011-12-17 07:00AM PST	2011-12-17 07:15AM PST	 45 	2011-12-17 08:08AM PST	2011-12-17 08:03AM PST	 55 
wunderground	AA-1920-LAX-SFO	2011-12-17 07:00AM PST	2011-12-17 07:15AM PST	 45 	2011-12-17 08:08AM PST	2011-12-17 08:03AM PST	 55 
flights	AA-1920-LAX-SFO	07:00 AM  Sat 17-Dec-2011	06:57 AM  Sat 17-Dec-2011	45	08:15 AM  Sat 17-Dec-2011	08:06 AM  Sat 17-Dec-2011	55
businesstravellogue	AA-1920-LAX-SFO	07:00 AM  Sat 17-Dec-2011	06:57 AM  Sat 17-Dec-2011	45	08:15 AM  Sat 17-Dec-2011	08:06 AM  Sat 17-Dec-2011	55
flylouisville	AA-1920-LAX-SFO	07:00 AM  Sat 17-Dec-2011	06:57 AM  Sat 17-Dec-2011	45	08:15 AM  Sat 17-Dec-2011	08:06 AM  Sat 17-Dec-2011	55
flightstats	AA-1920-LAX-SFO	2011-12-17 7:00 AM	2011-12-17 6:57 AM		2011-12-17 8:15 AM	2011-12-17 8:06 AM	
quicktrip	AA-1920-LAX-SFO	2011-12-17 7:00 AM	2011-12-17 6:57 AM		2011-12-17 8:15 AM	2011-12-17 8:06 AM	
world-flight-tracker	AA-1920-LAX-SFO	2011-12-17 7:00 AM	2011-12-17 6:57 AM		2011-12-17 8:15 AM	2011-12-17 8:06 AM	
flightview	AA-1920-LAX-SFO	7:00 AM, Dec 17	7:15 AM, Dec 17	Terminal 4 - 45	8:15 AM, Dec 17	8:06 AM, Dec 17	Terminal 2 - 55
panynj	AA-1920-LAX-SFO	7:00 AM, Dec 17	7:15 AM, Dec 17	Terminal 4 - 45	8:15 AM, Dec 17	8:06 AM, Dec 17	Terminal 2 - 55
gofox	AA-1920-LAX-SFO	7:00 AM, Dec 17	7:15 AM, Dec 17		8:15 AM, Dec 17	8:06 AM, Dec 17	
foxbusiness	AA-1920-LAX-SFO	7:00 AM, Dec 17	7:15 AM, Dec 17	Terminal 4 - 45	8:15 AM, Dec 17	8:06 AM, Dec 17	Terminal 2 - 55
allegiantair	AA-1920-LAX-SFO	7:00 AM, Dec 17	7:15 AM, Dec 17	Terminal 4 - 45	8:15 AM, Dec 17	8:06 AM, Dec 17	Terminal 2 - 55
boston	AA-1920-LAX-SFO	7:00 AM, Dec 17	7:15 AM, Dec 17		8:15 AM, Dec 17	8:04 AM, Dec 17	
travelocity	AA-1920-LAX-SFO	Dec 17 - 7:00am	Dec 17 - 6:57am	45/T4	Dec 17 - 8:15am	Dec 17 - 8:06am	55
orbitz	AA-1920-LAX-SFO	7:00aDec 17	6:57aDec 17	 45	8:15aDec 17	8:06aDec 17	 55
weather	AA-1920-LAX-SFO	2011-12-17 07:00 AM	2011-12-17 07:15 AM		2011-12-17 08:15 AM	2011-12-17 08:03 AM	
sfo	AA-1920-LAX-SFO				2011-12-17 8:15 AM		55
ifly	AA-1920-LAX-SFO	2011-12-17 7:00 AM	2011-12-17 6:57 AM		2011-12-17 8:15 AM	2011-12-17 8:06 AM	
flightarrival	AA-1920-LAX-SFO	7:00 AM, Dec 17	7:15 AM, Dec 17		8:15 AM, Dec 17	8:04 AM, Dec 17	
aa	AA-1572-DFW-IAD	December 17, 2011               08:10 AM    	December 17, 2011               08:06 AM    	 C11	December 17, 2011               11:50 AM    	December 17, 2011               11:40 AM    	 B71    
airtravelcenter	AA-1572-DFW-IAD		12/17/11 8:20 AM (-06:00)			12/17/11 11:28 AM (-05:00)	
myrateplan	AA-1572-DFW-IAD		12/17/11 8:20 AM (-06:00)			12/17/11 11:28 AM (-05:00)	
helloflight	AA-1572-DFW-IAD		12/17/11 8:20 AM (-06:00)			12/17/11 11:28 AM (-05:00)	
flytecomm	AA-1572-DFW-IAD		12/17/11 8:20 AM (-06:00)			12/17/11 11:28 AM (-05:00)	
flightaware	AA-1572-DFW-IAD	2011-12-17 08:10AM CST	2011-12-17 08:20AM CST	 C11 	2011-12-17 11:35AM EST	2011-12-17 11:35AM EST	 B71 
wunderground	AA-1572-DFW-IAD	2011-12-17 08:10AM CST	2011-12-17 08:20AM CST	 C11 	2011-12-17 11:35AM EST	2011-12-17 11:35AM EST	 B71 
flights	AA-1572-DFW-IAD		2011-12-17 08:06 AM	C11		2011-12-17 11:40 AM	B71
businesstravellogue	AA-1572-DFW-IAD		2011-12-17 08:06 AM	C11		2011-12-17 11:40 AM	B71
flylouisville	AA-1572-DFW-IAD		2011-12-17 08:06 AM	C11		2011-12-17 11:40 AM	B71
flightstats	AA-1572-DFW-IAD	2011-12-17 8:10 AM	2011-12-17 8:06 AM		2011-12-17 11:50 AM	2011-12-17 11:40 AM	
quicktrip	AA-1572-DFW-IAD	2011-12-17 8:10 AM	2011-12-17 8:06 AM		2011-12-17 11:50 AM	2011-12-17 11:40 AM	
flightview	AA-1572-DFW-IAD		8:19 AMDec 17			11:35 AMDec 17	
panynj	AA-1572-DFW-IAD		8:19 AMDec 17			11:35 AMDec 17	
gofox	AA-1572-DFW-IAD		8:19 AMDec 17			11:35 AMDec 17	
foxbusiness	AA-1572-DFW-IAD		8:19 AMDec 17			11:35 AMDec 17	
allegiantair	AA-1572-DFW-IAD		8:19 AMDec 17			11:35 AMDec 17	
boston	AA-1572-DFW-IAD		8:19 AMDec 17			11:35 AMDec 17	
orbitz	AA-1572-DFW-IAD	8:10aDec 17	8:06aDec 17	 C11	11:50aDec 17	11:40aDec 17	 B71
iad	AA-1572-DFW-IAD				2011-12-17 11:50 	2011-12-17 11:40 	
usatoday	AA-1572-DFW-IAD	2011-12-17 8:10 AM	2011-12-17 8:06 AM		2011-12-17 11:50 AM	2011-12-17 11:40 AM	
flightwise	AA-1572-DFW-IAD	2011-12-17 08:10AM CST	2011-12-17 08:20AM CST	 C11 	2011-12-17 11:35AM EST	2011-12-17 11:35AM EST	 B71 
flightarrival	AA-1572-DFW-IAD		8:19 AMDec 17			11:35 AMDec 17	
ua	UA-4379-MTY-IAH	Sat, Dec 17 3:08 PM	Sat, Dec 17 3:08 PM            On Time	--	Sat, Dec 17 4:28 PM	Sat, Dec 17 4:47 PM	D-2
airtravelcenter	UA-4379-MTY-IAH	12/17/11 3:08 PM (-06:00)			12/17/11 4:28 PM (-06:00)		
myrateplan	UA-4379-MTY-IAH	12/17/11 3:08 PM (-06:00)			12/17/11 4:28 PM (-06:00)		
helloflight	UA-4379-MTY-IAH	12/17/11 3:08 PM (-06:00)			12/17/11 4:28 PM (-06:00)		
flytecomm	UA-4379-MTY-IAH	12/17/11 3:08 PM (-06:00)			12/17/11 4:28 PM (-06:00)		
flights	UA-4379-MTY-IAH	2011-12-17 03:08 PM		11	2011-12-17 04:28 PM		2
businesstravellogue	UA-4379-MTY-IAH	2011-12-17 03:08 PM		11	2011-12-17 04:28 PM		2
flylouisville	UA-4379-MTY-IAH	2011-12-17 03:08 PM		11	2011-12-17 04:28 PM		2
flightview	UA-4379-MTY-IAH	3:08 PMDec 17			4:47 PMDec 17		
panynj	UA-4379-MTY-IAH	3:08 PMDec 17			4:47 PMDec 17		
gofox	UA-4379-MTY-IAH	3:08 PMDec 17			4:47 PMDec 17		
foxbusiness	UA-4379-MTY-IAH	3:08 PMDec 17			4:47 PMDec 17		
allegiantair	UA-4379-MTY-IAH	3:08 PMDec 17			4:47 PMDec 17		
boston	UA-4379-MTY-IAH	3:08 PMDec 17			4:28 PMDec 17		
orbitz	UA-4379-MTY-IAH	3:08pDec 17		 -	5:06pDec 17		 -
usatoday	UA-4379-MTY-IAH	3:08 PMDec 17			4:28 PMDec 17		
aa	AA-1072-DFW-OMA	December 17, 2011               06:30 PM    	December 17, 2011               06:27 PM    	 C2	December 17, 2011               08:15 PM    	December 17, 2011               08:15 PM    	 A7    
flightexplorer	AA-1072-DFW-OMA		12/17/2011 6:45PM CST			12/17/2011 8:13PM CST	
airtravelcenter	AA-1072-DFW-OMA		12/17/11 6:45 PM (-06:00)			12/17/11 8:13 PM (-06:00)	
myrateplan	AA-1072-DFW-OMA		12/17/11 6:45 PM (-06:00)			12/17/11 8:13 PM (-06:00)	
helloflight	AA-1072-DFW-OMA		12/17/11 6:45 PM (-06:00)			12/17/11 8:13 PM (-06:00)	
flytecomm	AA-1072-DFW-OMA		12/17/11 6:45 PM (-06:00)			12/17/11 8:13 PM (-06:00)	
flightaware	AA-1072-DFW-OMA	2011-12-17 06:30PM CST	2011-12-17 06:45PM CST	 C2 	2011-12-17 08:06PM CST	2011-12-17 08:11PM CST	 A7 
wunderground	AA-1072-DFW-OMA	2011-12-17 06:30PM CST	2011-12-17 06:45PM CST	 C2 	2011-12-17 08:06PM CST	2011-12-17 08:11PM CST	 A7 
flights	AA-1072-DFW-OMA		2011-12-17 06:27 PM	C2		2011-12-17 08:15 PM	A7
businesstravellogue	AA-1072-DFW-OMA		2011-12-17 06:27 PM	C2		2011-12-17 08:15 PM	A7
flylouisville	AA-1072-DFW-OMA		2011-12-17 06:27 PM	C2		2011-12-17 08:15 PM	A7
flightstats	AA-1072-DFW-OMA	2011-12-17 6:30 PM	2011-12-17 6:27 PM		2011-12-17 8:15 PM	2011-12-17 8:15 PM	
quicktrip	AA-1072-DFW-OMA	2011-12-17 6:30 PM	2011-12-17 6:27 PM		2011-12-17 8:15 PM	2011-12-17 8:15 PM	
flightview	AA-1072-DFW-OMA		6:45 PMDec 17			8:12 PMDec 17	
panynj	AA-1072-DFW-OMA		6:45 PMDec 17			8:12 PMDec 17	
gofox	AA-1072-DFW-OMA		6:45 PMDec 17			8:12 PMDec 17	
foxbusiness	AA-1072-DFW-OMA		6:45 PMDec 17			8:12 PMDec 17	
allegiantair	AA-1072-DFW-OMA		6:45 PMDec 17			8:12 PMDec 17	
boston	AA-1072-DFW-OMA		6:45 PMDec 17			8:12 PMDec 17	
orbitz	AA-1072-DFW-OMA	6:30pDec 17	6:27pDec 17	 C2	8:15pDec 17	8:15pDec 17	 A7
