aa	AA-1007-TPA-MIA	12/02/2011 01:55 PM	12/02/2011 02:13 PM	F78	12/02/2011 03:00 PM	12/02/2011 03:05 PM	D5
travelocity	CO-1688-IAH-DTW	Dec 02 - 4:20pm	Dec 02 - 4:16pm	C-18	Dec 02 - 8:15pm	Dec 02 - 7:55pm	D-8
orbitz	CO-1688-IAH-DTW	4:20pDec 2	4:16pDec 2	 C-18	8:15pDec 2	7:55pDec 2	 D-8
weather	CO-1688-IAH-DTW	2011-12-02 04:20 PM			2011-12-02 08:15 PM		
usatoday	CO-1688-IAH-DTW	2011-12-02 4:20 PM	2011-12-02 4:16 PM		2011-12-02 8:15 PM	2011-12-02 7:55 PM	
aa	AA-3715-ORD-PHL	12/02/2011 10:30 PM		H5	12/03/2011 01:15 AM		A7
flightexplorer	AA-3715-ORD-PHL		12/1/2011 10:50PM CST			12/2/2011 1:13AM EST	
flightexplorer	AA-3715-ORD-PHL	12/2/2011 10:30PM CST			12/3/2011 1:15AM EST		
airtravelcenter	AA-3715-ORD-PHL		12/2/11 10:50 PM (-06:00)			12/3/11 1:19 AM (-05:00)	
myrateplan	AA-3715-ORD-PHL		12/2/11 10:50 PM (-06:00)			12/3/11 1:19 AM (-05:00)	
helloflight	AA-3715-ORD-PHL		12/2/11 10:50 PM (-06:00)			12/3/11 1:19 AM (-05:00)	
flytecomm	AA-3715-ORD-PHL		12/2/11 10:50 PM (-06:00)			12/3/11 1:19 AM (-05:00)	
flightaware	AA-3715-ORD-PHL	2011-12-02 10:30PM CST	2011-12-02 10:50PM CST		2011-12-02 12:59AM EST	2011-12-02 01:19AM EST	
wunderground	AA-3715-ORD-PHL	2011-12-02 10:30PM CST	2011-12-02 10:50PM CST		2011-12-02 12:59AM EST	2011-12-02 01:19AM EST	
flights	AA-3715-ORD-PHL	10:30 PM  Fri 02-Dec-2011		H5	01:15 AM  Sat 03-Dec-2011		7
businesstravellogue	AA-3715-ORD-PHL	10:30 PM  Fri 02-Dec-2011		H5	01:15 AM  Sat 03-Dec-2011		7
flylouisville	AA-3715-ORD-PHL	10:30 PM  Fri 02-Dec-2011		H5	01:15 AM  Sat 03-Dec-2011		7
flightstats	AA-3715-ORD-PHL	2011-12-02 10:30 PM	2011-12-02 10:50 PM (Estimated runway)		2011-12-02 1:15 AM	2011-12-02 1:19 AM (Estimated runway)	
quicktrip	AA-3715-ORD-PHL	2011-12-02 10:30 PM	2011-12-02 10:50 PM (Estimated runway)		2011-12-02 1:15 AM	2011-12-02 1:19 AM (Estimated runway)	
world-flight-tracker	AA-3715-ORD-PHL	2011-12-02 10:30 PM	2011-12-02 10:50 PM (Estimated runway)		2011-12-02 1:15 AM	2011-12-02 1:19 AM (Estimated runway)	
flightview	AA-3715-ORD-PHL	10:30 PM, Dec 02		H5	1:15 AM, Dec 03		Terminal A
panynj	AA-3715-ORD-PHL	10:30 PM, Dec 02		H5	1:15 AM, Dec 03		Terminal A
gofox	AA-3715-ORD-PHL	10:30 PM, Dec 02			1:15 AM, Dec 03		
foxbusiness	AA-3715-ORD-PHL	10:30 PM, Dec 02		H5	1:15 AM, Dec 03		Terminal A
allegiantair	AA-3715-ORD-PHL	10:30 PM, Dec 02		H5	1:15 AM, Dec 03		Terminal A
boston	AA-3715-ORD-PHL	10:30 PM, Dec 02	Not Available		1:15 AM, Dec 03	Not Available	
travelocity	AA-3715-ORD-PHL	Dec 02 - 10:30pm	Dec 02 - Not Available	H5/T3	Dec 03 - 1:15am	Dec 03 - Not Available	A7/A
orbitz	AA-3715-ORD-PHL	10:30pDec 2		 H5	1:15aDec 3		 A7
weather	AA-3715-ORD-PHL	2011-12-02 10:30 PM			2011-12-02 01:15 AM		
ord	AA-3715-ORD-PHL	2011-12-02 10:30 PM		H5	2011-12-02 12/3 1:15 AM		7
usatoday	AA-3715-ORD-PHL	2011-12-02 10:30 PM			2011-12-02 01:15 AM		
mytripandmore	AA-3715-ORD-PHL	10:30pDec 2		 H5	1:15aDec 3		 A7
flightarrival	AA-3715-ORD-PHL	2011-12-02 10:30 PM			2011-12-02 01:15 AM		
aa	AA-1217-FLL-DFW	12/02/2011 11:00 AM	12/02/2011 11:08 AM	E2	12/02/2011 01:15 PM	12/02/2011 01:05 PM	D22
flightexplorer	AA-1217-FLL-DFW		12/2/2011 11:08AM EST			12/2/2011 12:56PM CST	
airtravelcenter	AA-1217-FLL-DFW		12/2/11 11:08 AM (-05:00)			12/2/11 12:56 PM (-06:00)	
myrateplan	AA-1217-FLL-DFW		12/2/11 11:08 AM (-05:00)			12/2/11 12:56 PM (-06:00)	
helloflight	AA-1217-FLL-DFW		12/2/11 11:08 AM (-05:00)			12/2/11 12:56 PM (-06:00)	
flytecomm	AA-1217-FLL-DFW		12/2/11 11:08 AM (-05:00)			12/2/11 12:56 PM (-06:00)	
flightaware	AA-1217-FLL-DFW	2011-12-02 11:00AM EST	2011-12-02 11:08AM EST	 E2 	2011-12-02 12:47PM CST	2011-12-02 12:56PM CST	 D22 
wunderground	AA-1217-FLL-DFW	2011-12-02 11:00AM EST	2011-12-02 11:08AM EST	 E2 	2011-12-02 12:47PM CST	2011-12-02 12:56PM CST	 D22 
flights	AA-1217-FLL-DFW	11:00 AM  Fri 02-Dec-2011	11:08 AM  Fri 02-Dec-2011	E2	01:15 PM  Fri 02-Dec-2011	01:05 PM  Fri 02-Dec-2011	D22
businesstravellogue	AA-1217-FLL-DFW	11:00 AM  Fri 02-Dec-2011	11:08 AM  Fri 02-Dec-2011	E2	01:15 PM  Fri 02-Dec-2011	01:05 PM  Fri 02-Dec-2011	D22
flylouisville	AA-1217-FLL-DFW	11:00 AM  Fri 02-Dec-2011	11:08 AM  Fri 02-Dec-2011	E2	01:15 PM  Fri 02-Dec-2011	01:05 PM  Fri 02-Dec-2011	D22
world-flight-tracker	AA-1217-FLL-DFW	2011-12-02 11:00 AM	2011-12-02 11:08 AM		2011-12-02 1:15 PM	2011-12-02 1:05 PM	
flightview	AA-1217-FLL-DFW	11:00 AM, Dec 02	11:08 AM, Dec 02	Terminal 3 - E2	1:15 PM, Dec 02	12:53 PM, Dec 02	D22
panynj	AA-1217-FLL-DFW	11:00 AM, Dec 02	11:08 AM, Dec 02	Terminal 3 - E2	1:15 PM, Dec 02	12:53 PM, Dec 02	D22
gofox	AA-1217-FLL-DFW	11:00 AM, Dec 02	11:08 AM, Dec 02		1:15 PM, Dec 02	12:53 PM, Dec 02	
foxbusiness	AA-1217-FLL-DFW	11:00 AM, Dec 02	11:08 AM, Dec 02	Terminal 3 - E2	1:15 PM, Dec 02	12:53 PM, Dec 02	D22
allegiantair	AA-1217-FLL-DFW	11:00 AM, Dec 02	11:08 AM, Dec 02	Terminal 3 - E2	1:15 PM, Dec 02	12:53 PM, Dec 02	D22
boston	AA-1217-FLL-DFW	11:00 AM, Dec 02	11:08 AM, Dec 02		1:15 PM, Dec 02	12:53 PM, Dec 02	
travelocity	AA-1217-FLL-DFW	Dec 02 - 11:00am	Dec 02 - 10:54am	E2	Dec 02 - 1:15pm	Dec 02 - 1:05pm	D22/D
orbitz	AA-1217-FLL-DFW	11:00aDec 2	10:54aDec 2	 E2	1:15pDec 2	1:05pDec 2	 D22
weather	AA-1217-FLL-DFW	2011-12-02 11:00 AM	2011-12-02 11:08 AM		2011-12-02 01:15 PM	2011-12-02 12:52 PM	
dfw	AA-1217-FLL-DFW				2011-12-02 1:15 pm		D22
usatoday	AA-1217-FLL-DFW	2011-12-02 11:00 AM	2011-12-02 11:08 AM		2011-12-02 01:15 PM	2011-12-02 12:52 PM	
mytripandmore	AA-1217-FLL-DFW	11:00aDec 2	10:54aDec 2	 E2	1:15pDec 2	1:05pDec 2	 D22
flightwise	AA-1217-FLL-DFW	2011-12-02 11:00AM EST	2011-12-02 11:08AM EST	 E2 	2011-12-02 12:47PM CST	2011-12-02 12:56PM CST	 D22 
ua	UA-931-LHR-SFO	Fri, Dec 2 1:35 PM	Fri, Dec 2 1:38 PM	247	Fri, Dec 2 4:26 PM	Fri, Dec 2 4:05 PM	96
airtravelcenter	UA-931-LHR-SFO		12/2/11 1:58 PM (-00:00)			12/1/11 3:50 PM (-08:00)	
myrateplan	UA-931-LHR-SFO		12/2/11 1:58 PM (-00:00)			12/1/11 3:50 PM (-08:00)	
helloflight	UA-931-LHR-SFO		12/2/11 1:58 PM (-00:00)			12/1/11 3:50 PM (-08:00)	
flytecomm	UA-931-LHR-SFO		12/2/11 1:58 PM (-00:00)			12/1/11 3:50 PM (-08:00)	
flights	UA-931-LHR-SFO		2011-12-02 01:38 PM	47		2011-12-02 04:05 PM	G96
businesstravellogue	UA-931-LHR-SFO		2011-12-02 01:38 PM	47		2011-12-02 04:05 PM	G96
flylouisville	UA-931-LHR-SFO		2011-12-02 01:38 PM	47		2011-12-02 04:05 PM	G96
flightview	UA-931-LHR-SFO		1:56 PMDec 02			4:05 PMDec 02	
panynj	UA-931-LHR-SFO		1:56 PMDec 02			4:05 PMDec 02	
gofox	UA-931-LHR-SFO		1:56 PMDec 02			4:05 PMDec 02	
foxbusiness	UA-931-LHR-SFO		1:56 PMDec 02			4:05 PMDec 02	
allegiantair	UA-931-LHR-SFO		1:56 PMDec 02			4:05 PMDec 02	
boston	UA-931-LHR-SFO		1:56 PMDec 02			4:01 PMDec 02	
travelocity	UA-931-LHR-SFO	Dec 02 - Not Available	Dec 02 - 1:56pm	247	Dec 02 - Not Available	Dec 02 - 4:05pm	96
orbitz	UA-931-LHR-SFO	1:35pDec 2	1:38pDec 2	 247	4:26pDec 2	4:05pDec 2	 96
weather	UA-931-LHR-SFO	2011-12-02 01:35 PM			2011-12-02 04:26 PM		
usatoday	UA-931-LHR-SFO	2011-12-02 01:35 PM			2011-12-02 04:26 PM		
ua	UA-828-SFO-ORD	Fri, Dec 2 11:08 PM	Fri, Dec 2 11:08 PM            On Time	74	Sat, Dec 3 5:11 AM	Sat, Dec 3 5:11 AM	B11
flightexplorer	UA-828-SFO-ORD		12/1/2011 11:27PM PST			12/2/2011 5:19AM CST	
flightexplorer	UA-828-SFO-ORD	12/2/2011 11:08PM PST			12/3/2011 5:11AM CST		
airtravelcenter	UA-828-SFO-ORD		12/2/11 11:12 PM (-08:00)			12/3/11 4:53 AM (-06:00)	
myrateplan	UA-828-SFO-ORD		12/2/11 11:12 PM (-08:00)			12/3/11 4:53 AM (-06:00)	
helloflight	UA-828-SFO-ORD		12/2/11 11:12 PM (-08:00)			12/3/11 4:53 AM (-06:00)	
flytecomm	UA-828-SFO-ORD		12/2/11 11:12 PM (-08:00)			12/3/11 4:53 AM (-06:00)	
flights	UA-828-SFO-ORD	2011-12-02 11:08 PM			2011-12-02 05:11 AM		
businesstravellogue	UA-828-SFO-ORD	2011-12-02 11:08 PM			2011-12-02 05:11 AM		
flylouisville	UA-828-SFO-ORD	2011-12-02 11:08 PM			2011-12-02 05:11 AM		
flightstats	UA-828-SFO-ORD	2011-12-02 11:08 PM	2011-12-02 11:12 PM (Estimated runway)		2011-12-02 5:11 AM	2011-12-02 4:53 AM (Estimated runway)	
quicktrip	UA-828-SFO-ORD	2011-12-02 11:08 PM	2011-12-02 11:12 PM (Estimated runway)		2011-12-02 5:11 AM	2011-12-02 4:53 AM (Estimated runway)	
flightview	UA-828-SFO-ORD	11:08 PMDec 02			5:11 AMDec 03		
panynj	UA-828-SFO-ORD	11:08 PMDec 02			5:11 AMDec 03		
gofox	UA-828-SFO-ORD	11:08 PMDec 02			5:11 AMDec 03		
foxbusiness	UA-828-SFO-ORD	11:08 PMDec 02			5:11 AMDec 03		
allegiantair	UA-828-SFO-ORD	11:08 PMDec 02			5:11 AMDec 03		
boston	UA-828-SFO-ORD	11:08 PMDec 02			5:11 AMDec 03		
orbitz	UA-828-SFO-ORD	11:08pDec 2		 74	5:11aDec 3		 B11
sfo	UA-828-SFO-ORD	2011-12-02 11:08 PM					
ord	UA-828-SFO-ORD	2011-12-02 11/30 11:08 PM		75	2011-12-02 12/1 5:11 AM		B14
usatoday	UA-828-SFO-ORD	11:08 PMDec 02			5:11 AMDec 03		
flightarrival	UA-828-SFO-ORD	11:08 PMDec 02			5:11 AMDec 03		
ua	UA-2748-CLT-IAH	Fri, Dec 2 2:50 PM	Fri, Dec 2 2:50 PM            Delayed	C17	Fri, Dec 2 4:40 PM	Fri, Dec 2 4:46 PM	A19
airtravelcenter	UA-2748-CLT-IAH		12/2/11 3:07 PM (-05:00)			12/2/11 4:24 PM (-06:00)	
myrateplan	UA-2748-CLT-IAH		12/2/11 3:07 PM (-05:00)			12/2/11 4:24 PM (-06:00)	
helloflight	UA-2748-CLT-IAH		12/2/11 3:07 PM (-05:00)			12/2/11 4:24 PM (-06:00)	
flytecomm	UA-2748-CLT-IAH		12/2/11 3:07 PM (-05:00)			12/2/11 4:24 PM (-06:00)	
flights	UA-2748-CLT-IAH		2011-12-02 02:49 PM	C17		2011-12-02 04:38 PM	19
businesstravellogue	UA-2748-CLT-IAH		2011-12-02 02:49 PM	C17		2011-12-02 04:38 PM	19
flylouisville	UA-2748-CLT-IAH		2011-12-02 02:49 PM	C17		2011-12-02 04:38 PM	19
flightstats	UA-2748-CLT-IAH	2011-12-02 2:50 PM	2011-12-02 2:49 PM		2011-12-02 4:40 PM	2011-12-02 4:38 PM	
quicktrip	UA-2748-CLT-IAH	2011-12-02 2:50 PM	2011-12-02 2:49 PM		2011-12-02 4:40 PM	2011-12-02 4:38 PM	
flightview	UA-2748-CLT-IAH		3:07 PMDec 02			4:33 PMDec 02	
panynj	UA-2748-CLT-IAH		3:07 PMDec 02			4:33 PMDec 02	
gofox	UA-2748-CLT-IAH		3:07 PMDec 02			4:33 PMDec 02	
foxbusiness	UA-2748-CLT-IAH		3:07 PMDec 02			4:33 PMDec 02	
allegiantair	UA-2748-CLT-IAH		3:07 PMDec 02			4:33 PMDec 02	
boston	UA-2748-CLT-IAH		3:07 PMDec 02			4:33 PMDec 02	
orbitz	UA-2748-CLT-IAH	2:50pDec 2	2:49pDec 2	 -	4:40pDec 2	4:46pDec 2	 -
aa	AA-1198-LAX-LAS	12/02/2011 08:20 PM		48A	12/02/2011 09:25 PM		D33
flightexplorer	AA-1198-LAX-LAS		12/2/2011 8:59PM PST			12/2/2011 9:51PM PST	
airtravelcenter	AA-1198-LAX-LAS		12/2/11 8:37 PM (-08:00)			12/2/11 9:29 PM (-08:00)	
myrateplan	AA-1198-LAX-LAS		12/2/11 8:37 PM (-08:00)			12/2/11 9:29 PM (-08:00)	
helloflight	AA-1198-LAX-LAS		12/2/11 8:37 PM (-08:00)			12/2/11 9:29 PM (-08:00)	
flytecomm	AA-1198-LAX-LAS		12/2/11 8:37 PM (-08:00)			12/2/11 9:29 PM (-08:00)	
flightaware	AA-1198-LAX-LAS	2011-12-02 08:20PM PST	2011-12-02 08:37PM PST	 48A 	2011-12-02 09:12PM PST	2011-12-02 09:29PM PST	 D33 
wunderground	AA-1198-LAX-LAS	2011-12-02 08:20PM PST	2011-12-02 08:37PM PST	 48A 	2011-12-02 09:12PM PST	2011-12-02 09:29PM PST	 D33 
flights	AA-1198-LAX-LAS	08:20 PM  Fri 02-Dec-2011		48A	09:25 PM  Fri 02-Dec-2011		D33
businesstravellogue	AA-1198-LAX-LAS	08:20 PM  Fri 02-Dec-2011		48A	09:25 PM  Fri 02-Dec-2011		D33
flylouisville	AA-1198-LAX-LAS	08:20 PM  Fri 02-Dec-2011		48A	09:25 PM  Fri 02-Dec-2011		D33
world-flight-tracker	AA-1198-LAX-LAS	2011-12-02 8:20 PM	2011-12-02 8:58 PM		2011-12-02 9:25 PM	2011-12-02 9:57 PM (Estimated)	
flightview	AA-1198-LAX-LAS	8:20 PM, Dec 02		Terminal T4 - 48A	9:25 PM, Dec 02		Terminal 1 - D33
panynj	AA-1198-LAX-LAS	8:20 PM, Dec 02		Terminal T4 - 48A	9:25 PM, Dec 02		Terminal 1 - D33
gofox	AA-1198-LAX-LAS	8:20 PM, Dec 02			9:25 PM, Dec 02		
foxbusiness	AA-1198-LAX-LAS	8:20 PM, Dec 02		Terminal T4 - 48A	9:25 PM, Dec 02		Terminal 1 - D33
allegiantair	AA-1198-LAX-LAS	8:20 PM, Dec 02		Terminal T4 - 48A	9:25 PM, Dec 02		Terminal 1 - D33
boston	AA-1198-LAX-LAS	8:20 PM, Dec 02	8:20 PM, Dec 02&nbsp(Estimated)		9:25 PM, Dec 02	9:12 PM, Dec 02&nbsp(Estimated)	
travelocity	AA-1198-LAX-LAS	Dec 02 - 8:20pm	Dec 02 - 8:41pm	48A/T4	Dec 02 - 9:25pm	Dec 02 - 9:57pm*	D33
orbitz	AA-1198-LAX-LAS	8:40pDec 2	8:41pDec 2	 48A	10:29pDec 2		 D33
weather	AA-1198-LAX-LAS	2011-12-02 08:20 PM			2011-12-02 09:25 PM		
usatoday	AA-1198-LAX-LAS	2011-12-02 08:20 PM			2011-12-02 09:25 PM		
flightwise	AA-1198-LAX-LAS	2011-12-02 08:20PM PST	2011-12-02 08:37PM PST	 48A 	2011-12-02 09:12PM PST	2011-12-02 09:29PM PST	 D33 
flightarrival	AA-1198-LAX-LAS	2011-12-02 08:20 PM			2011-12-02 09:25 PM		
ua	UA-819-IAD-ORD	Fri, Dec 2 5:18 PM	Fri, Dec 2 5:18 PM            On Time	C14	Fri, Dec 2 6:40 PM	Fri, Dec 2 6:40 PM	C19
flightexplorer	UA-819-IAD-ORD	12/2/2011 5:18PM EST			12/2/2011 6:40PM CST		
airtravelcenter	UA-819-IAD-ORD		12/2/11 5:28 PM (-05:00)			12/2/11 5:56 PM (-06:00)	
myrateplan	UA-819-IAD-ORD		12/2/11 5:28 PM (-05:00)			12/2/11 5:56 PM (-06:00)	
helloflight	UA-819-IAD-ORD		12/2/11 5:28 PM (-05:00)			12/2/11 5:56 PM (-06:00)	
flytecomm	UA-819-IAD-ORD		12/2/11 5:28 PM (-05:00)			12/2/11 5:56 PM (-06:00)	
flights	UA-819-IAD-ORD	2011-12-02 05:18 PM		C14	2011-12-02 06:40 PM		C19
businesstravellogue	UA-819-IAD-ORD	2011-12-02 05:18 PM		C14	2011-12-02 06:40 PM		C19
flylouisville	UA-819-IAD-ORD	2011-12-02 05:18 PM		C14	2011-12-02 06:40 PM		C19
flightview	UA-819-IAD-ORD	5:18 PMDec 02			6:40 PMDec 02		
panynj	UA-819-IAD-ORD	5:18 PMDec 02			6:40 PMDec 02		
gofox	UA-819-IAD-ORD	5:18 PMDec 02			6:40 PMDec 02		
foxbusiness	UA-819-IAD-ORD	5:18 PMDec 02			6:40 PMDec 02		
allegiantair	UA-819-IAD-ORD	5:18 PMDec 02			6:40 PMDec 02		
boston	UA-819-IAD-ORD	5:18 PMDec 02			6:40 PMDec 02		
orbitz	UA-819-IAD-ORD	5:18pDec 2		 C14	6:40pDec 2		 C19
iad	UA-819-IAD-ORD	2011-12-02 17:18 	2011-12-02 17:18 				
ord	UA-819-IAD-ORD	2011-12-02 5:18 PM		C14	2011-12-02 6:40 PM		C19
ua	UA-897-BOS-IAD	Fri, Dec 2 9:22 AM	Fri, Dec 2 9:21 AM	C15	Fri, Dec 2 11:08 AM	Fri, Dec 2 11:08 AM	C23
airtravelcenter	UA-897-BOS-IAD		12/2/11 9:40 AM (-05:00)			12/2/11 10:52 AM (-05:00)	
myrateplan	UA-897-BOS-IAD		12/2/11 9:40 AM (-05:00)			12/2/11 10:52 AM (-05:00)	
helloflight	UA-897-BOS-IAD		12/2/11 9:40 AM (-05:00)			12/2/11 10:52 AM (-05:00)	
flytecomm	UA-897-BOS-IAD		12/2/11 9:40 AM (-05:00)			12/2/11 10:52 AM (-05:00)	
flights	UA-897-BOS-IAD		2011-12-02 09:21 AM	C15		2011-12-02 11:08 AM	C23
businesstravellogue	UA-897-BOS-IAD		2011-12-02 09:21 AM	C15		2011-12-02 11:08 AM	C23
flylouisville	UA-897-BOS-IAD		2011-12-02 09:21 AM	C15		2011-12-02 11:08 AM	C23
flightstats	UA-897-BOS-IAD	2011-12-02 9:22 AM	2011-12-02 9:21 AM		2011-12-02 11:08 AM	2011-12-02 11:08 AM	
quicktrip	UA-897-BOS-IAD	2011-12-02 9:22 AM	2011-12-02 9:21 AM		2011-12-02 11:08 AM	2011-12-02 11:08 AM	
flightview	UA-897-BOS-IAD		9:41 AMDec 02			11:08 AMDec 02	
panynj	UA-897-BOS-IAD		9:41 AMDec 02			11:08 AMDec 02	
gofox	UA-897-BOS-IAD		9:41 AMDec 02			11:08 AMDec 02	
foxbusiness	UA-897-BOS-IAD		9:41 AMDec 02			11:08 AMDec 02	
allegiantair	UA-897-BOS-IAD		9:41 AMDec 02			11:08 AMDec 02	
boston	UA-897-BOS-IAD		9:41 AMDec 02			11:09 AMDec 02	
travelocity	UA-897-BOS-IAD	Dec 02 - Not Available	Dec 02 - 9:41am	C15	Dec 02 - Not Available	Dec 02 - 11:08am	C23
orbitz	UA-897-BOS-IAD	9:22aDec 2	9:21aDec 2	 C15	11:08aDec 2	11:08aDec 2	 C23
weather	UA-897-BOS-IAD	2011-12-02 09:22 AM	2011-12-02 09:41 AM		2011-12-02 11:08 AM	2011-12-02 10:52 AM	
usatoday	UA-897-BOS-IAD	2011-12-02 09:22 AM	2011-12-02 09:41 AM		2011-12-02 11:08 AM	2011-12-02 10:52 AM	
flightarrival	UA-897-BOS-IAD		9:41 AMDec 02			11:09 AMDec 02	
aa	AA-2495-BDL-DFW	12/02/2011 06:15 PM	12/02/2011 08:11 PM	A26	12/02/2011 09:25 PM	12/02/2011 10:54 PM	C7
airtravelcenter	AA-2495-BDL-DFW		12/2/11 8:11 PM (-05:00)			12/2/11 10:55 PM (-06:00)	
myrateplan	AA-2495-BDL-DFW		12/2/11 8:11 PM (-05:00)			12/2/11 10:55 PM (-06:00)	
helloflight	AA-2495-BDL-DFW		12/2/11 8:11 PM (-05:00)			12/2/11 10:55 PM (-06:00)	
flytecomm	AA-2495-BDL-DFW		12/2/11 8:11 PM (-05:00)			12/2/11 10:55 PM (-06:00)	
flights	AA-2495-BDL-DFW		2011-12-02 08:11 PM	26		2011-12-02 10:54 PM	C7
businesstravellogue	AA-2495-BDL-DFW		2011-12-02 08:11 PM	26		2011-12-02 10:54 PM	C7
flylouisville	AA-2495-BDL-DFW		2011-12-02 08:11 PM	26		2011-12-02 10:54 PM	C7
flightview	AA-2495-BDL-DFW		8:11 PMDec 02			10:51 PMDec 02	
panynj	AA-2495-BDL-DFW		8:11 PMDec 02			10:51 PMDec 02	
gofox	AA-2495-BDL-DFW		8:11 PMDec 02			10:51 PMDec 02	
foxbusiness	AA-2495-BDL-DFW		8:11 PMDec 02			10:51 PMDec 02	
allegiantair	AA-2495-BDL-DFW		8:11 PMDec 02			10:51 PMDec 02	
boston	AA-2495-BDL-DFW		8:11 PMDec 02			10:51 PMDec 02	
travelocity	AA-2495-BDL-DFW	Dec 02 - 6:15pm	Dec 02 - 8:04pm	A26	Dec 02 - 9:25pm	Dec 02 - 10:54pm	C7/C
orbitz	AA-2495-BDL-DFW	6:15pDec 2	8:04pDec 2	 A26	9:25pDec 2	10:54pDec 2	 C7
weather	AA-2495-BDL-DFW	2011-12-02 06:15 PM			2011-12-02 09:25 PM		
dfw	AA-2495-BDL-DFW				2011-12-02 9:25 pm		C7
mytripandmore	AA-2495-BDL-DFW	Dec 02 - 6:15pm	Dec 02 - 8:04pm	A26	Dec 02 - 9:25pm	Dec 02 - 10:54pm	C7/C
flightarrival	AA-2495-BDL-DFW	2011-12-02 06:15 PM			2011-12-02 09:25 PM		
CO	CO-4775-CVG-CLE	Fri., Dec.02, 2011 6:25 p.m.	Fri., Dec.02, 2011 6:15 p.m.		Fri., Dec.02, 2011 7:35 p.m.	Fri., Dec.02, 2011 7:18 p.m.	
airtravelcenter	CO-4775-CVG-CLE		12/2/11 6:20 PM (-05:00)			12/2/11 7:12 PM (-05:00)	
myrateplan	CO-4775-CVG-CLE		12/2/11 6:20 PM (-05:00)			12/2/11 7:12 PM (-05:00)	
helloflight	CO-4775-CVG-CLE		12/2/11 6:20 PM (-05:00)			12/2/11 7:12 PM (-05:00)	
flytecomm	CO-4775-CVG-CLE		12/2/11 6:20 PM (-05:00)			12/2/11 7:12 PM (-05:00)	
flightaware	CO-4775-CVG-CLE	2011-12-02 06:25PM EST	2011-12-02 06:21PM EST		2011-12-02 07:35PM EST	2011-12-02 07:09PM EST	
flightaware	CO-4775-CVG-CLE	2011-12-02 06:25PM EST	2011-12-02 06:21PM EST		2011-12-02 07:35PM EST	2011-12-02 07:09PM EST	
wunderground	CO-4775-CVG-CLE	2011-12-02 06:25PM EST	2011-12-02 06:21PM EST		2011-12-02 07:35PM EST	2011-12-02 07:09PM EST	
wunderground	CO-4775-CVG-CLE	2011-12-02 06:25PM EST	2011-12-02 06:21PM EST		2011-12-02 07:35PM EST	2011-12-02 07:09PM EST	
flights	CO-4775-CVG-CLE		2011-12-02 06:15 PM	2		2011-12-02 07:18 PM	D17A
businesstravellogue	CO-4775-CVG-CLE		2011-12-02 06:15 PM	2		2011-12-02 07:18 PM	D17A
flylouisville	CO-4775-CVG-CLE		2011-12-02 06:15 PM	2		2011-12-02 07:18 PM	D17A
flightstats	CO-4775-CVG-CLE	2011-12-02 6:25 PM	2011-12-02 6:15 PM		2011-12-02 7:35 PM	2011-12-02 7:18 PM	
quicktrip	CO-4775-CVG-CLE	2011-12-02 6:25 PM	2011-12-02 6:15 PM		2011-12-02 7:35 PM	2011-12-02 7:18 PM	
flightview	CO-4775-CVG-CLE		6:21 PMDec 02			7:18 PMDec 02	
panynj	CO-4775-CVG-CLE		6:21 PMDec 02			7:18 PMDec 02	
gofox	CO-4775-CVG-CLE		6:21 PMDec 02			7:18 PMDec 02	
foxbusiness	CO-4775-CVG-CLE		6:21 PMDec 02			7:18 PMDec 02	
allegiantair	CO-4775-CVG-CLE		6:21 PMDec 02			7:18 PMDec 02	
boston	CO-4775-CVG-CLE		6:21 PMDec 02			7:15 PMDec 02	
orbitz	CO-4775-CVG-CLE	6:25pDec 2	6:15pDec 2	 -	7:35pDec 2	7:18pDec 2	 -
usatoday	CO-4775-CVG-CLE	2011-12-02 6:25 PM	2011-12-02 6:15 PM		2011-12-02 7:35 PM	2011-12-02 7:18 PM	
mytripandmore	CO-4775-CVG-CLE	6:25pDec 2	6:15pDec 2	 -	7:35pDec 2	7:18pDec 2	 -
flightarrival	CO-4775-CVG-CLE	2011-12-02 6:25 PM	2011-12-02 6:15 PM		2011-12-02 7:35 PM	2011-12-02 7:18 PM	
ua	UA-867-SFO-LAX	Fri, Dec 2 11:35 AM	Fri, Dec 2 12:02 PM            Delayed	83	Fri, Dec 2 1:08 PM	Fri, Dec 2 1:32 PM	70B
flightexplorer	UA-867-SFO-LAX		12/2/2011 12:26PM PST			12/2/2011 1:20PM PST	
airtravelcenter	UA-867-SFO-LAX		12/2/11 12:28 PM (-08:00)			12/2/11 1:20 PM (-08:00)	
myrateplan	UA-867-SFO-LAX		12/2/11 12:28 PM (-08:00)			12/2/11 1:20 PM (-08:00)	
helloflight	UA-867-SFO-LAX		12/2/11 12:28 PM (-08:00)			12/2/11 1:20 PM (-08:00)	
flytecomm	UA-867-SFO-LAX		12/2/11 12:28 PM (-08:00)			12/2/11 1:20 PM (-08:00)	
flightaware	UA-867-SFO-LAX	2011-12-02 11:35AM PST	2011-12-02 12:27PM PST	 83 	2011-12-02 12:46PM PST	2011-12-02 01:18PM PST	 70B 
wunderground	UA-867-SFO-LAX	2011-12-02 11:35AM PST	2011-12-02 12:27PM PST	 83 	2011-12-02 12:46PM PST	2011-12-02 01:18PM PST	 70B 
flights	UA-867-SFO-LAX		2011-12-02 12:02 PM	83		2011-12-02 01:32 PM	70B
