aa	AA-1007-TPA-MIA	12/01/2011 01:55 PM	12/01/2011 02:07 PM	F78	12/01/2011 03:00 PM	12/01/2011 02:57 PM	D5
aa	AA-3827-ATL-ORD	12/01/2011 11:30 AM	12/01/2011 11:34 AM	T10	12/01/2011 12:45 PM	12/01/2011 12:15 PM	G9
flightexplorer	AA-3827-ATL-ORD		12/1/2011 11:35AM EST			12/1/2011 12:12PM CST	
airtravelcenter	AA-3827-ATL-ORD		12/1/11 11:34 AM (-05:00)			12/1/11 12:12 PM (-06:00)	
myrateplan	AA-3827-ATL-ORD		12/1/11 11:34 AM (-05:00)			12/1/11 12:12 PM (-06:00)	
helloflight	AA-3827-ATL-ORD		12/1/11 11:34 AM (-05:00)			12/1/11 12:12 PM (-06:00)	
flytecomm	AA-3827-ATL-ORD		12/1/11 11:34 AM (-05:00)			12/1/11 12:12 PM (-06:00)	
flightaware	AA-3827-ATL-ORD	2011-12-01 11:30AM EST	2011-12-01 11:34AM EST	 T10 	2011-12-01 12:35PM CST	2011-12-01 12:12PM CST	 G9 
wunderground	AA-3827-ATL-ORD	2011-12-01 11:30AM EST	2011-12-01 11:34AM EST	 T10 	2011-12-01 12:35PM CST	2011-12-01 12:12PM CST	 G9 
flights	AA-3827-ATL-ORD	11:30 AM  Thu 01-Dec-2011	11:34 AM  Thu 01-Dec-2011	T10	12:45 PM  Thu 01-Dec-2011	12:15 PM  Thu 01-Dec-2011	G9
businesstravellogue	AA-3827-ATL-ORD	11:30 AM  Thu 01-Dec-2011	11:34 AM  Thu 01-Dec-2011	T10	12:45 PM  Thu 01-Dec-2011	12:15 PM  Thu 01-Dec-2011	G9
flylouisville	AA-3827-ATL-ORD	11:30 AM  Thu 01-Dec-2011	11:34 AM  Thu 01-Dec-2011	T10	12:45 PM  Thu 01-Dec-2011	12:15 PM  Thu 01-Dec-2011	G9
flightstats	AA-3827-ATL-ORD	2011-12-01 11:30 AM	2011-12-01 11:34 AM		2011-12-01 12:45 PM	2011-12-01 12:15 PM	
quicktrip	AA-3827-ATL-ORD	2011-12-01 11:30 AM	2011-12-01 11:34 AM		2011-12-01 12:45 PM	2011-12-01 12:15 PM	
world-flight-tracker	AA-3827-ATL-ORD	2011-12-01 11:30 AM	2011-12-01 11:34 AM		2011-12-01 12:45 PM	2011-12-01 12:15 PM	
flightview	AA-3827-ATL-ORD	11:30 AM, Dec 01	11:35 AM, Dec 01	T10	12:45 PM, Dec 01	12:10 PM, Dec 01	G9
panynj	AA-3827-ATL-ORD	11:30 AM, Dec 01	11:35 AM, Dec 01	T10	12:45 PM, Dec 01	12:10 PM, Dec 01	G9
gofox	AA-3827-ATL-ORD	11:30 AM, Dec 01	11:35 AM, Dec 01		12:45 PM, Dec 01	12:10 PM, Dec 01	
foxbusiness	AA-3827-ATL-ORD	11:30 AM, Dec 01	11:35 AM, Dec 01	T10	12:45 PM, Dec 01	12:10 PM, Dec 01	G9
allegiantair	AA-3827-ATL-ORD	11:30 AM, Dec 01	11:35 AM, Dec 01	T10	12:45 PM, Dec 01	12:10 PM, Dec 01	G9
boston	AA-3827-ATL-ORD	11:30 AM, Dec 01	11:35 AM, Dec 01		12:45 PM, Dec 01	12:10 PM, Dec 01	
travelocity	AA-3827-ATL-ORD	Dec 01 - 11:30am	Dec 01 - 11:21am	T10	Dec 01 - 12:45pm	Dec 01 - 12:15pm	G9/T3
orbitz	AA-3827-ATL-ORD	11:30aDec 1	11:21aDec 1	 T10	12:45pDec 1	12:15pDec 1	 G9
weather	AA-3827-ATL-ORD	2011-12-01 11:30 AM			2011-12-01 12:45 PM		
ord	AA-3827-ATL-ORD	2011-12-01 11:30 AM		T10	2011-12-01 12:45 PM		G9
usatoday	AA-3827-ATL-ORD	2011-12-01 11:30 AM			2011-12-01 12:45 PM		
flightarrival	AA-3827-ATL-ORD	11:30 AM, Dec 01	11:35 AM, Dec 01		12:45 PM, Dec 01	12:10 PM, Dec 01	
ua	UA-5638-SFO-SBA	Thu, Dec 1 3:58 PM	Thu, Dec 1 3:54 PM	87A	Thu, Dec 1 5:15 PM	Thu, Dec 1 5:03 PM	5
flightexplorer	UA-5638-SFO-SBA		11/30/2011 4:08PM PST			12/1/2011 5:01PM PST	
airtravelcenter	UA-5638-SFO-SBA		12/1/11 4:08 PM (-08:00)			12/1/11 5:01 PM (-08:00)	
myrateplan	UA-5638-SFO-SBA		12/1/11 4:08 PM (-08:00)			12/1/11 5:01 PM (-08:00)	
helloflight	UA-5638-SFO-SBA		12/1/11 4:08 PM (-08:00)			12/1/11 5:01 PM (-08:00)	
flytecomm	UA-5638-SFO-SBA		12/1/11 4:08 PM (-08:00)			12/1/11 5:01 PM (-08:00)	
flights	UA-5638-SFO-SBA		2011-12-01 03:54 PM	87A		2011-12-01 05:03 PM	5
businesstravellogue	UA-5638-SFO-SBA		2011-12-01 03:54 PM	87A		2011-12-01 05:03 PM	5
flylouisville	UA-5638-SFO-SBA		2011-12-01 03:54 PM	87A		2011-12-01 05:03 PM	5
flightview	UA-5638-SFO-SBA		4:08 PMDec 01			5:03 PMDec 01	
panynj	UA-5638-SFO-SBA		4:08 PMDec 01			5:03 PMDec 01	
gofox	UA-5638-SFO-SBA		4:08 PMDec 01			5:03 PMDec 01	
foxbusiness	UA-5638-SFO-SBA		4:08 PMDec 01			5:03 PMDec 01	
allegiantair	UA-5638-SFO-SBA		4:08 PMDec 01			5:03 PMDec 01	
boston	UA-5638-SFO-SBA		4:08 PMDec 01			5:02 PMDec 01	
travelocity	UA-5638-SFO-SBA	Dec 01 - Not Available	Dec 01 - 4:08pm	87A	Dec 01 - Not Available	Dec 01 - 5:03pm	5
orbitz	UA-5638-SFO-SBA	3:58pDec 1	3:54pDec 1	 87A	5:15pDec 1	5:03pDec 1	 5
weather	UA-5638-SFO-SBA	2011-12-01 03:58 PM			2011-12-01 05:15 PM		
usatoday	UA-5638-SFO-SBA	2011-12-01 03:58 PM			2011-12-01 05:15 PM		
flightarrival	UA-5638-SFO-SBA	2011-12-01 03:58 PM			2011-12-01 05:15 PM		
aa	AA-932-UIO-MIA	12/01/2011 06:10 AM	12/01/2011 06:56 AM		12/01/2011 10:15 AM	12/01/2011 10:51 AM	E11
airtravelcenter	AA-932-UIO-MIA		12/1/11 10:10 AM (-05:00)			12/1/11 10:35 AM (-05:00)	
myrateplan	AA-932-UIO-MIA		12/1/11 10:10 AM (-05:00)			12/1/11 10:35 AM (-05:00)	
helloflight	AA-932-UIO-MIA		12/1/11 10:10 AM (-05:00)			12/1/11 10:35 AM (-05:00)	
flytecomm	AA-932-UIO-MIA		12/1/11 10:10 AM (-05:00)			12/1/11 10:35 AM (-05:00)	
flights	AA-932-UIO-MIA	06:10 AM  Thu 01-Dec-2011	06:56 AM  Thu 01-Dec-2011		10:15 AM  Thu 01-Dec-2011	10:51 AM  Thu 01-Dec-2011	
businesstravellogue	AA-932-UIO-MIA	06:10 AM  Thu 01-Dec-2011	06:56 AM  Thu 01-Dec-2011		10:15 AM  Thu 01-Dec-2011	10:51 AM  Thu 01-Dec-2011	
flylouisville	AA-932-UIO-MIA	06:10 AM  Thu 01-Dec-2011	06:56 AM  Thu 01-Dec-2011		10:15 AM  Thu 01-Dec-2011	10:51 AM  Thu 01-Dec-2011	
world-flight-tracker	AA-932-UIO-MIA	2011-12-01 6:10 AM	2011-12-01 6:56 AM		2011-12-01 10:15 AM	2011-12-01 10:51 AM	
flightview	AA-932-UIO-MIA	6:10 AM, Dec 01	6:27 AM, Dec 01		10:15 AM, Dec 01	10:51 AM, Dec 01	
panynj	AA-932-UIO-MIA	6:10 AM, Dec 01	6:27 AM, Dec 01		10:15 AM, Dec 01	10:51 AM, Dec 01	
gofox	AA-932-UIO-MIA	6:10 AM, Dec 01	6:27 AM, Dec 01		10:15 AM, Dec 01	10:51 AM, Dec 01	
foxbusiness	AA-932-UIO-MIA	6:10 AM, Dec 01	6:27 AM, Dec 01		10:15 AM, Dec 01	10:51 AM, Dec 01	
allegiantair	AA-932-UIO-MIA	6:10 AM, Dec 01	6:27 AM, Dec 01		10:15 AM, Dec 01	10:51 AM, Dec 01	
boston	AA-932-UIO-MIA	6:10 AM, Dec 01	6:27 AM, Dec 01		10:15 AM, Dec 01	10:43 AM, Dec 01	
travelocity	AA-932-UIO-MIA	Dec 01 - 6:10am	Dec 01 - 6:08am	Not provided by airline	Dec 01 - 10:15am	Dec 01 - 10:51am	E11
orbitz	AA-932-UIO-MIA	6:10aDec 1	6:08aDec 1	 -	10:15aDec 1	10:51aDec 1	 E11
mia	AA-932-UIO-MIA				10:15A 12-01-11	2011-12-01  10:51A	
usatoday	AA-932-UIO-MIA	6:10 AM, Dec 01	6:27 AM, Dec 01		10:15 AM, Dec 01	10:43 AM, Dec 01	
CO	CO-43-SFO-IAH	Thu., Dec.01, 2011 12:05 p.m.	Thu., Dec.01, 2011 12:33 p.m.		Thu., Dec.01, 2011 5:58 p.m.	Thu., Dec.01, 2011 6:15 p.m.	
airtravelcenter	CO-43-SFO-IAH	12/1/11 12:05 PM (-08:00)			12/1/11 5:58 PM (-06:00)		
myrateplan	CO-43-SFO-IAH	12/1/11 12:05 PM (-08:00)			12/1/11 5:58 PM (-06:00)		
helloflight	CO-43-SFO-IAH	12/1/11 12:05 PM (-08:00)			12/1/11 5:58 PM (-06:00)		
flytecomm	CO-43-SFO-IAH	12/1/11 12:05 PM (-08:00)			12/1/11 5:58 PM (-06:00)		
flights	CO-43-SFO-IAH		2011-12-01 12:33 PM	88		2011-12-01 06:15 PM	37
businesstravellogue	CO-43-SFO-IAH		2011-12-01 12:33 PM	88		2011-12-01 06:15 PM	37
flylouisville	CO-43-SFO-IAH		2011-12-01 12:33 PM	88		2011-12-01 06:15 PM	37
flightstats	CO-43-SFO-IAH	2011-12-01 12:05 PM	2011-12-01 12:33 PM		2011-12-01 5:58 PM	2011-12-01 6:15 PM	
quicktrip	CO-43-SFO-IAH	2011-12-01 12:05 PM	2011-12-01 12:33 PM		2011-12-01 5:58 PM	2011-12-01 6:15 PM	
flightview	CO-43-SFO-IAH		12:47 PMDec 01			6:15 PMDec 01	
panynj	CO-43-SFO-IAH		12:47 PMDec 01			6:15 PMDec 01	
gofox	CO-43-SFO-IAH		12:47 PMDec 01			6:15 PMDec 01	
foxbusiness	CO-43-SFO-IAH		12:47 PMDec 01			6:15 PMDec 01	
allegiantair	CO-43-SFO-IAH		12:47 PMDec 01			6:15 PMDec 01	
boston	CO-43-SFO-IAH		12:47 PMDec 01			6:05 PMDec 01	
orbitz	CO-43-SFO-IAH	12:05pDec 1	12:33pDec 1	 88	5:58pDec 1	6:15pDec 1	 37
weather	CO-43-SFO-IAH	2011-12-01 12:05 PM			2011-12-01 05:58 PM		
usatoday	CO-43-SFO-IAH	2011-12-01 12:05 PM			2011-12-01 05:58 PM		
mytripandmore	CO-43-SFO-IAH	12:05pDec 1	12:33pDec 1	 88	5:58pDec 1	6:15pDec 1	 37
CO	CO-1645-CLE-IAH	Thu., Dec.01, 2011 5:45 p.m.	Thu., Dec.01, 2011 6:08 p.m.		Thu., Dec.01, 2011 7:56 p.m.	Thu., Dec.01, 2011 8:20 p.m.	
flightexplorer	CO-1645-CLE-IAH		12/1/2011 6:16PM EST			12/1/2011 8:07PM CST	
airtravelcenter	CO-1645-CLE-IAH	12/1/11 5:45 PM (-05:00)			12/1/11 7:56 PM (-06:00)		
myrateplan	CO-1645-CLE-IAH	12/1/11 5:45 PM (-05:00)			12/1/11 7:56 PM (-06:00)		
helloflight	CO-1645-CLE-IAH	12/1/11 5:45 PM (-05:00)			12/1/11 7:56 PM (-06:00)		
flytecomm	CO-1645-CLE-IAH	12/1/11 5:45 PM (-05:00)			12/1/11 7:56 PM (-06:00)		
flightaware	CO-1645-CLE-IAH	2011-12-01 05:45PM EST	2011-12-01 06:17PM EST	 C7 	2011-12-01 07:39PM CST	2011-12-01 07:55PM CST	 39 
wunderground	CO-1645-CLE-IAH	2011-12-01 05:45PM EST	2011-12-01 06:17PM EST	 C7 	2011-12-01 07:39PM CST	2011-12-01 07:55PM CST	 39 
flights	CO-1645-CLE-IAH	05:45 PM  Thu 01-Dec-2011	06:08 PM  Thu 01-Dec-2011	C7	07:56 PM  Thu 01-Dec-2011	08:20 PM  Thu 01-Dec-2011	39
businesstravellogue	CO-1645-CLE-IAH	05:45 PM  Thu 01-Dec-2011	06:08 PM  Thu 01-Dec-2011	C7	07:56 PM  Thu 01-Dec-2011	08:20 PM  Thu 01-Dec-2011	39
flylouisville	CO-1645-CLE-IAH	05:45 PM  Thu 01-Dec-2011	06:08 PM  Thu 01-Dec-2011	C7	07:56 PM  Thu 01-Dec-2011	08:20 PM  Thu 01-Dec-2011	39
flightstats	CO-1645-CLE-IAH	2011-12-01 5:45 PM	2011-12-01 6:08 PM		2011-12-01 7:56 PM	2011-12-01 8:20 PM	
quicktrip	CO-1645-CLE-IAH	2011-12-01 5:45 PM	2011-12-01 6:08 PM		2011-12-01 7:56 PM	2011-12-01 8:20 PM	
world-flight-tracker	CO-1645-CLE-IAH	2011-12-01 5:45 PM	2011-12-01 6:08 PM		2011-12-01 7:56 PM	2011-12-01 8:20 PM	
flightview	CO-1645-CLE-IAH	5:45 PM, Dec 01	6:17 PM, Dec 01	Main Term - C7	7:56 PM, Dec 01	8:20 PM, Dec 01	Term C - C39
panynj	CO-1645-CLE-IAH	5:45 PM, Dec 01	6:17 PM, Dec 01	Main Term - C7	7:56 PM, Dec 01	8:20 PM, Dec 01	Term C - C39
gofox	CO-1645-CLE-IAH	5:45 PM, Dec 01	6:17 PM, Dec 01		7:56 PM, Dec 01	8:20 PM, Dec 01	
foxbusiness	CO-1645-CLE-IAH	5:45 PM, Dec 01	6:17 PM, Dec 01	Main Term - C7	7:56 PM, Dec 01	8:20 PM, Dec 01	Term C - C39
allegiantair	CO-1645-CLE-IAH	5:45 PM, Dec 01	6:17 PM, Dec 01	Main Term - C7	7:56 PM, Dec 01	8:20 PM, Dec 01	Term C - C39
boston	CO-1645-CLE-IAH	5:45 PM, Dec 01	6:17 PM, Dec 01		7:56 PM, Dec 01	8:09 PM, Dec 01	
travelocity	CO-1645-CLE-IAH	Dec 01 - 5:45pm	Dec 01 - 6:08pm	C07	Dec 01 - 7:56pm	Dec 01 - 8:20pm	C-39
orbitz	CO-1645-CLE-IAH	5:45pDec 1	6:08pDec 1	 C07	7:56pDec 1	8:20pDec 1	 39
weather	CO-1645-CLE-IAH	2011-12-01 05:45 PM			2011-12-01 07:56 PM		
flightwise	CO-1645-CLE-IAH	2011-12-01 05:45PM EST	2011-12-01 06:17PM EST	 C7 	2011-12-01 07:39PM CST	2011-12-01 07:55PM CST	 39 
flightarrival	CO-1645-CLE-IAH	2011-12-01 05:45 PM			2011-12-01 07:56 PM		
aa	AA-3573-MIA-CLT	12/01/2011 04:25 PM	12/01/2011 04:38 PM	D55	12/01/2011 06:35 PM	12/01/2011 06:51 PM	A9
flightexplorer	AA-3573-MIA-CLT		12/1/2011 4:39PM EST			12/1/2011 6:39PM EST	
airtravelcenter	AA-3573-MIA-CLT		12/1/11 4:39 PM (-05:00)			12/1/11 6:39 PM (-05:00)	
myrateplan	AA-3573-MIA-CLT		12/1/11 4:39 PM (-05:00)			12/1/11 6:39 PM (-05:00)	
helloflight	AA-3573-MIA-CLT		12/1/11 4:39 PM (-05:00)			12/1/11 6:39 PM (-05:00)	
flytecomm	AA-3573-MIA-CLT		12/1/11 4:39 PM (-05:00)			12/1/11 6:39 PM (-05:00)	
flightaware	AA-3573-MIA-CLT	2011-12-01 04:25PM EST	2011-12-01 04:38PM EST	 D55 	2011-12-01 06:25PM EST	2011-12-01 06:39PM EST	 A9 
wunderground	AA-3573-MIA-CLT	2011-12-01 04:25PM EST	2011-12-01 04:38PM EST	 D55 	2011-12-01 06:25PM EST	2011-12-01 06:39PM EST	 A9 
flights	AA-3573-MIA-CLT	04:25 PM  Thu 01-Dec-2011	04:38 PM  Thu 01-Dec-2011	D55	06:35 PM  Thu 01-Dec-2011	06:51 PM  Thu 01-Dec-2011	A9
businesstravellogue	AA-3573-MIA-CLT	04:25 PM  Thu 01-Dec-2011	04:38 PM  Thu 01-Dec-2011	D55	06:35 PM  Thu 01-Dec-2011	06:51 PM  Thu 01-Dec-2011	A9
flylouisville	AA-3573-MIA-CLT	04:25 PM  Thu 01-Dec-2011	04:38 PM  Thu 01-Dec-2011	D55	06:35 PM  Thu 01-Dec-2011	06:51 PM  Thu 01-Dec-2011	A9
flightstats	AA-3573-MIA-CLT	2011-12-01 4:25 PM	2011-12-01 4:38 PM		2011-12-01 6:35 PM	2011-12-01 6:51 PM	
quicktrip	AA-3573-MIA-CLT	2011-12-01 4:25 PM	2011-12-01 4:38 PM		2011-12-01 6:35 PM	2011-12-01 6:51 PM	
world-flight-tracker	AA-3573-MIA-CLT	2011-12-01 4:25 PM	2011-12-01 4:38 PM		2011-12-01 6:35 PM	2011-12-01 6:51 PM	
flightview	AA-3573-MIA-CLT	4:25 PM, Dec 01	4:39 PM, Dec 01		6:35 PM, Dec 01	6:37 PM, Dec 01	
panynj	AA-3573-MIA-CLT	4:25 PM, Dec 01	4:39 PM, Dec 01		6:35 PM, Dec 01	6:37 PM, Dec 01	
gofox	AA-3573-MIA-CLT	4:25 PM, Dec 01	4:39 PM, Dec 01		6:35 PM, Dec 01	6:37 PM, Dec 01	
foxbusiness	AA-3573-MIA-CLT	4:25 PM, Dec 01	4:39 PM, Dec 01		6:35 PM, Dec 01	6:37 PM, Dec 01	
allegiantair	AA-3573-MIA-CLT	4:25 PM, Dec 01	4:39 PM, Dec 01		6:35 PM, Dec 01	6:37 PM, Dec 01	
boston	AA-3573-MIA-CLT	4:25 PM, Dec 01	4:39 PM, Dec 01		6:35 PM, Dec 01	6:37 PM, Dec 01	
travelocity	AA-3573-MIA-CLT	Dec 01 - 4:25pm	Dec 01 - 4:17pm	D55	Dec 01 - 6:35pm	Dec 01 - 6:51pm	A9
orbitz	AA-3573-MIA-CLT	4:25pDec 1	4:17pDec 1	 D55	6:35pDec 1	6:51pDec 1	 A9
weather	AA-3573-MIA-CLT	2011-12-01 04:25 PM			2011-12-01 06:35 PM		
usatoday	AA-3573-MIA-CLT	2011-12-01 4:25 PM	2011-12-01 4:38 PM		2011-12-01 6:35 PM	2011-12-01 6:51 PM	
mytripandmore	AA-3573-MIA-CLT	Dec 01 - 4:25pm	Dec 01 - 4:17pm	D55	Dec 01 - 6:35pm	Dec 01 - 6:51pm	A9
aa	AA-3724-IAH-LAX	12/01/2011 08:05 PM	12/01/2011 08:41 PM	A29	12/01/2011 09:45 PM		44J
flightexplorer	AA-3724-IAH-LAX		12/1/2011 8:42PM CST			12/1/2011 9:41PM PST	
airtravelcenter	AA-3724-IAH-LAX		12/1/11 8:42 PM (-06:00)			12/1/11 9:36 PM (-08:00)	
myrateplan	AA-3724-IAH-LAX		12/1/11 8:42 PM (-06:00)			12/1/11 9:36 PM (-08:00)	
helloflight	AA-3724-IAH-LAX		12/1/11 8:42 PM (-06:00)			12/1/11 9:36 PM (-08:00)	
flytecomm	AA-3724-IAH-LAX		12/1/11 8:42 PM (-06:00)			12/1/11 9:36 PM (-08:00)	
flightaware	AA-3724-IAH-LAX	2011-12-01 08:05PM CST	2011-12-01 08:42PM CST	 A29 	2011-12-01 09:35PM PST	2011-12-01 09:40PM PST	 44J 
wunderground	AA-3724-IAH-LAX	2011-12-01 08:05PM CST	2011-12-01 08:42PM CST	 A29 	2011-12-01 09:35PM PST	2011-12-01 09:40PM PST	 44J 
flights	AA-3724-IAH-LAX	08:05 PM  Thu 01-Dec-2011		29	09:45 PM  Thu 01-Dec-2011		44
businesstravellogue	AA-3724-IAH-LAX	08:05 PM  Thu 01-Dec-2011		29	09:45 PM  Thu 01-Dec-2011		44
flylouisville	AA-3724-IAH-LAX	08:05 PM  Thu 01-Dec-2011		29	09:45 PM  Thu 01-Dec-2011		44
flightstats	AA-3724-IAH-LAX	2011-12-01 8:05 PM	2011-12-01 8:41 PM		2011-12-01 9:45 PM	2011-12-01 9:54 PM (Estimated)	
quicktrip	AA-3724-IAH-LAX	2011-12-01 8:05 PM	2011-12-01 8:41 PM		2011-12-01 9:45 PM	2011-12-01 9:54 PM (Estimated)	
world-flight-tracker	AA-3724-IAH-LAX	2011-12-01 8:05 PM	2011-12-01 8:41 PM		2011-12-01 9:45 PM	2011-12-01 9:54 PM (Estimated)	
flightview	AA-3724-IAH-LAX	8:05 PM, Dec 01	8:42 PM, Dec 01		9:45 PM, Dec 01		
panynj	AA-3724-IAH-LAX	8:05 PM, Dec 01	8:42 PM, Dec 01		9:45 PM, Dec 01		
gofox	AA-3724-IAH-LAX	8:05 PM, Dec 01	8:42 PM, Dec 01		9:45 PM, Dec 01		
foxbusiness	AA-3724-IAH-LAX	8:05 PM, Dec 01	8:42 PM, Dec 01		9:45 PM, Dec 01		
allegiantair	AA-3724-IAH-LAX	8:05 PM, Dec 01	8:42 PM, Dec 01		9:45 PM, Dec 01		
boston	AA-3724-IAH-LAX	8:05 PM, Dec 01	8:42 PM, Dec 01		9:45 PM, Dec 01	9:44 PM, Dec 01&nbsp(Estimated)	
travelocity	AA-3724-IAH-LAX	Dec 01 - 8:05pm	Dec 01 - 8:27pm	A29	Dec 01 - 9:45pm	Dec 01 - 9:47pm*	44J/T4
orbitz	AA-3724-IAH-LAX	8:05pDec 1	8:27pDec 1	 A29	9:49pDec 1		 44J
weather	AA-3724-IAH-LAX	2011-12-01 08:05 PM			2011-12-01 09:45 PM		
ifly	AA-3724-IAH-LAX	2011-12-01 8:05 PM	2011-12-01 8:41 PM		2011-12-01 9:45 PM	2011-12-01 9:54 PM (Estimated)	
mytripandmore	AA-3724-IAH-LAX	8:05pDec 1	8:27pDec 1	 A29	9:49pDec 1		 44J
ua	UA-2748-PBI-CLT	Thu, Dec 1 11:55 AM	Thu, Dec 1 11:55 AM	B9	Thu, Dec 1 1:50 PM	Thu, Dec 1 1:51 PM	C17
airtravelcenter	UA-2748-PBI-CLT		12/1/11 12:11 PM (-05:00)			12/1/11 1:49 PM (-05:00)	
myrateplan	UA-2748-PBI-CLT		12/1/11 12:11 PM (-05:00)			12/1/11 1:49 PM (-05:00)	
helloflight	UA-2748-PBI-CLT		12/1/11 12:11 PM (-05:00)			12/1/11 1:49 PM (-05:00)	
flytecomm	UA-2748-PBI-CLT		12/1/11 12:11 PM (-05:00)			12/1/11 1:49 PM (-05:00)	
flights	UA-2748-PBI-CLT		2011-12-01 11:58 AM	B9		2011-12-01 01:51 PM	C17
businesstravellogue	UA-2748-PBI-CLT		2011-12-01 11:58 AM	B9		2011-12-01 01:51 PM	C17
flylouisville	UA-2748-PBI-CLT		2011-12-01 11:58 AM	B9		2011-12-01 01:51 PM	C17
flightview	UA-2748-PBI-CLT		12:14 PMDec 01			1:52 PMDec 01	
panynj	UA-2748-PBI-CLT		12:14 PMDec 01			1:52 PMDec 01	
gofox	UA-2748-PBI-CLT		12:14 PMDec 01			1:52 PMDec 01	
foxbusiness	UA-2748-PBI-CLT		12:14 PMDec 01			1:52 PMDec 01	
allegiantair	UA-2748-PBI-CLT		12:14 PMDec 01			1:52 PMDec 01	
boston	UA-2748-PBI-CLT		12:14 PMDec 01			1:52 PMDec 01	
travelocity	UA-2748-PBI-CLT	Dec 01 - 11:55am	Dec 01 - Contact Airline	Not provided by airline	Dec 01 - 1:50pm	Dec 01 - Contact Airline	Not provided by airline
orbitz	UA-2748-PBI-CLT	11:55aDec 1	11:58aDec 1	 -	1:50pDec 1	1:51pDec 1	 -
weather	UA-2748-PBI-CLT	2011-12-01 11:55 AM			2011-12-01 01:50 PM		
flightarrival	UA-2748-PBI-CLT		12:14 PMDec 01			1:52 PMDec 01	
CO	CO-107-EWR-IAH	Thu., Dec.01, 2011 3:05 p.m.	Thu., Dec.01, 2011 3:03 p.m.		Thu., Dec.01, 2011 6:05 p.m.	Thu., Dec.01, 2011 5:41 p.m.	
flightexplorer	CO-107-EWR-IAH		12/1/2011 3:17PM EST			12/1/2011 5:31PM CST	
airtravelcenter	CO-107-EWR-IAH	12/1/11 3:05 PM (-05:00)			12/1/11 6:05 PM (-06:00)		
myrateplan	CO-107-EWR-IAH	12/1/11 3:05 PM (-05:00)			12/1/11 6:05 PM (-06:00)		
helloflight	CO-107-EWR-IAH	12/1/11 3:05 PM (-05:00)			12/1/11 6:05 PM (-06:00)		
flytecomm	CO-107-EWR-IAH	12/1/11 3:05 PM (-05:00)			12/1/11 6:05 PM (-06:00)		
flightaware	CO-107-EWR-IAH	2011-12-01 03:05PM EST	2011-12-01 03:19PM EST	 125 	2011-12-01 05:55PM CST	2011-12-01 05:20PM CST	 14 
wunderground	CO-107-EWR-IAH	2011-12-01 03:05PM EST	2011-12-01 03:19PM EST	 125 	2011-12-01 05:55PM CST	2011-12-01 05:20PM CST	 14 
flights	CO-107-EWR-IAH		2011-12-01 03:03 PM	125		2011-12-01 05:41 PM	14
businesstravellogue	CO-107-EWR-IAH		2011-12-01 03:03 PM	125		2011-12-01 05:41 PM	14
flylouisville	CO-107-EWR-IAH		2011-12-01 03:03 PM	125		2011-12-01 05:41 PM	14
flightstats	CO-107-EWR-IAH	2011-12-01 3:05 PM	2011-12-01 3:03 PM		2011-12-01 6:05 PM	2011-12-01 5:41 PM	
quicktrip	CO-107-EWR-IAH	2011-12-01 3:05 PM	2011-12-01 3:03 PM		2011-12-01 6:05 PM	2011-12-01 5:41 PM	
flightview	CO-107-EWR-IAH		3:19 PMDec 01			5:41 PMDec 01	
panynj	CO-107-EWR-IAH		3:19 PMDec 01			5:41 PMDec 01	
gofox	CO-107-EWR-IAH		3:19 PMDec 01			5:41 PMDec 01	
foxbusiness	CO-107-EWR-IAH		3:19 PMDec 01			5:41 PMDec 01	
allegiantair	CO-107-EWR-IAH		3:19 PMDec 01			5:41 PMDec 01	
boston	CO-107-EWR-IAH		3:19 PMDec 01			5:32 PMDec 01	
orbitz	CO-107-EWR-IAH	3:05pDec 1	3:03pDec 1	 C125	6:05pDec 1	5:41pDec 1	 C-14
usatoday	CO-107-EWR-IAH	2011-12-01 3:05 PM	2011-12-01 3:03 PM		2011-12-01 6:05 PM	2011-12-01 5:41 PM	
flightarrival	CO-107-EWR-IAH		3:19 PMDec 01			5:32 PMDec 01	
ua	UA-1601-EWR-FLL	Thu, Dec 1 2:30 PM	Thu, Dec 1 3:01 PM	C97	Thu, Dec 1 5:32 PM	Thu, Dec 1 5:38 PM	C3
flightexplorer	UA-1601-EWR-FLL		12/1/2011 3:16PM EST			12/1/2011 5:37PM EST	
airtravelcenter	UA-1601-EWR-FLL	12/1/11 2:30 PM (-05:00)			12/1/11 5:32 PM (-05:00)		
myrateplan	UA-1601-EWR-FLL	12/1/11 2:30 PM (-05:00)			12/1/11 5:32 PM (-05:00)		
helloflight	UA-1601-EWR-FLL	12/1/11 2:30 PM (-05:00)			12/1/11 5:32 PM (-05:00)		
flytecomm	UA-1601-EWR-FLL	12/1/11 2:30 PM (-05:00)			12/1/11 5:32 PM (-05:00)		
flights	UA-1601-EWR-FLL		2011-12-01 03:01 PM	97		2011-12-01 05:38 PM	C3
businesstravellogue	UA-1601-EWR-FLL		2011-12-01 03:01 PM	97		2011-12-01 05:38 PM	C3
flylouisville	UA-1601-EWR-FLL		2011-12-01 03:01 PM	97		2011-12-01 05:38 PM	C3
flightstats	UA-1601-EWR-FLL	2011-12-01 2:30 PM	2011-12-01 3:01 PM		2011-12-01 5:32 PM	2011-12-01 5:38 PM	
quicktrip	UA-1601-EWR-FLL	2011-12-01 2:30 PM	2011-12-01 3:01 PM		2011-12-01 5:32 PM	2011-12-01 5:38 PM	
