ua	UA-1534-RTB-IAH	Sun, Dec 4 2:05 PM	Sun, Dec 4 1:53 PM	--	Sun, Dec 4 5:01 PM	Sun, Dec 4 4:43 PM	E2
ord	AA-3715-ORD-PHL	2011-12-04 12/3 10:30 PM		G10	2011-12-04 1:15 AM		7
usatoday	AA-3715-ORD-PHL	2011-12-04 10:30 PM			2011-12-04 01:15 AM		
flightarrival	AA-3715-ORD-PHL	10:30 PM, Dec 04	Not Available		1:15 AM, Dec 05	Not Available	
aa	AA-1217-FLL-DFW	12/04/2011 11:00 AM	12/04/2011 11:16 AM	E2	12/04/2011 01:15 PM	12/04/2011 01:14 PM	C2
flightexplorer	AA-1217-FLL-DFW		12/4/2011 11:16AM EST			12/4/2011 1:05PM CST	
airtravelcenter	AA-1217-FLL-DFW		12/4/11 11:16 AM (-05:00)			12/4/11 1:05 PM (-06:00)	
myrateplan	AA-1217-FLL-DFW		12/4/11 11:16 AM (-05:00)			12/4/11 1:05 PM (-06:00)	
helloflight	AA-1217-FLL-DFW		12/4/11 11:16 AM (-05:00)			12/4/11 1:05 PM (-06:00)	
flytecomm	AA-1217-FLL-DFW		12/4/11 11:16 AM (-05:00)			12/4/11 1:05 PM (-06:00)	
flightaware	AA-1217-FLL-DFW	2011-12-04 11:00AM EST	2011-12-04 11:16AM EST	 E2 	2011-12-04 12:42PM CST	2011-12-04 01:05PM CST	 C2 
wunderground	AA-1217-FLL-DFW	2011-12-04 11:00AM EST	2011-12-04 11:16AM EST	 E2 	2011-12-04 12:42PM CST	2011-12-04 01:05PM CST	 C2 
flights	AA-1217-FLL-DFW	11:00 AM  Sun 04-Dec-2011	11:16 AM  Sun 04-Dec-2011	E2	01:15 PM  Sun 04-Dec-2011	01:14 PM  Sun 04-Dec-2011	C2
businesstravellogue	AA-1217-FLL-DFW	11:00 AM  Sun 04-Dec-2011	11:16 AM  Sun 04-Dec-2011	E2	01:15 PM  Sun 04-Dec-2011	01:14 PM  Sun 04-Dec-2011	C2
flylouisville	AA-1217-FLL-DFW	11:00 AM  Sun 04-Dec-2011	11:16 AM  Sun 04-Dec-2011	E2	01:15 PM  Sun 04-Dec-2011	01:14 PM  Sun 04-Dec-2011	C2
world-flight-tracker	AA-1217-FLL-DFW	2011-12-04 11:00 AM	2011-12-04 11:16 AM		2011-12-04 1:15 PM	2011-12-04 1:14 PM	
flightview	AA-1217-FLL-DFW	11:00 AM, Dec 04	11:16 AM, Dec 04	Terminal 3 - E2	1:15 PM, Dec 04	1:03 PM, Dec 04	C2
panynj	AA-1217-FLL-DFW	11:00 AM, Dec 04	11:16 AM, Dec 04	Terminal 3 - E2	1:15 PM, Dec 04	1:03 PM, Dec 04	C2
gofox	AA-1217-FLL-DFW	11:00 AM, Dec 04	11:16 AM, Dec 04		1:15 PM, Dec 04	1:03 PM, Dec 04	
foxbusiness	AA-1217-FLL-DFW	11:00 AM, Dec 04	11:16 AM, Dec 04	Terminal 3 - E2	1:15 PM, Dec 04	1:03 PM, Dec 04	C2
allegiantair	AA-1217-FLL-DFW	11:00 AM, Dec 04	11:16 AM, Dec 04	Terminal 3 - E2	1:15 PM, Dec 04	1:03 PM, Dec 04	C2
boston	AA-1217-FLL-DFW	11:00 AM, Dec 04	11:16 AM, Dec 04		1:15 PM, Dec 04	1:03 PM, Dec 04	
travelocity	AA-1217-FLL-DFW	Dec 04 - 11:00am	Dec 04 - 11:01am	E2	Dec 04 - 1:15pm	Dec 04 - 1:14pm	C2/C
orbitz	AA-1217-FLL-DFW	11:00aDec 4	11:01aDec 4	 E2	1:15pDec 4	1:14pDec 4	 C2
weather	AA-1217-FLL-DFW	2011-12-04 11:00 AM	2011-12-04 11:16 AM		2011-12-04 01:15 PM	2011-12-04 01:05 PM	
dfw	AA-1217-FLL-DFW				2011-12-04 1:15 pm		C2
usatoday	AA-1217-FLL-DFW	2011-12-04 11:00 AM	2011-12-04 11:16 AM		2011-12-04 01:15 PM	2011-12-04 01:05 PM	
mytripandmore	AA-1217-FLL-DFW	Dec 04 - 11:00am	Dec 04 - 11:01am	E2	Dec 04 - 1:15pm	Dec 04 - 1:14pm	C2/C
flightwise	AA-1217-FLL-DFW	2011-12-04 11:00AM EST	2011-12-04 11:16AM EST	 E2 	2011-12-04 12:42PM CST	2011-12-04 01:05PM CST	 C2 
ua	UA-931-LHR-SFO	Sun, Dec 4 1:35 PM	Sun, Dec 4 1:54 PM	233	Sun, Dec 4 4:26 PM	Sun, Dec 4 4:27 PM	96
airtravelcenter	UA-931-LHR-SFO		12/4/11 2:52 PM (-00:00)			12/3/11 4:44 PM (-08:00)	
myrateplan	UA-931-LHR-SFO		12/4/11 2:52 PM (-00:00)			12/3/11 4:44 PM (-08:00)	
helloflight	UA-931-LHR-SFO		12/4/11 2:52 PM (-00:00)			12/3/11 4:44 PM (-08:00)	
flytecomm	UA-931-LHR-SFO		12/4/11 2:52 PM (-00:00)			12/3/11 4:44 PM (-08:00)	
flights	UA-931-LHR-SFO		2011-12-04 01:54 PM	33		2011-12-04 04:27 PM	G96
businesstravellogue	UA-931-LHR-SFO		2011-12-04 01:54 PM	33		2011-12-04 04:27 PM	G96
flylouisville	UA-931-LHR-SFO		2011-12-04 01:54 PM	33		2011-12-04 04:27 PM	G96
flightview	UA-931-LHR-SFO		2:19 PMDec 04			4:27 PMDec 04	
panynj	UA-931-LHR-SFO		2:19 PMDec 04			4:27 PMDec 04	
gofox	UA-931-LHR-SFO		2:19 PMDec 04			4:27 PMDec 04	
foxbusiness	UA-931-LHR-SFO		2:19 PMDec 04			4:27 PMDec 04	
allegiantair	UA-931-LHR-SFO		2:19 PMDec 04			4:27 PMDec 04	
boston	UA-931-LHR-SFO		2:19 PMDec 04			4:22 PMDec 04	
travelocity	UA-931-LHR-SFO	Dec 04 - Not Available	Dec 04 - 2:19pm	233	Dec 04 - Not Available	Dec 04 - 4:27pm	96
orbitz	UA-931-LHR-SFO	1:35pDec 4	1:54pDec 4	 233	4:26pDec 4	4:27pDec 4	 96
weather	UA-931-LHR-SFO	2011-12-04 01:35 PM			2011-12-04 04:26 PM		
usatoday	UA-931-LHR-SFO	2011-12-04 01:35 PM			2011-12-04 04:26 PM		
flightarrival	UA-931-LHR-SFO		2:19 PMDec 04			4:22 PMDec 04	
ua	UA-828-SFO-ORD	Sun, Dec 4 11:12 PM	Sun, Dec 4 11:12 PM	75	Mon, Dec 5 5:15 AM	Mon, Dec 5 5:15 AM	B7
flightexplorer	UA-828-SFO-ORD		12/4/2011 12:15AM PST			12/4/2011 5:56AM CST	
flightexplorer	UA-828-SFO-ORD	12/4/2011 11:12PM PST			12/5/2011 5:15AM CST		
airtravelcenter	UA-828-SFO-ORD		12/4/11 11:17 PM (-08:00)			12/5/11 4:56 AM (-06:00)	
myrateplan	UA-828-SFO-ORD		12/4/11 11:17 PM (-08:00)			12/5/11 4:56 AM (-06:00)	
helloflight	UA-828-SFO-ORD		12/4/11 11:17 PM (-08:00)			12/5/11 4:56 AM (-06:00)	
flytecomm	UA-828-SFO-ORD		12/4/11 11:17 PM (-08:00)			12/5/11 4:56 AM (-06:00)	
flightaware	UA-828-SFO-ORD	2011-12-04 10:59PM PST	2011-12-04 12:17AM PST	 74 	2011-12-04 04:57AM CST	2011-12-04 05:53AM CST	 B8 
wunderground	UA-828-SFO-ORD	2011-12-04 10:59PM PST	2011-12-04 12:17AM PST	 74 	2011-12-04 04:57AM CST	2011-12-04 05:53AM CST	 B8 
flights	UA-828-SFO-ORD	11:12 PM  Sun 04-Dec-2011			05:15 AM  Mon 05-Dec-2011		
businesstravellogue	UA-828-SFO-ORD	11:12 PM  Sun 04-Dec-2011			05:15 AM  Mon 05-Dec-2011		
flylouisville	UA-828-SFO-ORD	11:12 PM  Sun 04-Dec-2011			05:15 AM  Mon 05-Dec-2011		
flightstats	UA-828-SFO-ORD	2011-12-04 11:12 PM	2011-12-04 11:17 PM (Estimated runway)		2011-12-04 5:15 AM	2011-12-04 4:56 AM (Estimated runway)	
quicktrip	UA-828-SFO-ORD	2011-12-04 11:12 PM	2011-12-04 11:17 PM (Estimated runway)		2011-12-04 5:15 AM	2011-12-04 4:56 AM (Estimated runway)	
world-flight-tracker	UA-828-SFO-ORD	2011-12-04 11:12 PM	2011-12-04 11:17 PM (Estimated runway)		2011-12-04 5:15 AM	2011-12-04 4:56 AM (Estimated runway)	
flightview	UA-828-SFO-ORD	11:12 PM, Dec 04		Terminal 3 - 75	5:15 AM, Dec 05		B7
panynj	UA-828-SFO-ORD	11:12 PM, Dec 04		Terminal 3 - 75	5:15 AM, Dec 05		B7
gofox	UA-828-SFO-ORD	11:12 PM, Dec 04			5:15 AM, Dec 05		
foxbusiness	UA-828-SFO-ORD	11:12 PM, Dec 04		Terminal 3 - 75	5:15 AM, Dec 05		B7
allegiantair	UA-828-SFO-ORD	11:12 PM, Dec 04		Terminal 3 - 75	5:15 AM, Dec 05		B7
boston	UA-828-SFO-ORD	11:12 PMDec 04			5:15 AMDec 05		
boston	UA-828-SFO-ORD		12:17 AMDec 04			5:55 AMDec 04	
travelocity	UA-828-SFO-ORD	Dec 04 - 11:12pm	Dec 04 - Not Available	75	Dec 04 - 5:15am	Dec 04 - Not Available	B7
orbitz	UA-828-SFO-ORD	11:12pDec 4		 75	5:15aDec 5		 B7
weather	UA-828-SFO-ORD	2011-12-04 11:12 PM	2011-12-04 12:17 AM		2011-12-04 05:15 AM	2011-12-04 05:54 AM	
ord	UA-828-SFO-ORD	2011-12-04 12/3 10:59 PM		74	2011-12-04 5:14 AM		B8
usatoday	UA-828-SFO-ORD	2011-12-04 11:12 PM	2011-12-04 12:17 AM		2011-12-04 05:15 AM	2011-12-04 05:54 AM	
mytripandmore	UA-828-SFO-ORD	11:12pDec 4		 75	5:15aDec 5		 B7
flightarrival	UA-828-SFO-ORD	2011-12-04 11:12 PM	2011-12-04 12:17 AM		2011-12-04 05:15 AM	2011-12-04 05:54 AM	
ua	UA-2748-CLT-IAH	Sun, Dec 4 2:50 PM	Sun, Dec 4 2:50 PM            Delayed	C13	Sun, Dec 4 4:40 PM	Sun, Dec 4 4:41 PM	A19
airtravelcenter	UA-2748-CLT-IAH		12/4/11 3:03 PM (-05:00)			12/4/11 4:26 PM (-06:00)	
myrateplan	UA-2748-CLT-IAH		12/4/11 3:03 PM (-05:00)			12/4/11 4:26 PM (-06:00)	
helloflight	UA-2748-CLT-IAH		12/4/11 3:03 PM (-05:00)			12/4/11 4:26 PM (-06:00)	
flytecomm	UA-2748-CLT-IAH		12/4/11 3:03 PM (-05:00)			12/4/11 4:26 PM (-06:00)	
flights	UA-2748-CLT-IAH		2011-12-04 02:46 PM	C13		2011-12-04 04:41 PM	19
businesstravellogue	UA-2748-CLT-IAH		2011-12-04 02:46 PM	C13		2011-12-04 04:41 PM	19
flylouisville	UA-2748-CLT-IAH		2011-12-04 02:46 PM	C13		2011-12-04 04:41 PM	19
flightstats	UA-2748-CLT-IAH	2011-12-04 2:50 PM	2011-12-04 2:46 PM		2011-12-04 4:40 PM	2011-12-04 4:41 PM	
quicktrip	UA-2748-CLT-IAH	2011-12-04 2:50 PM	2011-12-04 2:46 PM		2011-12-04 4:40 PM	2011-12-04 4:41 PM	
flightview	UA-2748-CLT-IAH		3:03 PMDec 04			4:24 PMDec 04	
panynj	UA-2748-CLT-IAH		3:03 PMDec 04			4:24 PMDec 04	
gofox	UA-2748-CLT-IAH		3:03 PMDec 04			4:24 PMDec 04	
foxbusiness	UA-2748-CLT-IAH		3:03 PMDec 04			4:24 PMDec 04	
allegiantair	UA-2748-CLT-IAH		3:03 PMDec 04			4:24 PMDec 04	
boston	UA-2748-CLT-IAH		3:03 PMDec 04			4:24 PMDec 04	
orbitz	UA-2748-CLT-IAH	2:50pDec 4	2:46pDec 4	 -	4:40pDec 4	4:41pDec 4	 -
ifly	UA-2748-CLT-IAH	2011-12-04 2:50 PM	2011-12-04 2:46 PM		2011-12-04 4:40 PM	2011-12-04 4:41 PM	
usatoday	UA-2748-CLT-IAH		3:03 PMDec 04			4:24 PMDec 04	
flightarrival	UA-2748-CLT-IAH		3:03 PMDec 04			4:24 PMDec 04	
aa	AA-1198-LAX-LAS	12/04/2011 08:20 PM	12/04/2011 08:25 PM	46B	12/04/2011 09:25 PM		D33
flightexplorer	AA-1198-LAX-LAS		12/4/2011 8:26PM PST			12/4/2011 9:17PM PST	
airtravelcenter	AA-1198-LAX-LAS		12/4/11 8:26 PM (-08:00)			12/4/11 9:20 PM (-08:00)	
myrateplan	AA-1198-LAX-LAS		12/4/11 8:26 PM (-08:00)			12/4/11 9:20 PM (-08:00)	
helloflight	AA-1198-LAX-LAS		12/4/11 8:26 PM (-08:00)			12/4/11 9:20 PM (-08:00)	
flytecomm	AA-1198-LAX-LAS		12/4/11 8:26 PM (-08:00)			12/4/11 9:20 PM (-08:00)	
flightaware	AA-1198-LAX-LAS	2011-12-04 08:20PM PST	2011-12-04 08:25PM PST	 46B 	2011-12-04 09:14PM PST	2011-12-04 09:17PM PST	 D33 
wunderground	AA-1198-LAX-LAS	2011-12-04 08:20PM PST	2011-12-04 08:25PM PST	 46B 	2011-12-04 09:14PM PST	2011-12-04 09:17PM PST	 D33 
flights	AA-1198-LAX-LAS	08:20 PM  Sun 04-Dec-2011		46B	09:25 PM  Sun 04-Dec-2011		D33
businesstravellogue	AA-1198-LAX-LAS	08:20 PM  Sun 04-Dec-2011		46B	09:25 PM  Sun 04-Dec-2011		D33
flylouisville	AA-1198-LAX-LAS	08:20 PM  Sun 04-Dec-2011		46B	09:25 PM  Sun 04-Dec-2011		D33
world-flight-tracker	AA-1198-LAX-LAS	2011-12-04 8:20 PM	2011-12-04 8:25 PM		2011-12-04 9:25 PM	2011-12-04 9:27 PM (Estimated)	
flightview	AA-1198-LAX-LAS	8:20 PM, Dec 04	8:26 PM, Dec 04		9:25 PM, Dec 04		
panynj	AA-1198-LAX-LAS	8:20 PM, Dec 04	8:26 PM, Dec 04		9:25 PM, Dec 04		
gofox	AA-1198-LAX-LAS	8:20 PM, Dec 04	8:26 PM, Dec 04		9:25 PM, Dec 04		
foxbusiness	AA-1198-LAX-LAS	8:20 PM, Dec 04	8:26 PM, Dec 04		9:25 PM, Dec 04		
allegiantair	AA-1198-LAX-LAS	8:20 PM, Dec 04	8:26 PM, Dec 04		9:25 PM, Dec 04		
boston	AA-1198-LAX-LAS	8:20 PM, Dec 04	8:26 PM, Dec 04		9:25 PM, Dec 04	9:21 PM, Dec 04&nbsp(Estimated)	
travelocity	AA-1198-LAX-LAS	Dec 04 - 8:20pm	Dec 04 - 8:16pm	46B/T4	Dec 04 - 9:25pm	Dec 04 - 9:26pm*	D33
orbitz	AA-1198-LAX-LAS	8:20pDec 4	8:16pDec 4	 46B	9:27pDec 4		 D33
weather	AA-1198-LAX-LAS	2011-12-04 08:20 PM			2011-12-04 09:25 PM		
mytripandmore	AA-1198-LAX-LAS	8:20pDec 4	8:16pDec 4	 46B	9:27pDec 4		 D33
flightwise	AA-1198-LAX-LAS	2011-12-04 08:20PM PST	2011-12-04 08:25PM PST	 46B 	2011-12-04 09:14PM PST	2011-12-04 09:17PM PST	 D33 
ua	UA-897-BOS-IAD	Sun, Dec 4 9:32 AM	Sun, Dec 4 9:27 AM	C18	Sun, Dec 4 11:18 AM	Sun, Dec 4 10:53 AM	C19
airtravelcenter	UA-897-BOS-IAD		12/4/11 9:41 AM (-05:00)			12/4/11 10:48 AM (-05:00)	
myrateplan	UA-897-BOS-IAD		12/4/11 9:41 AM (-05:00)			12/4/11 10:48 AM (-05:00)	
helloflight	UA-897-BOS-IAD		12/4/11 9:41 AM (-05:00)			12/4/11 10:48 AM (-05:00)	
flytecomm	UA-897-BOS-IAD		12/4/11 9:41 AM (-05:00)			12/4/11 10:48 AM (-05:00)	
flights	UA-897-BOS-IAD		2011-12-04 09:27 AM	C18		2011-12-04 10:53 AM	C19
businesstravellogue	UA-897-BOS-IAD		2011-12-04 09:27 AM	C18		2011-12-04 10:53 AM	C19
flylouisville	UA-897-BOS-IAD		2011-12-04 09:27 AM	C18		2011-12-04 10:53 AM	C19
flightstats	UA-897-BOS-IAD	2011-12-04 9:32 AM	2011-12-04 9:27 AM		2011-12-04 11:18 AM	2011-12-04 10:53 AM	
quicktrip	UA-897-BOS-IAD	2011-12-04 9:32 AM	2011-12-04 9:27 AM		2011-12-04 11:18 AM	2011-12-04 10:53 AM	
flightview	UA-897-BOS-IAD		9:42 AMDec 04			10:53 AMDec 04	
panynj	UA-897-BOS-IAD		9:42 AMDec 04			10:53 AMDec 04	
gofox	UA-897-BOS-IAD		9:42 AMDec 04			10:53 AMDec 04	
foxbusiness	UA-897-BOS-IAD		9:42 AMDec 04			10:53 AMDec 04	
allegiantair	UA-897-BOS-IAD		9:42 AMDec 04			10:53 AMDec 04	
boston	UA-897-BOS-IAD		9:42 AMDec 04			10:49 AMDec 04	
travelocity	UA-897-BOS-IAD	Dec 04 - Not Available	Dec 04 - 9:41am	C18	Dec 04 - Not Available	Dec 04 - 10:53am	C19
orbitz	UA-897-BOS-IAD	9:32aDec 4	9:27aDec 4	 C18	11:18aDec 4	10:53aDec 4	 C19
weather	UA-897-BOS-IAD	2011-12-04 09:32 AM	2011-12-04 09:42 AM		2011-12-04 11:18 AM	2011-12-04 10:57 AM	
iad	UA-897-BOS-IAD				2011-12-04 11:18 	2011-12-04 10:53 	
mytripandmore	UA-897-BOS-IAD	9:32aDec 4	9:27aDec 4	 C18	11:18aDec 4	10:53aDec 4	 C19
flightarrival	UA-897-BOS-IAD		9:42 AMDec 04			10:49 AMDec 04	
ua	UA-884-ORD-EWR	Sun, Dec 4 7:00 PM	Sun, Dec 4 7:01 PM            Delayed	B11	Sun, Dec 4 10:10 PM	Sun, Dec 4 9:51 PM	16
flightexplorer	UA-884-ORD-EWR		12/4/2011 7:12PM CST			12/4/2011 9:49PM EST	
airtravelcenter	UA-884-ORD-EWR		12/4/11 7:14 PM (-06:00)			12/4/11 9:49 PM (-05:00)	
myrateplan	UA-884-ORD-EWR		12/4/11 7:14 PM (-06:00)			12/4/11 9:49 PM (-05:00)	
helloflight	UA-884-ORD-EWR		12/4/11 7:14 PM (-06:00)			12/4/11 9:49 PM (-05:00)	
flytecomm	UA-884-ORD-EWR		12/4/11 7:14 PM (-06:00)			12/4/11 9:49 PM (-05:00)	
flightaware	UA-884-ORD-EWR	2011-12-04 07:00PM CST	2011-12-04 07:14PM CST	 B11 	2011-12-04 09:44PM EST	2011-12-04 09:46PM EST	 16 
wunderground	UA-884-ORD-EWR	2011-12-04 07:00PM CST	2011-12-04 07:14PM CST	 B11 	2011-12-04 09:44PM EST	2011-12-04 09:46PM EST	 16 
flights	UA-884-ORD-EWR		2011-12-04 07:01 PM	B11		2011-12-04 09:51 PM	16
businesstravellogue	UA-884-ORD-EWR		2011-12-04 07:01 PM	B11		2011-12-04 09:51 PM	16
flylouisville	UA-884-ORD-EWR		2011-12-04 07:01 PM	B11		2011-12-04 09:51 PM	16
flightstats	UA-884-ORD-EWR	2011-12-04 7:00 PM	2011-12-04 7:01 PM		2011-12-04 10:10 PM	2011-12-04 9:51 PM	
quicktrip	UA-884-ORD-EWR	2011-12-04 7:00 PM	2011-12-04 7:01 PM		2011-12-04 10:10 PM	2011-12-04 9:51 PM	
flightview	UA-884-ORD-EWR		7:14 PMDec 04			9:51 PMDec 04	
panynj	UA-884-ORD-EWR		7:14 PMDec 04			9:51 PMDec 04	
gofox	UA-884-ORD-EWR		7:14 PMDec 04			9:51 PMDec 04	
foxbusiness	UA-884-ORD-EWR		7:14 PMDec 04			9:51 PMDec 04	
allegiantair	UA-884-ORD-EWR		7:14 PMDec 04			9:51 PMDec 04	
boston	UA-884-ORD-EWR		7:14 PMDec 04			9:46 PMDec 04	
orbitz	UA-884-ORD-EWR	7:00pDec 4	7:01pDec 4	 B11	10:10pDec 4	9:51pDec 4	 16
ord	UA-884-ORD-EWR	2011-12-04 7:00 PM		B11	2011-12-04 10:10 PM		16
usatoday	UA-884-ORD-EWR		7:14 PMDec 04			9:46 PMDec 04	
flightarrival	UA-884-ORD-EWR		7:14 PMDec 04			9:46 PMDec 04	
aa	AA-2495-BDL-DFW	12/04/2011 06:15 PM	12/04/2011 06:17 PM	A26	12/04/2011 09:25 PM	12/04/2011 09:08 PM	D17
myrateplan	AA-2495-BDL-DFW		12/4/11 6:17 PM (-05:00)			12/4/11 8:53 PM (-06:00)	
helloflight	AA-2495-BDL-DFW		12/4/11 6:17 PM (-05:00)			12/4/11 8:53 PM (-06:00)	
flytecomm	AA-2495-BDL-DFW		12/4/11 6:17 PM (-05:00)			12/4/11 8:53 PM (-06:00)	
flights	AA-2495-BDL-DFW		2011-12-04 06:17 PM	26		2011-12-04 09:08 PM	D17
businesstravellogue	AA-2495-BDL-DFW		2011-12-04 06:17 PM	26		2011-12-04 09:08 PM	D17
flylouisville	AA-2495-BDL-DFW		2011-12-04 06:17 PM	26		2011-12-04 09:08 PM	D17
flightview	AA-2495-BDL-DFW		6:17 PMDec 04			9:04 PMDec 04	
panynj	AA-2495-BDL-DFW		6:17 PMDec 04			9:04 PMDec 04	
gofox	AA-2495-BDL-DFW		6:17 PMDec 04			9:04 PMDec 04	
foxbusiness	AA-2495-BDL-DFW		6:17 PMDec 04			9:04 PMDec 04	
allegiantair	AA-2495-BDL-DFW		6:17 PMDec 04			9:04 PMDec 04	
boston	AA-2495-BDL-DFW		6:17 PMDec 04			9:04 PMDec 04	
travelocity	AA-2495-BDL-DFW	Dec 04 - 6:15pm	Dec 04 - 6:05pm	A26	Dec 04 - 9:25pm	Dec 04 - 9:08pm	D17/D
orbitz	AA-2495-BDL-DFW	6:15pDec 4	6:05pDec 4	 A26	9:25pDec 4	9:08pDec 4	 D17
weather	AA-2495-BDL-DFW	2011-12-04 06:15 PM			2011-12-04 09:25 PM		
dfw	AA-2495-BDL-DFW				2011-12-04 9:25 pm		D17
mytripandmore	AA-2495-BDL-DFW	6:15pDec 4	6:05pDec 4	 A26	9:25pDec 4	9:08pDec 4	 D17
flightarrival	AA-2495-BDL-DFW		6:17 PMDec 04			9:04 PMDec 04	
CO	CO-4775-CVG-CLE	Sun., Dec.04, 2011 6:25 p.m.	Sun., Dec.04, 2011 6:15 p.m.		Sun., Dec.04, 2011 7:35 p.m.	Sun., Dec.04, 2011 7:26 p.m.	
airtravelcenter	CO-4775-CVG-CLE		12/4/11 6:27 PM (-05:00)			12/4/11 7:07 PM (-05:00)	
myrateplan	CO-4775-CVG-CLE		12/4/11 6:27 PM (-05:00)			12/4/11 7:07 PM (-05:00)	
helloflight	CO-4775-CVG-CLE		12/4/11 6:27 PM (-05:00)			12/4/11 7:07 PM (-05:00)	
flytecomm	CO-4775-CVG-CLE		12/4/11 6:27 PM (-05:00)			12/4/11 7:07 PM (-05:00)	
flightaware	CO-4775-CVG-CLE	2011-12-04 06:25PM EST	2011-12-04 06:28PM EST		2011-12-04 07:15PM EST	2011-12-04 07:07PM EST	
flightaware	CO-4775-CVG-CLE	2011-12-04 06:25PM EST	2011-12-04 06:28PM EST		2011-12-04 07:15PM EST	2011-12-04 07:07PM EST	
wunderground	CO-4775-CVG-CLE	2011-12-04 06:25PM EST	2011-12-04 06:28PM EST		2011-12-04 07:15PM EST	2011-12-04 07:07PM EST	
wunderground	CO-4775-CVG-CLE	2011-12-04 06:25PM EST	2011-12-04 06:28PM EST		2011-12-04 07:15PM EST	2011-12-04 07:07PM EST	
flights	CO-4775-CVG-CLE		2011-12-04 06:15 PM	2		2011-12-04 07:26 PM	D28C
businesstravellogue	CO-4775-CVG-CLE		2011-12-04 06:15 PM	2		2011-12-04 07:26 PM	D28C
flylouisville	CO-4775-CVG-CLE		2011-12-04 06:15 PM	2		2011-12-04 07:26 PM	D28C
flightstats	CO-4775-CVG-CLE	2011-12-04 6:25 PM	2011-12-04 6:15 PM		2011-12-04 7:35 PM	2011-12-04 7:26 PM	
quicktrip	CO-4775-CVG-CLE	2011-12-04 6:25 PM	2011-12-04 6:15 PM		2011-12-04 7:35 PM	2011-12-04 7:26 PM	
flightview	CO-4775-CVG-CLE		6:28 PMDec 04			7:26 PMDec 04	
panynj	CO-4775-CVG-CLE		6:28 PMDec 04			7:26 PMDec 04	
gofox	CO-4775-CVG-CLE		6:28 PMDec 04			7:26 PMDec 04	
foxbusiness	CO-4775-CVG-CLE		6:28 PMDec 04			7:26 PMDec 04	
allegiantair	CO-4775-CVG-CLE		6:28 PMDec 04			7:26 PMDec 04	
boston	CO-4775-CVG-CLE		6:28 PMDec 04			7:17 PMDec 04	
orbitz	CO-4775-CVG-CLE	6:25pDec 4	6:15pDec 4	 -	7:35pDec 4	7:26pDec 4	 -
orbitz	CO-4775-CVG-CLE	6:25pDec 4	6:15pDec 4	 2	7:35pDec 4	7:26pDec 4	 D28C
ifly	CO-4775-CVG-CLE	2011-12-04 6:25 PM	2011-12-04 6:15 PM		2011-12-04 7:35 PM	2011-12-04 7:26 PM	
usatoday	CO-4775-CVG-CLE		6:28 PMDec 04			7:17 PMDec 04	
flightwise	CO-4775-CVG-CLE	2011-12-04 06:25PM EST	2011-12-04 06:28PM EST		2011-12-04 07:15PM EST	2011-12-04 07:07PM EST	
flightarrival	CO-4775-CVG-CLE		6:28 PMDec 04			7:17 PMDec 04	
CO	CO-112-CLE-EWR	Sun., Dec.04, 2011 4:55 p.m.	Sun., Dec.04, 2011 4:46 p.m.		Sun., Dec.04, 2011 6:49 p.m.	Sun., Dec.04, 2011 6:45 p.m.	
flightexplorer	CO-112-CLE-EWR		12/4/2011 5:23PM EST			12/4/2011 6:30PM EST	
airtravelcenter	CO-112-CLE-EWR	12/4/11 4:55 PM (-05:00)			12/4/11 6:49 PM (-05:00)		
myrateplan	CO-112-CLE-EWR	12/4/11 4:55 PM (-05:00)			12/4/11 6:49 PM (-05:00)		
helloflight	CO-112-CLE-EWR	12/4/11 4:55 PM (-05:00)			12/4/11 6:49 PM (-05:00)		
flytecomm	CO-112-CLE-EWR	12/4/11 4:55 PM (-05:00)			12/4/11 6:49 PM (-05:00)		
flightaware	CO-112-CLE-EWR	2011-12-04 04:55PM EST	2011-12-04 05:24PM EST	 C16 	2011-12-04 06:12PM EST	2011-12-04 06:30PM EST	 132 
wunderground	CO-112-CLE-EWR	2011-12-04 04:55PM EST	2011-12-04 05:24PM EST	 C16 	2011-12-04 06:12PM EST	2011-12-04 06:30PM EST	 132 
flights	CO-112-CLE-EWR	04:55 PM  Sun 04-Dec-2011	04:46 PM  Sun 04-Dec-2011	C16	06:49 PM  Sun 04-Dec-2011	06:45 PM  Sun 04-Dec-2011	132
businesstravellogue	CO-112-CLE-EWR	04:55 PM  Sun 04-Dec-2011	04:46 PM  Sun 04-Dec-2011	C16	06:49 PM  Sun 04-Dec-2011	06:45 PM  Sun 04-Dec-2011	132
flylouisville	CO-112-CLE-EWR	04:55 PM  Sun 04-Dec-2011	04:46 PM  Sun 04-Dec-2011	C16	06:49 PM  Sun 04-Dec-2011	06:45 PM  Sun 04-Dec-2011	132
flightstats	CO-112-CLE-EWR	2011-12-04 4:55 PM	2011-12-04 4:46 PM		2011-12-04 6:49 PM	2011-12-04 6:45 PM	
quicktrip	CO-112-CLE-EWR	2011-12-04 4:55 PM	2011-12-04 4:46 PM		2011-12-04 6:49 PM	2011-12-04 6:45 PM	
world-flight-tracker	CO-112-CLE-EWR	2011-12-04 4:55 PM	2011-12-04 4:46 PM		2011-12-04 6:49 PM	2011-12-04 6:45 PM	
flightview	CO-112-CLE-EWR	4:55 PM, Dec 04	5:24 PM, Dec 04	Main Term - C16	6:49 PM, Dec 04	6:45 PM, Dec 04	Term C - C132
