Index,Source,ISBN,Title,Author_list
13797,college_book_service,1558609350,understanding_your_users:_a_practical_guide_to_user_requirements@_methods@_tools_and_techniques@_pb@_2005,courage@_catherine/_baxte
13798,book_lovers_usa,1558609350,understanding_your_users:_a_practical_guide_to_user_requirements_methods@_tools@_and_techniques_(the_morgan_kaufmann_series_in_interactive_technologies),catherine_courage;_kathy_baxter
13798,quartermelon,1558609350,understanding_your_users_a_practical_guide_to_user_requirements_methods_tools_and_techniques,baxter@_kathy_courage@_catherine
13799,sarl_culture-factory,1558609350,understanding_your_users,catherine_courage
13799,blackwell_online,1558609350,understanding_your_users,kathy_baxter@_catherine_courage
13800,lakeside_books,1558609350,understanding_your_users,baxter@_kathycourage@_catherine
13800,lakeside_books,1558609350,understanding_your_users,baxter@_kathycourage@_catherine
13801,aha-buch,1558609350,understanding_users,catherine_courage@_kathy_baxter
13801,thebookcom,1558609350,understanding_your_users_:_a_practical_guide_to_user_requirements_methods_tools_and_techniques,baxter@_kathy
13802,a1books,1558609350,understanding_your_users_:_a_practical_guide_to_user_requirements_methods@_tools@_and_techniques,catherine_courage@_kathy_baxter
13802,bobs_books,1558609350,understanding_your_users:_a_practical_guide_to_user_requirements_methods@_tools@_and_techniques,courage;_baxter
13803,the_book_depository,1558609350,understanding_your_users,catherine_courage
13803,free_postage_!_@thebookcompany,1558609350,understanding_your_users_:_a_practical_guide_to_user_requirements_methods_tools_and_techniques,baxter@_kathy
13804,papamedia.com,1558609350,understanding_your_users_:_a_practical_guide_to_user_requirements_methods@_tools@_and_techniques_(the_morgan_kaufmann_series_in_interactive_technologi,catherine_courage@_kathy_baxter
13804,books_down_under,1558609350,understanding_your_users:_a_practical_guide_to_user_requirements_methods@_tools@_and_techniques,courage;_baxter
13805,bobs_books,1558609350,understanding_your_users,baxter@_kathy_courage@_catherine
13805,bobs_books,1558609350,understanding_your_users,catherine_courage
13806,revaluation_books,1558609350,understanding_your_users_a_practical_guide_to_user_requirements@_methods@_tools_and_techniques,courage@_catherine/_baxter@_kathy
13806,gunter_koppon,1558609350,understanding_your_users_-_a_practical_guide_to_user_requirements_methods@_too..,courage
13807,worldofbooks,1558609350,understanding_your_users_-_a_practical_guide_to_user_requirements_methods@_too..,courage
13807,gunars_store,1558609350,understanding_your_users_-_a_practical_guide_to_user_requirements_methods@_too..,baxter
13808,limelight_bookshop,1558609350,understanding_your_users:_a_practical_guide_to_user_requirements_methods@_tools@_and_techniques,courage@_catherine
13808,a1books,1558608176,mobile_agents_:_basic_concepts@_mobility_models@_and_the_tracy_toolkit,peter_braun@_wilhelm_r._rossak
13809,caiman,1558608176,mobile_agents_w/cd,braun@_peter
13809,powell's_books,1558608176,mobile_agents_concepts_mobility_models_&amp;,braun@_peter
13810,book_lovers_usa,1558608176,mobile_agents:_basic_concepts@_mobility_models@_and_the_tracy_toolkit,peter_braun;_wilhelm_r._rossak
13810,paperbackshop-us,1558608176,mobile_agents_:_basic_concepts@_mobility_models@_a,wilhelm_r._rossak
13811,a1books,1558608176,mobile_agents_:_basic_concepts@_mobility_models@_and_the_tracy_toolkit,peter_braun@_wilhelm_r._rossak
13811,htbook,1558608176,mobile_agents_:_basic_concepts@_mobility_models@_and_the_tracy_toolkit,peter_braun@_wilhelm_r._rossak
13812,htbook,1558608176,mobile_agents_:_basic_concepts@_mobility_models@_and_the_tracy_toolkit,peter_braun@_wilhelm_r._rossak
13812,the_book_depository,1558608176,mobile_agents,peter_braun
13813,ashleyjohnson,1558608176,mobile_agents:_basic_concepts@_mobility_models@_and_the_tracy_toolkit,braun@_peter;_rossak@_wilhelm_r.
13813,bobs_books,1558608176,mobile_agents:_basic_concepts@_mobility_models@_and_the_tracy_toolkit,braun;_rossak
13814,papamedia.com,1558608176,mobile_agents@_first_edition_:_basic_concepts@_mobility_models@_and_the_tracy_toolkit,peter_braun
13814,books_down_under,1558608176,mobile_agents:_basic_concepts@_mobility_models@_and_the_tracy_toolkit,braun;_rossak
13815,revaluation_books,1558608176,mobile_agents_basic_concepts@_mobility_models@_and_the_tracey_toolkit,braun@_peter/_rossak@_wilhelm
13815,worldofbooks,1558608176,mobile_agents_-_basic_concepts@_mobility_models@_and_the_tracy_toolkit,rossak
13816,gunter_koppon,1558608176,mobile_agents_-_basic_concepts@_mobility_models@_and_the_tracy_toolkit,rossak
13816,gunars_store,1558608176,mobile_agents_-_basic_concepts@_mobility_models@_and_the_tracy_toolkit,rossak
13817,limelight_bookshop,1558608176,mobile_agents:_basic_concepts@_mobility_models@_and_the_tracy_toolkit,braun@_peter
13817,a1books,0123540518,rapid_contextual_design:_a_how-to_guide_to_key_techniques_for_user-centered_design_(the_morgan_kaufmann_series_in_interactive_technologies),karen_holtzblatt@_jessamyn_burns_wendell@_shelley_wood
13818,abba_books,0123540518,rapid_contextual_design_:_jessamyn_burns_wendell@_karen_holtzblatt@_shelley_wood_(paperback@_2005),
13818,powell's_books,0123540518,rapid_contextual_design_a_how_to_guide_to_key,holtzblatt@_karen
13819,caiman,0123540518,rapid_contextual_design_-os,holtzblatt@_karen
13819,quartermelon,0123540518,rapid_contextual_design@_a_how-to_guide_to_key_techniques_for_user-centered_design,by_(author)_holtzblatt@_karen_by_(author)_wendell@_jessamyn_burns_by_(author)_wood@_shelley
13820,quartermelon,0123540518,rapid_contextual_design_a_how-to_guide_to_key_techniques_for_user-centered_design,wendell@_jessamyn_holtzblatt@_karen_wood@_shelley
13820,blackwell_online,0123540518,rapid_contextual_design,jessamyn_wendell@_karen_holtzblatt@_shelley_wood
13821,lakeside_books,0123540518,rapid_contextual_design,wendell@_jessamynholtzblatt@_karenwood@_shelley
13821,lakeside_books,0123540518,rapid_contextual_design,wendell@_jessamynholtzblatt@_karenwood@_shelley
13822,aha-buch,0123540518,rapid_contextual_design,karen_holtzblatt
13822,thebookcom,0123540518,rapid_contextual_design_:_a_how-to_guide_to_key_techniques_for_user-centered_design,wendell@_jessamyn
13823,versandantiquariat_robert_a._mueller,0123540518,rapid_contextual_design_a_how-to_guide_to_key_techniques_for_user-centered_design,wendell@_jessamyn_burns_holtzblatt@_karen_wood@_shelley
13823,paperbackworld.de,0123540518,rapid_contextual_design,jessamyn_burns_wendell@_karen_holtzblatt@_shelley_wood
13824,stratford_books,0123540518,rapid_contextual_design@_a_how-to_guide_to_key_techniques_for_user-centered_design,by_(author)_holtzblatt@_karen_by_(author)_wendell@_jessamyn_burns_by_(author)_wood@_shelley
13824,the_book_depository,0123540518,rapid_contextual_design,karen_holtzblatt
13825,papamedia.com,0123540518,rapid_contextual_design_:_a_how-to_guide_to_key_techniques_for_user-centered_design_(the_morgan_kaufmann_series_in_interactive_technologies),karen_holtzblatt@_et_al
13825,free_postage_!_@thebookcompany,0123540518,rapid_contextual_design_:_a_how-to_guide_to_key_techniques_for_user-centered_design,wendell@_jessamyn
13826,bobs_books,0123540518,rapid_contextual_design,karen_holtzblatt
13826,bobs_books,0123540518,rapid_contextual_design,holtzblatt@karen;_wendell@jessamyn_burns;_wood@shelley
13827,revaluation_books,0123540518,rapid_contextual_design:_a_how-to_guide_to_key_techniques_for_user-centered_design_(the_morgan_kaufmann_series_in_interactive_technologies),jessamyn_wendell
13827,books_down_under,0123540518,rapid_contextual_design,holtzblatt@karen;_wendell@jessamyn_burns;_wood@shelley
13828,limelight_bookshop,0123540518,rapid_contextual_design:_a_how-to_guide_to_key_techniques_for_user-centered_design,holtzblatt@_karen
13828,gunter_koppon,0123540518,rapid_contextual_design,holtzblatt@karen
13829,worldofbooks,0123540518,rapid_contextual_design,holtzblatt@karen
13829,gunars_store,0123540518,rapid_contextual_design,wood@shelley
13830,a1books,0750661232,student_guide_to_object-oriented_development,carol_britton
13830,quartermelon,0750661232,a_student_guide_to_object-oriented_development,by_(author)_britton@_carol_by_(author)_doake@_jill
13831,browns_books,0750661232,a_a,britton@_carol
13831,powell's_books,0750661232,student_guide_to_object_oriented_development,britton@_carol
13832,a1books,0750661232,student_guide_to_object-oriented_development,carol_britton
13832,paperbackshop-us,0750661232,student_guide_to_object-oriented_development,britton@_carol
13833,caiman,0750661232,student_gt_object-oriented_dev,britton@_carol
13833,paperbackworld.de,0750661232,a_student_guide_to_object-oriented_development,carol_britton@_jill_doake
13834,quartermelon,0750661232,student_guide_to_object-oriented_development,britton@_carol_doake@_jill
13834,stratford_books,0750661232,a_student_guide_to_object-oriented_development,by_(author)_britton@_carol_by_(author)_doake@_jill
13835,lakeside_books,0750661232,student_guide_to_object-oriented_development,britton@_caroldoake@_jill
13835,lakeside_books,0750661232,student_guide_to_object-oriented_development,britton@_caroldoake@_jill
13836,thebookcom,0750661232,a_student_guide_to_object-oriented_development,britton@_carol
13836,versandantiquariat_robert_a._mueller,0750661232,a_student_guide_to_object-oriented_development,britton@_carol_doake@_jill
13837,a1books,0750661232,student_guide_to_object-oriented_development,carol_britton
13837,bobs_books,0750661232,student_guide_to_object-oriented_development,britton@dr_carol;_doake@jill
13838,free_postage_!_@thebookcompany,0750661232,a_student_guide_to_object-oriented_development,britton@_carol
13838,papamedia.com,0750661232,a_student_guide_to_object-oriented_development@_first_edition,carol_britton
13839,books_down_under,0750661232,student_guide_to_object-oriented_development,britton@dr_carol;_doake@jill
13839,revaluation_books,0750661232,a_student_guide_to_object-oriented_development,britton@_carol/_doake@_jill
13840,bobs_books,0750661232,student_guide_to_object-oriented_development,britton@_carol_(principal_lecturer@_university_of_hertfordshire)
13840,worldofbooks,0750661232,student_guide_to_object-oriented_development,britton@dr_carol
13841,gunter_koppon,0750661232,student_guide_to_object-oriented_development,britton@dr_carol
13841,revaluation_books,0750661232,a_student_guide_to_object-oriented_development,carol_britton
13842,limelight_bookshop,0750661232,a_student_guide_to_object-oriented_development,britton@_carol
13842,gunars_store,0750661232,student_guide_to_object-oriented_development,britton@dr_carol
13843,a1books,1555583180,ipv6_network_programming,jun-ichiro_itojun_hangino
13843,caiman,1555583180,ipv6_network_programming,hagino@_jun-ichiro
13844,powell's_books,1555583180,ipv6_network_prog,hagino@_jun_ichiro_i
13844,book_lovers_usa,1555583180,ipv6_network_programming,jun-ichiro_itojun_hagino
13845,a1books,1555583180,ipv6_network_programming,jun-ichiro_itojun_hangino
13845,sarl_culture-factory,1555583180,ipv6_network_programming,jun-ichiro_hagino
13846,books2anywhere.com,1555583180,ipv6_network_programming,jun-ichiro_itojun_hagino
13846,bobs_books,1555583180,ipv6_network_programming,hagino@jun-ichiro
13847,the_book_depository,1555583180,ipv6_network_programming,jun-ichiro_hagino
13847,books_down_under,1555583180,ipv6_network_programming,hagino@jun-ichiro
13848,papamedia.com,1555583180,ipv6_network_programming,jun_ichiro_itojun_hagino
13848,revaluation_books,1555583180,ipv6_network_programming,hangino@_jun-ichiro_itojun/_hagino@_jun-ichiro_itojun
13849,gunter_koppon,1555583180,ipv6_network_programming,hagino@jun-ichiro
13849,worldofbooks,1555583180,ipv6_network_programming,hagino@jun-ichiro
13850,gunars_store,1555583180,ipv6_network_programming,hagino@jun-ichiro
13850,limelight_bookshop,1555583180,ipv6_network_programming,hagino@_jun-ichiro_itojun
13851,reliable_book_service,1558606874,object-oriented_construction_handbook:_developing_application-oriented_software_with_the_tools_&amp;_materials_approach,zullighoven@_heinz
13851,cummings_books,1558606874,object-oriented_construction_handbook:_developing_application-oriented_software_with_the_tools_&amp;_materials_approach,zullighoven@_heinz
13852,antiquariat_dorner,1558606874,object-oriented_construction_handbook.,z&uuml;llighoven@_heinz.
13852,powell's_books,1558606874,object_oriented_construction_handbook,zullighoven@_heinz
13853,a1books,1558606874,object-oriented_construction_handbook,heinz_z??llighoven
13853,paperbackworld.de,1558606874,object-oriented_construction_handbook,heinz_z&uuml;llighoven
13854,caiman,1558606874,object-oriented_construction_h,zllighoven@_heinz
13854,book_lovers_usa,1558606874,object-oriented_construction_handbook,heinz_z&atilde;&frac14;llighoven
13855,paperbackshop-us,1558606874,object-oriented_construction_handbook,zullighoven@_heinz
13855,a1books,1558606874,object-oriented_construction_handbook,heinz_z??llighoven
13856,versandantiquariat_robert_a._mueller,1558606874,object-oriented_construction_handbook_developing_application-oriented_software_with_the_tools_and_materials_approach,z&uuml;llighoven@_heinz
13856,sarl_culture-factory,1558606874,object-oriented_construction_handbook,zullighoven
13857,bobs_books,1558606874,object-oriented_construction_handbook,zullighoven
13857,papamedia.com,1558606874,object-oriented_construction_handbook,heinz_z&atilde;&frac14;llighoven
13858,the_book_depository,1558606874,object-oriented_construction_handbook,zullighoven
13858,books_down_under,1558606874,object-oriented_construction_handbook,zullighoven
13859,revaluation_books,1558606874,object-oriented_construction_handbook_developing_application-oriented_software_with_the_tools_&amp;_materials_approach,zullighoven@_heinz
13859,gunter_koppon,1558606874,object-oriented_construction_handbook,zullighoven
13860,worldofbooks,1558606874,object-oriented_construction_handbook,zullighoven
13860,gunars_store,1558606874,object-oriented_construction_handbook,zullighoven
13861,a1books,012012162x,advances_in_computers@_volume_62:_advances_in_software_engineering_(advances_in_computers),marvin_zelkowitz
13861,a1books,012012162x,advances_in_computers_(advances_in_computers@_62),marvin_v._zelkowitz
