akaname,inspectionid,city,state,results,longitude,latitude,inspectiondate,risk,location,license,facilitytype,address,inspectiontype,dbaname,zip
HELLAS PASTRY SHOP,1953252,CHICAGO,IL,Pass w/ Conditions,-87.69495943,41.96845195,20160826,Risk 2 (Medium),(41.968451948317814,25368,Bakery,2627 W LAWRENCE AVE ,Canvass,HELLAS PASTRY SHOP,60625
Red Ivy,1953245,CHICAGO,IL,Out of Business,-87.65560313,41.94628081,20160826,Risk 1 (High),(41.94628081101039,1847485,Restaurant,3519-3525 N CLARK ST ,Canvass,Red Ivy,60657
TASTE  BUD,1953253,CHICAGO,IL,Pass w/ Conditions,-87.72907779,41.88057557,20160826,Risk 2 (Medium),(41.880575574798776,2003576,Restaurant,4123 W MADISON ST ,Short Form Complaint,TASTE  BUD,60624
PALETERIA AZTECA #2 PUSH CARTS,1951165,CHICAGO,IL,Pass,-87.70369582,41.85167565,20160826,Risk 3 (Low),(41.85167565466277,2211484,Mobile Food Dispenser,3119 W CERMAK RD ,License,PALETERIA AZTECA #2,60623
THE ARTISAN CELLARS,1932532,CHICAGO,IL,Pass,-87.6349552,41.88807428,20160610,Risk 1 (High),(41.8880742810662,1336364,Restaurant,222 W MERCHANDISE MART PLZ ,Canvass,THE ARTISAN CELLARS,60654
LAS ISLAS MARIAS,1953248,CHICAGO,IL,Pass w/ Conditions,-87.72306328,41.79496271,20160826,Risk 1 (High),(41.79496271461644,1379458,Restaurant,5401 S PULASKI RD ,Canvass,LAS ISLAS MARIAS,60632
5 BOROUGHS PIZZA,1953259,CHICAGO,IL,Fail,-87.63842811,41.91057808,20160826,Risk 2 (Medium),(41.91057807884066,2269618,Restaurant,1543 N Sedgwick ST BLDG ,Canvass,5 BOROUGHS PIZZA & SUBS,60610
JETS PIZZA,1953247,CHICAGO,IL,Pass,-87.63429114,41.8944612,20160826,Risk 1 (High),(41.89446120388508,2373976,Restaurant,670 N WELLS ,Complaint,JETS PIZZA,60654
SMAKTAK,1953243,CHICAGO,IL,Pass,-87.77717308,41.98972279,20160826,Risk 1 (High),(41.989722790320926,1578762,Restaurant,5961 N ELSTON AVE ,Canvass Re-Inspection,SMAKTAK,60646
PACO'S TACOS 2,1953242,CHICAGO,IL,Pass,-87.72303137,41.78309273,20160826,Risk 1 (High),(41.78309273393453,1802466,Restaurant,6034 S PULASKI RD ,Short Form Complaint,PACO'S TACOS 2,60629
KFC,1953240,CHICAGO,IL,Pass,-87.62651095,41.75784542,20160826,Risk 1 (High),(41.75784542130043,2437673,Restaurant,7508 S LAFAYETTE AVE ,Complaint,KFC,60620
LITTLE CAESAR'S PIZZA,1951151,CHICAGO,IL,Pass,-87.70490021,41.8066985,20160824,Risk 2 (Medium),(41.80669850400396,2223,Restaurant,3225 W 47TH PL ,Canvass,LITTLE CAESAR PIZZA #1651,60632
BISTRONOMIC,1953254,CHICAGO,IL,Pass w/ Conditions,-87.62703233,41.89790609,20160826,Risk 1 (High),(41.89790609076628,1718928,Restaurant,840 N WABASH AVE ,Canvass,BISTRONOMIC,60611
HOT WOK CHINESE KITCHEN,1953237,CHICAGO,IL,Pass w/ Conditions,-87.53513622,41.70236226,20160826,Risk 1 (High),(41.70236225905786,2405776,Restaurant,10611 S EWING AVE ,Complaint,HOT WOK CHINESE KITCHEN,60617
RESI'S BIERSTUBE,1953241,CHICAGO,IL,Pass,-87.68030425,41.95424367,20160826,Risk 1 (High),(41.95424367096349,800,Restaurant,2034 W IRVING PARK RD ,Canvass,RESI'S BIERSTUBE INC,60618
THE BEAN CAFFE,1953571,CHICAGO,IL,No Entry,-87.65337746,41.92279085,20160826,Risk 2 (Medium),(41.92279085155333,1119073,Restaurant,2235 N SHEFFIELD AVE ,Canvass,THE BEAN CAFFE,60614
LEONARDO'S RISTORANTE TUSCAN BISTRO,1953233,CHICAGO,IL,Fail,-87.66892851,41.98497217,20160826,Risk 1 (High),(41.98497216927604,1547590,Restaurant,5657-5659 N CLARK ST ,Canvass,LEONARDO'S RISTORANTE TUSCAN BISTRO,60660
MILK  &  MORE,1953570,CHICAGO,IL,No Entry,-87.6467977,41.93287289,20160826,Risk 2 (Medium),(41.93287288643246,1986712,Grocery Store,702 W DIVERSEY PKWY ,Canvass,MILK  &  MORE,60614
LAS MANANITAS,1953234,CHICAGO,IL,Pass,-87.64930463,41.94620129,20160826,Risk 1 (High),(41.94620129474902,8520,Restaurant,3523 N HALSTED ST ,Canvass Re-Inspection,LAS MANANITAS INC,60657
TAQUERIA & BAR,1953230,CHICAGO,IL,Pass,-87.66501942,41.9217195,20160826,Risk 1 (High),(41.921719498801785,2013097,Restaurant,1450 W WEBSTER AVE ,Canvass Re-Inspection,ELLEN'S KITCHEN,60614
SPINZER RESTAURANT,1953231,CHICAGO,IL,Pass,-87.68859871,41.99764153,20160826,Risk 1 (High),(41.997641527643054,1716839,Restaurant,2331 W DEVON AVE ,Canvass,SPINZER RESTAURANT,60659
LA MICHOACANA PREMIUM,1953227,CHICAGO,IL,Pass,-87.7064342,41.9685821,20160826,Risk 2 (Medium),(41.96858209672638,2196412,Restaurant,3108 W LAWRENCE AVE ,Canvass Re-Inspection,LA RICA MICHOACANA NEVERIA,60625
KATHY DE'S,1953224,CHICAGO,IL,Pass,-87.64008519,41.82772496,20160826,Risk 1 (High),(41.82772496307889,1741617,Grocery Store,3642 S PARNELL AVE ,Short Form Complaint,KATHY DE'S,60609
JEWEL FOOD STORE #3368,1953221,CHICAGO,IL,Pass,-87.62823487,41.89242137,20160826,Risk 1 (High),(41.89242136613116,1226337,Grocery Store,550 N STATE ST ,Short Form Complaint,JEWEL FOOD STORE #3368,60654
FAMILY DOLLAR,1953220,CHICAGO,IL,Fail,-87.60575208,41.77896886,20160826,Risk 3 (Low),(41.77896886166688,1801556,Grocery Store,6349 S COTTAGE GROVE AVE ,Complaint,FAMILY DOLLAR,60637
LA MICHOACANA DE PONCITLAN,1953219,CHICAGO,IL,Pass,-87.70386302,41.79908206,20160826,Risk 2 (Medium),(41.79908205644847,2477300,Restaurant,5158 S KEDZIE AVE ,License,LA MICHOACANA DE PONCITLAN,60632
1ST CHOP SUEY,1953222,CHICAGO,IL,Pass,-87.76041016,41.79590541,20160826,Risk 1 (High),(41.795905405807005,2134789,Restaurant,5845 S ARCHER AVE ,Canvass,1ST CHOP SUEY,60638
NEVERIA NANDOS,1953214,CHICAGO,IL,Out of Business,-87.70386302,41.79908206,20160826,Risk 1 (High),(41.79908205644847,2256393,Restaurant,5158 S KEDZIE AVE ,Canvass,NEVERIA NANDOS INC.,60632
OLD TOWN OIL,1953215,CHICAGO,IL,Pass,-87.63454009,41.91040819,20160826,Risk 3 (Low),(41.91040819050054,2483710,Grocery Store,1543 N WELLS ST ,License,OLD TOWN OIL,60610
FINCH BEER CO & KITCHEN,1953213,CHICAGO,IL,No Entry,-87.70191547,41.96111858,20160826,Risk 1 (High),(41.9611185795829,2363241,Restaurant,2925 W MONTROSE AVE ,Canvass,BREAKROOM BREWERY,60618
SUPERDAWG DRIVE-IN,1953216,CHICAGO,IL,Pass,-87.78699945,41.99660886,20160826,Risk 1 (High),(41.996608859821066,3616,Restaurant,6363 N MILWAUKEE AVE ,Canvass Re-Inspection,SUPERDAWG DRIVE-IN INC,60646
HAROLD'S CHICKEN SHACK,1951210,CHICAGO,IL,Pass,-87.66266701,41.72698503,20160826,Risk 2 (Medium),(41.72698502771183,7573,Restaurant,9151 S ASHLAND AVE ,Short Form Complaint,HAROLD'S CHICKEN SHACK,60620
THE DEARBORN,1951212,CHICAGO,IL,Pass,-87.62930247,41.88433967,20160826,Risk 1 (High),(41.884339671462364,2447149,Restaurant,145 N DEARBORN ST ,Complaint,THE DEARBORN,60602
MARI'S BUMBLE BEE DAY CARE CORP.,1951203,CHICAGO,IL,Pass,-87.55087407,41.71835412,20160826,Risk 1 (High),(41.718354119253824,2215929,Daycare Above and Under 2 Years,9725 S COMMERCIAL AVE ,License,MARI'S BUMBLE BEE DAY CARE CORP.,60617
KENTUCKY FRIED CHICKEN 521041,1932518,CHICAGO,IL,Out of Business,-87.62023669,41.72167845,20160610,Risk 1 (High),(41.72167844703262,1816812,Restaurant,107 E 95TH ST ,Canvass,KENTUCKY FRIED CHICKEN 521041,60619
BIG DADDY FOOD MART,1951206,CHICAGO,IL,Pass,-87.72194013,41.86610631,20160826,Risk 2 (Medium),(41.866106306584015,1937110,Grocery Store,3845 W ROOSEVELT RD ,Complaint Re-Inspection,BIG DADDY FOOD MART,60624
FLIRTY GIRL FITNESS,1951204,CHICAGO,IL,Pass w/ Conditions,-87.64850217,41.92230468,20160826,Risk 2 (Medium),(41.92230468172916,2179872,Restaurant,2215 - 2217 N HALSTED ST ,Canvass,FLIRTY GIRL FITNESS,60614
,1951198,CHICAGO,IL,Pass,-87.61916021,41.89113317,20160826,Risk 1 (High),(41.891133170854566,2354295,Restaurant,322 E ILLINOIS ST ,Complaint,LUCKY STRIKE LANES,60611
ShiAwase,1951196,CHICAGO,IL,Pass,-87.64526607,41.94379678,20160826,Risk 1 (High),(41.94379677558918,2379012,Restaurant,3422 N BROADWAY ,Canvass,ShiAwase,60657
THE BAD APPLE,1953211,CHICAGO,IL,Pass,-87.68272231,41.95956999,20160826,Risk 1 (High),(41.959569988122,1964310,Restaurant,4300 N LINCOLN AVE ,Canvass,THE BAD APPLE,60618
LAKEVIEW KITCHEN & MARKET,1951195,CHICAGO,IL,Pass,-87.64418658,41.93805424,20160826,Risk 1 (High),(41.93805424492949,2341668,Shared Kitchen,3109 N BROADWAY ,Complaint,LAKEVIEW KITCHEN & MARKET,60657
STARBUCKS COFFEE #13319,1951194,CHICAGO,IL,Pass,-87.6338999,41.88205499,20160826,Risk 2 (Medium),(41.88205498997484,1843203,Restaurant,200 W MADISON ST ,Canvass,STARBUCKS COFFEE #13319,60606
LURE IZAKAYA,1951193,CHICAGO,IL,Out of Business,-87.64895098,41.93519586,20160826,Risk 1 (High),(41.9351958596706,2232394,Restaurant,2923-2925 N HALSTED ST ,Canvass,MACKU SIGNATURE,60657
NORI SUSHI & NOODLE SHOP,1950532,CHICAGO,IL,Pass,-87.66197773,41.9980635,20160816,Risk 1 (High),(41.99806349937625,1473514,Restaurant,1235 W DEVON AVE ,Canvass Re-Inspection,NORI SUSHI & NOODLE SHOP,60660
TAQUERIA PRIMO CHUKIS UPTOWN,1951200,CHICAGO,IL,Fail,-87.67143451,41.9689665,20160826,Risk 1 (High),(41.968966500431776,2483425,Restaurant,1708 W LAWRENCE ,License,TAQUERIA PRIMO CHUKIS UPTOWN,60640
SUPER CARNICERIA EL POLLO,1951192,CHICAGO,IL,Pass,-87.68655702,41.80851351,20160826,Risk 1 (High),(41.808513511398374,41768,Grocery Store,2458 W 47TH ST ,Canvass Re-Inspection,SUPER CARNICERIA EL POLLO,60632
MANOLOS TAMALES,1951197,CHICAGO,IL,Pass w/ Conditions,-87.7401305,41.77856521,20160826,Risk 1 (High),(41.77856521317874,1873306,Restaurant,4706 W 63RD ST ,Complaint Re-Inspection,MANOLOS TAMALES,60629
INTERCONTINENTAL CHICAGO,1951189,CHICAGO,IL,Out of Business,-87.86237264,41.97341819,20160826,Risk 1 (High),(41.97341818560388,1968994,Restaurant,9400 W FOSTER AVE ,Canvass,INTERCONTINENTAL CHICAGO,60656
SUBWAY,1951191,CHICAGO,IL,Fail,-87.62429156,41.86706145,20160826,Risk 1 (High),(41.86706145293373,2032865,Restaurant,1212 S MICHIGAN ,Canvass Re-Inspection,SUBWAY,60605
JEWEL,1951187,CHICAGO,IL,Pass,-87.6394372,41.90388396,20160826,Risk 1 (High),(41.90388396114024,2320247,Grocery Store,424 W DIVISION ST ,Canvass Re-Inspection,JEWEL FOOD STORE,60610
J J GRILL,1951179,CHICAGO,IL,Pass,-87.64315776,41.72480922,20160826,Risk 2 (Medium),(41.724809224398726,2487657,Restaurant,9305 S HALSTED ST ,License,J J GRILL,60620
MARIANO'S,1951177,CHICAGO,IL,Pass,-87.64445647,41.93733844,20160826,Risk 1 (High),(41.93733843730944,2446998,Grocery Store,3030 N BROADWAY ,License Re-Inspection,MARIANO'S #8538,60657
SOFIA'S PIZZA,1951173,CHICAGO,IL,Pass,-87.55153423,41.7354649,20160826,Risk 2 (Medium),(41.735464895228944,2487491,Restaurant,8800 S COMMERCIAL AVE ,License,SOFIA'S  PIZZA,60617
BAR CASA BLANCA,1951176,CHICAGO,IL,Fail,-87.65697067,41.89119436,20160826,Risk 1 (High),(41.89119435787647,9246,Restaurant,1158 W GRAND AVE ,Complaint,BAR CASA BLANCA,60642
STAN'S DONUTS & COFFEE,1951170,CHICAGO,IL,Pass,-87.62620848,41.86753863,20160826,Risk 2 (Medium),(41.86753862662266,2437482,Restaurant,26 E ROOSEVELT RD FL ,Canvass,STAN'S DONUTS & COFFEE,60605
JULIUS MEINL,1951172,CHICAGO,IL,Pass,-87.62234986,41.89325719,20160826,Risk 2 (Medium),(41.89325718527649,2320839,Restaurant,211 E ONTARIO ST ,Canvass,JULIUS MEINL,60611
SATAY,1951171,CHICAGO,IL,Pass,-87.65293896,41.93276414,20160826,Risk 1 (High),(41.93276413714475,1248767,Restaurant,936 W DIVERSEY PKWY ,Canvass,SATAY,60614
PETE'S FRESH MARKET,1951168,CHICAGO,IL,Pass,-87.70411882,41.80804727,20160826,Risk 1 (High),(41.80804727165029,1243125,Grocery Store,4700 S KEDZIE AVE ,Canvass Re-Inspection,4700 PETE'S FRESH MARKET,60632
AVALON BAR & GRILL,1951167,CHICAGO,IL,Pass,-87.84631989,41.97795547,20160826,Risk 1 (High),(41.97795546524052,2463536,Restaurant,5431 N EAST RIVER RD ,License Re-Inspection,AVALON BAR & GRILL,60656
ASHLAND ADDISON SHELL,1952211,CHICAGO,IL,Fail,-87.6690073,41.94707937,20160826,Risk 3 (Low),(41.94707937016383,1572875,GAS,3600 N ASHLAND AVE ,Canvass,ASHLAND ADDISON SHELL,60613
SUGAR HILLS BAKERY,1951166,CHICAGO,IL,Pass,-87.70929164,41.94650439,20160826,Risk 2 (Medium),(41.94650438963331,2308122,Restaurant,3235 W ADDISON AVE ,Short Form Complaint,SUGAR HILLS BAKERY,60618
XOCO,1951162,CHICAGO,IL,Pass,-87.63058658,41.89071888,20160826,Risk 1 (High),(41.89071888319747,1991237,Restaurant,65 W ILLINOIS ST ,Short Form Complaint,XOCO,60654
AVALON BAR & GRILL,1951163,CHICAGO,IL,Pass,-87.84631989,41.97795547,20160826,Risk 1 (High),(41.97795546524052,2463533,Restaurant,5431 N EAST RIVER RD ,License Re-Inspection,AVALON BAR & GRILL,60656
EVA'S COFFEE,1951155,CHICAGO,IL,Pass,-87.63837516,41.90885673,20160826,Risk 2 (Medium),(41.90885672611968,1909527,Restaurant,1447 N SEDGWICK ST ,Canvass Re-Inspection,EVA'S COFFEE,60610
CARNICERIA EL PORVENIR,1951160,CHICAGO,IL,Fail,-87.61874297,41.6840632,20160826,Risk 2 (Medium),(41.68406319795913,1768971,Grocery Store,150 E KENSINGTON AVE ,Canvass,CARNICERIA EL PORVENIR,60628
CHICKEN HUT,1950515,CHICAGO,IL,Fail,-87.64454837,41.9400969,20160816,Risk 1 (High),(41.94009690438851,23914,Restaurant,3200 N BROADWAY ,Canvass,CHICKEN HUT,60657
,1932516,CHICAGO,IL,Out of Business,-87.60442033,41.72575134,20160610,Risk 1 (High),(41.72575134208964,2391740,Restaurant,9259 S COTTAGE GROVE AVE ,Canvass,AMAYES'N BAR-B-Q,60619
CORNER FOOD,1951161,CHICAGO,IL,Fail,-87.69671,41.90201943,20160826,Risk 2 (Medium),(41.90201943180487,2487401,Grocery Store,1133 N CALIFORNIA AVE ,License,CORNER FOOD INC,60622
JESUS PEOPLE USA FGM,1951159,CHICAGO,IL,Pass,-87.65326284,41.9655623,20160826,Risk 1 (High),(41.96556229830614,8531,Restaurant,920 W WILSON AVE ,Canvass Re-Inspection,JESUS PEOPLE USA FGM,60640
ONWARD NEIGHBORHOOD HOUSE,1951156,CHICAGO,IL,Pass,-87.76226148,41.93121715,20160826,Risk 1 (High),(41.93121715112931,2215502,Children's Services Facility,5423-31 W DIVERSEY AVE ,License,ONWARD NEIGHBORHOOD HOUSE,60639
HYDE PARK FOOD & LIQUOR,1951154,CHICAGO,IL,Pass,-87.62138508,41.80213054,20160826,Risk 3 (Low),(41.802130542925866,1803592,Grocery Store,126-128 E 51ST ST ,Complaint Re-Inspection,HYDE PARK FOOD & LIQUOR,60615
ROYALTY,1951174,CHICAGO,IL,Pass,-87.71836139,41.77883652,20160826,Risk 1 (High),(41.778836516734856,1306130,Restaurant,3810 W 63RD ST ,Canvass,ROYALTY,60629
CORNER BAKERY CAFE,1951153,CHICAGO,IL,Pass,-87.62448327,41.87893738,20160826,Risk 1 (High),(41.878937382427736,1649320,Restaurant,224 S MICHIGAN AVE ,Canvass Re-Inspection,CORNER BAKERY CAFE,60604
ROYAL INDIAN GRILL,1951152,CHICAGO,IL,Fail,-87.65105736,41.94063435,20160826,Risk 1 (High),(41.940634346439296,2299016,Restaurant,3223 N CLARK ST ,Canvass,ROYAL INDIAN GRILL INC.,60657
ITALIAN FIESTA PIZZERIA,1661217,CHICAGO,IL,Pass,-87.57802589,41.76594474,20160824,Risk 1 (High),(41.76594473734569,31037,Restaurant,1919 E 71ST ST ,Complaint,ITALIAN FIESTA PIZZERIA,60649
ROCKWOOD,1951145,CHICAGO,IL,Fail,-87.65504219,41.94515977,20160824,Risk 1 (High),(41.9451597671042,1167794,Restaurant,3466-3470 N CLARK ST ,Canvass Re-Inspection,ROCKWOOD,60657
SOUTHPORT LANES,1951144,CHICAGO,IL,Pass,-87.66374117,41.94239785,20160824,Risk 1 (High),(41.94239785430419,27298,Restaurant,3325 N SOUTHPORT AVE ,Canvass,SOUTHPORT LANES INC,60657
EL TACO AZTECA,1951146,CHICAGO,IL,Not Ready,-87.68031325,41.8519948,20160824,Risk 1 (High),(41.85199480423206,2458576,Restaurant,2151 W CERMAK RD ,License,EL TACO AZTECA,60608
INSPIRATION KITCHENS UPTOWN,1951136,CHICAGO,IL,Out of Business,-87.65465754,41.96776069,20160824,Risk 1 (High),(41.96776069240423,1596518,Restaurant,4715 N SHERIDAN RD ,Canvass,INSPIRATION KITCHENS UPTOWN,60640
BIRRIERIA DE LA TORRE,1951148,CHICAGO,IL,Pass,-87.72288294,41.77768461,20160824,Risk 1 (High),(41.77768461403218,2487697,Restaurant,6330 S PULASKI RD ,License,BIRRIERIA DE LA TORRE,60629
EXPRESS FOOD MART,1951141,CHICAGO,IL,Pass w/ Conditions,-87.62805289,41.69257315,20160824,Risk 2 (Medium),(41.692573148327895,2314147,Grocery Store,11058 S WENTWORTH AVE ,Canvass,EXPRESS FOOD MART & CELLULAR,60628
THE GARAGE BAR AND SANDWICHES,1951134,CHICAGO,IL,Pass,-87.78443474,41.99354322,20160824,Risk 1 (High),(41.9935432170097,1799794,Restaurant,6154 N MILWAUKEE AVE ,Canvass,THE GARAGE BAR AND SANDWICHES,60646
MERMAID FISH & CHICKEN,1951132,CHICAGO,IL,Pass,-87.61541728,41.77776929,20160824,Risk 2 (Medium),(41.77776928832673,2431783,Restaurant,6421 S DR MARTIN LUTHER KING JR DR ,Complaint Re-Inspection,MERMAID FISH & CHICKEN,60637
BUDDY GUY'S LEGENDS,1951133,CHICAGO,IL,Pass,-87.62611159,41.87305962,20160824,Risk 1 (High),(41.87305961703914,2008916,Restaurant,700 S WABASH AVE ,Canvass,BUDDY GUY'S LEGENDS,60605
DUNKIN DONUTS,1951137,CHICAGO,IL,Pass,-87.64655347,41.80874476,20160824,Risk 2 (Medium),(41.8087447573536,2437866,Restaurant,825 W 47TH ST ,Canvass Re-Inspection,DUNKIN DONUTS,60609
LA TERRAZA GALLO,1951131,CHICAGO,IL,Pass,-87.69882322,41.85174455,20160824,Risk 1 (High),(41.85174454712867,2469965,Restaurant,2881 W CERMAK RD ,License Re-Inspection,LA TERRAZA GALLO,60623
A B C & ME DAYCARE CENTER,1951127,CHICAGO,IL,Pass,-87.65495069,41.96769906,20160824,Risk 1 (High),(41.96769906340955,2368513,Children's Services Facility,4714 N SHERIDAN RD ,Canvass Re-Inspection,A B C & ME DAYCARE CENTER,60640
KING SWEETS,1951129,CHICAGO,IL,Fail,-87.68784769,41.99787482,20160824,Risk 1 (High),(41.997874816989075,1226628,Restaurant,2308 W DEVON AVE ,Complaint Re-Inspection,KING SWEETS,60659
BUY LOW LIQUORS,1951124,CHICAGO,IL,Pass,-87.73392386,41.90967622,20160824,Risk 3 (Low),(41.909676222517476,2477251,Grocery Store,4301-4305 W NORTH AVE ,License Re-Inspection,BUY LOW LIQUORS,60639
BARBARA ANN'S BARBE-QUE INC.,1932515,CHICAGO,IL,Out of Business,-87.60518239,41.75621543,20160610,Risk 1 (High),(41.75621542554673,1646157,Restaurant,7617 S COTTAGE GROVE AVE ,Canvass,BARBARA ANN'S BARBE-QUE INC.,60619
,1951120,CHICAGO,IL,Pass,-87.61336681,41.7072122,20160824,Risk 1 (High),(41.707212200212126,2320043,Restaurant,409 E 103RD ST ,Complaint Re-Inspection,3 JJJ'S BETTER TASTE JAMAICAN JERK RESTAURANT,60628
BUY LOW LIQUORS,1951122,CHICAGO,IL,Pass,-87.73392386,41.90967622,20160824,Risk 3 (Low),(41.909676222517476,2477254,Grocery Store,4301-4305 W NORTH AVE ,License Re-Inspection,BUY LOW LIQUORS,60639
VEGAN PLATE,1951118,CHICAGO,IL,Pass,-87.66779312,41.92526597,20160824,Risk 1 (High),(41.92526597195811,2158668,Restaurant,1550 W FULLERTON AVE ,Canvass Re-Inspection,VEGAN PLATE,60614
RESTAURANT EL FOGAN DE CELAYA GTO.,1953217,CHICAGO,IL,Out of Business,-87.72288294,41.77768461,20160824,Risk 1 (High),(41.77768461403218,2433120,Restaurant,6330 S PULASKI RD ,Canvass,JOSE NIETO BUSTAMANTE,60629
PARKVIEW GROCER,1951116,CHICAGO,IL,Pass,-87.63583914,41.91776483,20160824,Risk 3 (Low),(41.91776483245714,2437715,Grocery Store,1940 N CLARK ST ,License Re-Inspection,PARKVIEW GROCER,60614
MICHOACANA BAKERY,1950982,CHICAGO,IL,Pass,-87.71299632,41.96139419,20160823,Risk 1 (High),(41.96139418580068,1572880,Bakery,4407 N KIMBALL AVE ,Canvass Re-Inspection,MICHOACANA BAKERY,60625
PARKVIEW GROCER,1951115,CHICAGO,IL,Pass,-87.63583914,41.91776483,20160824,Risk 3 (Low),(41.91776483245714,2437712,Grocery Store,1940 N CLARK ST ,License Re-Inspection,PARKVIEW GROCER,60614
KING GARDEN RESTAURANT,1951112,CHICAGO,IL,Fail,-87.7993386,41.90907575,20160824,Risk 1 (High),(41.909075748933134,2452025,Restaurant,6954-6956 W NORTH AVE ,Complaint,KING GARDEN RESTAURANT,60707
DUNKIN DONUTS,1951113,CHICAGO,IL,Pass,-87.63955493,41.9238165,20160824,Risk 2 (Medium),(41.9238164953826,2246852,Restaurant,2300 N CLARK ST ,Canvass Re-Inspection,DUNKIN DONUTS,60614
HALSTED SHELL,1951114,CHICAGO,IL,Pass w/ Conditions,-87.64320825,41.71580477,20160824,Risk 2 (Medium),(41.71580477012766,1330095,Restaurant,9802 S HALSTED ST ,Canvass,HALSTED SHELL,60628
HUTCH AMERICAN CAFE,1951111,CHICAGO,IL,Fail,-87.63930513,41.89322898,20160824,Risk 1 (High),(41.89322898385349,2475884,Restaurant,416 W ONTARIO ST ,License Re-Inspection,HUTCH AMERICAN CAFE,60654
SMOOTHIE KING,1931610,CHICAGO,IL,Out of Business,-87.64162904,41.92723611,20160525,Risk 3 (Low),(41.92723611438838,1197155,,2468 N CLARK ST ,Canvass,SMOOTHIE KING,60614
MCDONALD'S,1951109,CHICAGO,IL,Pass,-87.64332798,41.7202241,20160824,Risk 2 (Medium),(41.720224099058896,1970361,Restaurant,9542 S HALSTED ST ,Canvass,MCDONALD'S,60628
STARBUCKS COFFEE #8972,1951107,CHICAGO,IL,Pass,-87.62661991,41.89680864,20160824,Risk 1 (High),(41.896808636148165,1548445,Restaurant,42 E CHICAGO AVE ,Canvass,STARBUCKS COFFEE #8972,60611
NORTH POND CAFE,1951108,CHICAGO,IL,Fail,-87.63640314,41.92990487,20160824,Risk 1 (High),(41.929904873573534,55866,Restaurant,2610 N CANNON DR ,Canvass,NORTH POND CAFE,60614
BUZZ BAIT,1951106,CHICAGO,IL,Pass,-87.63452807,41.9100256,20160824,Risk 1 (High),(41.910025600781964,2374830,Restaurant,1529 N WELLS ST ,Canvass Re-Inspection,BUZZ BAIT,60610
POTBELLY SANDWICH WORKS LLC,1951099,CHICAGO,IL,Pass,-87.6349552,41.88807428,20160824,Risk 1 (High),(41.8880742810662,1382495,Restaurant,222 W MERCHANDISE MART PLZ ,Complaint,POTBELLY SANDWICH WORKS,60654
SUBWAY,1951098,CHICAGO,IL,Pass w/ Conditions,-87.6341032,41.87927284,20160824,Risk 1 (High),(41.879272838776735,1963876,Restaurant,211 W ADAMS ST ,Canvass Re-Inspection,SUBWAY #44541,60606
TIPPY TOT DAYCARE CENTER,1951097,CHICAGO,IL,Pass,-87.66267773,41.72743577,20160824,Risk 1 (High),(41.727435772555275,2216182,Daycare Above and Under 2 Years,9135 S ASHLAND AVE ,License,TIPPY TOT DAYCARE CENTER,60620
VELVET TACO,1951094,CHICAGO,IL,Pass w/ Conditions,-87.6285014,41.90212753,20160824,Risk 1 (High),(41.90212753255816,2299114,Restaurant,1110 N STATE ST ,Canvass Re-Inspection,VELVET TACO,60610
Imperial La Mian,1592113,CHICAGO,IL,Pass,-87.64418658,41.93805424,20151224,Risk 1 (High),(41.93805424492949,2405744,Shared Kitchen User (Short Term),3109 N BROADWAY ,License,Imperial La Mian,60657
TAYLOR TOTS DAY CARE LTD,1951095,CHICAGO,IL,Fail,-87.66233541,41.86921925,20160824,Risk 1 (High),(41.869219246745565,2304769,Daycare Above and Under 2 Years,1417 W TAYLOR ST ,License,TAYLOR  TOTS DAY CARE LTD.,60607
TISCOAF FOOD MARKET AFRICAN,1951090,CHICAGO,IL,Fail,-87.65576865,41.96299036,20160823,Risk 3 (Low),(41.96299035567779,2470261,Grocery Store,4445 N BROADWAY ,License,TISCOAF,60640
,1951089,CHICAGO,IL,Pass,-87.64297955,41.92985265,20160823,Risk 1 (High),(41.929852646093686,2469351,Restaurant,2577 N CLARK ST ,License,HOP-CAT CHICAGO,60614
THE GARAGE BAR AND SANDWICHES,1951087,CHICAGO,IL,No Entry,-87.78443474,41.99354322,20160823,Risk 1 (High),(41.9935432170097,1799794,Restaurant,6154 N MILWAUKEE AVE ,Canvass,THE GARAGE BAR AND SANDWICHES,60646
,1951088,CHICAGO,IL,Pass,-87.64297955,41.92985265,20160823,Risk 1 (High),(41.929852646093686,2469350,Restaurant,2577 N CLARK ST ,License,HOP-CAT CHICAGO,60614
MARIANO'S,1951083,CHICAGO,IL,Fail,-87.64445647,41.93733844,20160823,Risk 3 (Low),(41.93733843730944,2447000,Grocery Store,3030 N BROADWAY ,License,MARIANO'S #8538,60657
THE PROMONTORY,1951046,CHICAGO,IL,Pass w/ Conditions,-87.58713414,41.79931759,20160823,Risk 1 (High),(41.799317592141975,2269538,Restaurant,5307-5319 S LAKE PARK AVE ,Complaint,THE PROMONTORY,60615
